"origin_fips","dest_fips","num_migrants","m_i","m_j"
32,23,85,2775970,1328009
35,23,91,2092273,1328009
5,23,94,2959400,1328009
10,23,75,923576,1328009
40,23,68,3853214,1328009
28,23,79,2988711,1328009
54,23,71,1853914,1328009
19,23,65,3092997,1328009
56,23,52,582122,1328009
30,23,52,1013569,1328009
16,23,54,1611206,1328009
38,23,47,722036,1328009
31,23,43,1865279,1328009
46,23,44,842316,1328009
51,24,29967,8252427,5923188
11,24,16311,650581,5923188
42,24,12111,12776309,5923188
36,24,10420,19624447,5923188
12,24,8622,19545621,5923188
34,24,7500,8856972,5923188
6,24,6706,38260787,5923188
37,24,6411,9843336,5923188
48,24,5719,26480266,5923188
10,24,4647,923576,5923188
13,24,4165,9972479,5923188
54,24,2706,1853914,5923188
39,24,2372,11576684,5923188
25,24,2233,6713315,5923188
17,24,2155,12895129,5923188
45,24,2117,4764080,5923188
9,24,1514,3594841,5923188
26,24,1443,9913065,5923188
8,24,1656,5269035,5923188
47,24,1486,6494340,5923188
53,24,1538,6963985,5923188
4,24,1396,6632764,5923188
18,24,968,6568713,5923188
15,24,1237,1408243,5923188
1,24,1003,4830081,5923188
29,24,918,6040715,5923188
22,24,803,4624527,5923188
21,24,839,4404659,5923188
55,24,706,5736754,5923188
27,24,651,5413479,5923188
32,24,633,2775970,5923188
41,24,499,3922468,5923188
20,24,620,2893212,5923188
40,24,555,3853214,5923188
35,24,545,2092273,5923188
49,24,615,2897640,5923188
28,24,415,2988711,5923188
44,24,403,1055081,5923188
33,24,390,1326622,5923188
19,24,359,3092997,5923188
23,24,320,1328009,5923188
5,24,386,2959400,5923188
2,24,338,737068,5923188
31,24,324,1865279,5923188
50,24,210,626210,5923188
30,24,138,1013569,5923188
16,24,194,1611206,5923188
46,24,147,842316,5923188
38,24,144,722036,5923188
56,24,115,582122,5923188
36,25,12264,19624447,6713315
12,25,10578,19545621,6713315
33,25,9236,1326622,6713315
9,25,7529,3594841,6713315
6,25,7258,38260787,6713315
44,25,7037,1055081,6713315
34,25,4297,8856972,6713315
42,25,4007,12776309,6713315
48,25,3842,26480266,6713315
51,25,3253,8252427,6713315
23,25,2494,1328009,6713315
37,25,2748,9843336,6713315
17,25,2307,12895129,6713315
24,25,2129,5923188,6713315
13,25,2191,9972479,6713315
50,25,1507,626210,6713315
39,25,1549,11576684,6713315
8,25,1448,5269035,6713315
53,25,1416,6963985,6713315
26,25,1249,9913065,6713315
4,25,1241,6632764,6713315
11,25,853,650581,6713315
45,25,1028,4764080,6713315
47,25,910,6494340,6713315
27,25,824,5413479,6713315
55,25,716,5736754,6713315
29,25,699,6040715,6713315
18,25,665,6568713,6713315
41,25,610,3922468,6713315
32,25,466,2775970,6713315
22,25,455,4624527,6713315
21,25,493,4404659,6713315
49,25,519,2897640,6713315
35,25,469,2092273,6713315
1,25,405,4830081,6713315
15,25,379,1408243,6713315
20,25,362,2893212,6713315
10,25,274,923576,6713315
40,25,258,3853214,6713315
19,25,223,3092997,6713315
2,25,239,737068,6713315
28,25,226,2988711,6713315
5,25,204,2959400,6713315
54,25,154,1853914,6713315
30,25,122,1013569,6713315
31,25,144,1865279,6713315
16,25,134,1611206,6713315
56,25,93,582122,6713315
38,25,111,722036,6713315
46,25,73,842316,6713315
12,26,11489,19545621,9913065
17,26,9292,12895129,9913065
39,26,9315,11576684,9913065
18,26,7689,6568713,9913065
6,26,6917,38260787,9913065
48,26,7762,26480266,9913065
36,26,4099,19624447,9913065
55,26,3810,5736754,9913065
37,26,4018,9843336,9913065
13,26,3817,9972479,9913065
4,26,3440,6632764,9913065
47,26,3621,6494340,9913065
51,26,3156,8252427,9913065
42,26,2669,12776309,9913065
8,26,2577,5269035,9913065
21,26,2077,4404659,9913065
53,26,1849,6963985,9913065
29,26,1828,6040715,9913065
27,26,1684,5413479,9913065
45,26,1641,4764080,9913065
24,26,1493,5923188,9913065
25,26,1277,6713315,9913065
32,26,1339,2775970,9913065
34,26,1494,8856972,9913065
1,26,1480,4830081,9913065
19,26,1115,3092997,9913065
22,26,909,4624527,9913065
20,26,929,2893212,9913065
5,26,969,2959400,9913065
41,26,779,3922468,9913065
40,26,883,3853214,9913065
28,26,760,2988711,9913065
9,26,688,3594841,9913065
15,26,646,1408243,9913065
49,26,725,2897640,9913065
2,26,648,737068,9913065
35,26,554,2092273,9913065
38,26,476,722036,9913065
11,26,357,650581,9913065
56,26,435,582122,9913065
54,26,489,1853914,9913065
31,26,452,1865279,9913065
30,26,418,1013569,9913065
46,26,361,842316,9913065
16,26,323,1611206,9913065
33,26,312,1326622,9913065
23,26,257,1328009,9913065
10,26,220,923576,9913065
50,26,164,626210,9913065
44,26,186,1055081,9913065
55,27,11408,5736754,5413479
38,27,6661,722036,5413479
6,27,5519,38260787,5413479
17,27,5077,12895129,5413479
19,27,4199,3092997,5413479
48,27,4599,26480266,5413479
12,27,3426,19545621,5413479
46,27,2892,842316,5413479
4,27,2814,6632764,5413479
8,27,2375,5269035,5413479
36,27,1891,19624447,5413479
26,27,2047,9913065,5413479
53,27,1732,6963985,5413479
29,27,1514,6040715,5413479
39,27,1403,11576684,5413479
13,27,1539,9972479,5413479
37,27,1483,9843336,5413479
51,27,1409,8252427,5413479
18,27,1367,6568713,5413479
31,27,1304,1865279,5413479
42,27,1076,12776309,5413479
47,27,1036,6494340,5413479
20,27,1029,2893212,5413479
25,27,819,6713315,5413479
41,27,862,3922468,5413479
32,27,785,2775970,5413479
34,27,751,8856972,5413479
24,27,726,5923188,5413479
30,27,568,1013569,5413479
2,27,645,737068,5413479
40,27,587,3853214,5413479
49,27,600,2897640,5413479
5,27,543,2959400,5413479
21,27,526,4404659,5413479
45,27,505,4764080,5413479
9,27,443,3594841,5413479
35,27,397,2092273,5413479
15,27,392,1408243,5413479
22,27,383,4624527,5413479
16,27,413,1611206,5413479
1,27,394,4830081,5413479
56,27,306,582122,5413479
28,27,331,2988711,5413479
11,27,206,650581,5413479
23,27,232,1328009,5413479
33,27,143,1326622,5413479
44,27,126,1055081,5413479
50,27,108,626210,5413479
54,27,117,1853914,5413479
10,27,96,923576,5413479
47,28,9904,6494340,2988711
22,28,7376,4624527,2988711
1,28,5364,4830081,2988711
48,28,5375,26480266,2988711
12,28,3664,19545621,2988711
13,28,3056,9972479,2988711
6,28,1988,38260787,2988711
17,28,1839,12895129,2988711
5,28,1932,2959400,2988711
37,28,1455,9843336,2988711
51,28,1370,8252427,2988711
29,28,1075,6040715,2988711
36,28,859,19624447,2988711
39,28,863,11576684,2988711
26,28,875,9913065,2988711
8,28,728,5269035,2988711
18,28,792,6568713,2988711
45,28,745,4764080,2988711
42,28,629,12776309,2988711
21,28,726,4404659,2988711
55,28,609,5736754,2988711
53,28,619,6963985,2988711
40,28,628,3853214,2988711
4,28,495,6632764,2988711
24,28,450,5923188,2988711
32,28,388,2775970,2988711
20,28,405,2893212,2988711
34,28,323,8856972,2988711
27,28,282,5413479,2988711
19,28,284,3092997,2988711
25,28,213,6713315,2988711
35,28,269,2092273,2988711
15,28,236,1408243,2988711
49,28,279,2897640,2988711
2,28,232,737068,2988711
31,28,201,1865279,2988711
41,28,171,3922468,2988711
54,28,163,1853914,2988711
9,28,137,3594841,2988711
16,28,130,1611206,2988711
38,28,137,722036,2988711
46,28,106,842316,2988711
30,28,103,1013569,2988711
11,28,79,650581,2988711
56,28,91,582122,2988711
23,28,71,1328009,2988711
33,28,62,1326622,2988711
10,28,73,923576,2988711
44,28,54,1055081,2988711
50,28,22,626210,2988711
20,29,17531,2893212,6040715
17,29,14231,12895129,6040715
48,29,8671,26480266,6040715
6,29,6664,38260787,6040715
12,29,5139,19545621,6040715
5,29,5544,2959400,6040715
40,29,3676,3853214,6040715
19,29,3418,3092997,6040715
8,29,2918,5269035,6040715
47,29,2922,6494340,6040715
13,29,2734,9972479,6040715
18,29,2466,6568713,6040715
4,29,2444,6632764,6040715
37,29,2489,9843336,6040715
36,29,2105,19624447,6040715
51,29,2268,8252427,6040715
39,29,2033,11576684,6040715
26,29,1872,9913065,6040715
31,29,1896,1865279,6040715
55,29,1740,5736754,6040715
53,29,1847,6963985,6040715
21,29,1667,4404659,6040715
42,29,1518,12776309,6040715
27,29,1427,5413479,6040715
22,29,1283,4624527,6040715
1,29,1213,4830081,6040715
32,29,1002,2775970,6040715
24,29,1024,5923188,6040715
28,29,1116,2988711,6040715
45,29,1066,4764080,6040715
34,29,781,8856972,6040715
25,29,656,6713315,6040715
35,29,755,2092273,6040715
15,29,874,1408243,6040715
49,29,966,2897640,6040715
41,29,685,3922468,6040715
2,29,589,737068,6040715
46,29,461,842316,6040715
9,29,445,3594841,6040715
16,29,509,1611206,6040715
30,29,419,1013569,6040715
56,29,365,582122,6040715
38,29,325,722036,6040715
54,29,284,1853914,6040715
11,29,157,650581,6040715
23,29,186,1328009,6040715
33,29,183,1326622,6040715
10,29,156,923576,6040715
44,29,93,1055081,6040715
50,29,74,626210,6040715
6,30,3240,38260787,1013569
53,30,3072,6963985,1013569
8,30,1698,5269035,1013569
16,30,1738,1611206,1013569
56,30,1498,582122,1013569
41,30,1324,3922468,1013569
48,30,1569,26480266,1013569
4,30,1344,6632764,1013569
38,30,1396,722036,1013569
49,30,1116,2897640,1013569
12,30,890,19545621,1013569
32,30,816,2775970,1013569
27,30,758,5413479,1013569
2,30,706,737068,1013569
17,30,548,12895129,1013569
36,30,425,19624447,1013569
46,30,520,842316,1013569
51,30,491,8252427,1013569
26,30,381,9913065,1013569
42,30,402,12776309,1013569
37,30,422,9843336,1013569
55,30,421,5736754,1013569
29,30,489,6040715,1013569
39,30,433,11576684,1013569
13,30,380,9972479,1013569
35,30,400,2092273,1013569
40,30,384,3853214,1013569
19,30,290,3092997,1013569
31,30,316,1865279,1013569
47,30,299,6494340,1013569
20,30,269,2893212,1013569
18,30,243,6568713,1013569
24,30,214,5923188,1013569
25,30,154,6713315,1013569
5,30,215,2959400,1013569
22,30,216,4624527,1013569
15,30,193,1408243,1013569
1,30,172,4830081,1013569
34,30,154,8856972,1013569
45,30,170,4764080,1013569
21,30,167,4404659,1013569
33,30,84,1326622,1013569
28,30,140,2988711,1013569
50,30,87,626210,1013569
9,30,80,3594841,1013569
23,30,94,1328009,1013569
54,30,73,1853914,1013569
11,30,43,650581,1013569
19,31,5703,3092997,1865279
8,31,3050,5269035,1865279
48,31,2899,26480266,1865279
6,31,2552,38260787,1865279
20,31,2611,2893212,1865279
29,31,1785,6040715,1865279
46,31,1558,842316,1865279
12,31,1453,19545621,1865279
17,31,1392,12895129,1865279
4,31,1242,6632764,1865279
27,31,1140,5413479,1865279
56,31,742,582122,1865279
51,31,777,8252427,1865279
40,31,720,3853214,1865279
53,31,698,6963985,1865279
36,31,544,19624447,1865279
13,31,631,9972479,1865279
37,31,605,9843336,1865279
39,31,521,11576684,1865279
55,31,514,5736754,1865279
26,31,453,9913065,1865279
32,31,451,2775970,1865279
18,31,426,6568713,1865279
47,31,467,6494340,1865279
42,31,391,12776309,1865279
5,31,368,2959400,1865279
49,31,468,2897640,1865279
38,31,360,722036,1865279
41,31,284,3922468,1865279
24,31,307,5923188,1865279
35,31,365,2092273,1865279
1,31,346,4830081,1865279
21,31,268,4404659,1865279
30,31,242,1013569,1865279
22,31,281,4624527,1865279
34,31,217,8856972,1865279
45,31,249,4764080,1865279
25,31,186,6713315,1865279
16,31,250,1611206,1865279
2,31,238,737068,1865279
15,31,246,1408243,1865279
28,31,208,2988711,1865279
9,31,102,3594841,1865279
33,31,77,1326622,1865279
54,31,74,1853914,1865279
11,31,55,650581,1865279
44,31,61,1055081,1865279
50,31,52,626210,1865279
10,31,50,923576,1865279
23,31,36,1328009,1865279
6,32,39337,38260787,2775970
4,32,6694,6632764,2775970
48,32,5562,26480266,2775970
12,32,4161,19545621,2775970
49,32,4892,2897640,2775970
53,32,3900,6963985,2775970
8,32,2966,5269035,2775970
17,32,2855,12895129,2775970
36,32,2422,19624447,2775970
41,32,2366,3922468,2775970
15,32,2418,1408243,2775970
26,32,1737,9913065,2775970
39,32,1611,11576684,2775970
16,32,1920,1611206,2775970
51,32,1553,8252427,2775970
42,32,1376,12776309,2775970
13,32,1565,9972479,2775970
35,32,1425,2092273,2775970
37,32,1390,9843336,2775970
34,32,1229,8856972,2775970
27,32,1088,5413479,2775970
29,32,1014,6040715,2775970
18,32,1009,6568713,2775970
55,32,909,5736754,2775970
47,32,825,6494340,2775970
2,32,849,737068,2775970
24,32,769,5923188,2775970
40,32,860,3853214,2775970
30,32,791,1013569,2775970
20,32,727,2893212,2775970
25,32,572,6713315,2775970
22,32,652,4624527,2775970
56,32,682,582122,2775970
45,32,600,4764080,2775970
19,32,553,3092997,2775970
31,32,516,1865279,2775970
1,32,480,4830081,2775970
28,32,419,2988711,2775970
5,32,439,2959400,2775970
46,32,377,842316,2775970
21,32,437,4404659,2775970
9,32,343,3594841,2775970
38,32,339,722036,2775970
33,32,166,1326622,2775970
23,32,166,1328009,2775970
54,32,133,1853914,2775970
11,32,106,650581,2775970
10,32,118,923576,2775970
44,32,112,1055081,2775970
50,32,103,626210,2775970
25,33,13105,6713315,1326622
23,33,2822,1328009,1326622
12,33,2581,19545621,1326622
50,33,2122,626210,1326622
36,33,1969,19624447,1326622
6,33,1171,38260787,1326622
9,33,1252,3594841,1326622
42,33,756,12776309,1326622
48,33,859,26480266,1326622
51,33,807,8252427,1326622
34,33,746,8856972,1326622
37,33,691,9843336,1326622
44,33,575,1055081,1326622
8,33,482,5269035,1326622
4,33,408,6632764,1326622
13,33,436,9972479,1326622
17,33,414,12895129,1326622
45,33,388,4764080,1326622
24,33,391,5923188,1326622
39,33,364,11576684,1326622
53,33,344,6963985,1326622
47,33,284,6494340,1326622
26,33,258,9913065,1326622
18,33,175,6568713,1326622
41,33,154,3922468,1326622
32,33,167,2775970,1326622
55,33,145,5736754,1326622
29,33,153,6040715,1326622
49,33,191,2897640,1326622
27,33,129,5413479,1326622
1,33,143,4830081,1326622
15,33,130,1408243,1326622
21,33,138,4404659,1326622
11,33,88,650581,1326622
40,33,105,3853214,1326622
54,33,97,1853914,1326622
2,33,98,737068,1326622
35,33,100,2092273,1326622
20,33,94,2893212,1326622
22,33,84,4624527,1326622
19,33,78,3092997,1326622
10,33,81,923576,1326622
30,33,51,1013569,1326622
5,33,72,2959400,1326622
28,33,60,2988711,1326622
46,33,47,842316,1326622
16,33,53,1611206,1326622
38,33,34,722036,1326622
31,33,27,1865279,1326622
56,33,27,582122,1326622
36,34,51383,19624447,8856972
42,34,21830,12776309,8856972
12,34,12290,19545621,8856972
6,34,6523,38260787,8856972
51,34,4432,8252427,8856972
48,34,4742,26480266,8856972
37,34,4263,9843336,8856972
24,34,3590,5923188,8856972
25,34,3207,6713315,8856972
9,34,2985,3594841,8856972
13,34,3115,9972479,8856972
17,34,2628,12895129,8856972
10,34,1749,923576,8856972
39,34,1807,11576684,8856972
45,34,1587,4764080,8856972
4,34,1213,6632764,8856972
26,34,1145,9913065,8856972
8,34,1078,5269035,8856972
47,34,967,6494340,8856972
53,34,1048,6963985,8856972
18,34,788,6568713,8856972
11,34,545,650581,8856972
32,34,668,2775970,8856972
27,34,660,5413479,8856972
29,34,603,6040715,8856972
44,34,525,1055081,8856972
22,34,538,4624527,8856972
55,34,512,5736754,8856972
33,34,434,1326622,8856972
1,34,503,4830081,8856972
21,34,459,4404659,8856972
15,34,388,1408243,8856972
20,34,403,2893212,8856972
49,34,432,2897640,8856972
41,34,373,3922468,8856972
23,34,322,1328009,8856972
40,34,369,3853214,8856972
54,34,335,1853914,8856972
50,34,267,626210,8856972
5,34,340,2959400,8856972
35,34,304,2092273,8856972
28,34,275,2988711,8856972
19,34,204,3092997,8856972
2,34,217,737068,8856972
31,34,220,1865279,8856972
38,34,119,722036,8856972
16,34,109,1611206,8856972
46,34,79,842316,8856972
30,34,60,1013569,8856972
56,34,54,582122,8856972
48,35,12896,26480266,2092273
4,35,6974,6632764,2092273
6,35,5085,38260787,2092273
8,35,4077,5269035,2092273
12,35,1998,19545621,2092273
53,35,1172,6963985,2092273
32,35,1210,2775970,2092273
40,35,1170,3853214,2092273
36,35,890,19624447,2092273
17,35,933,12895129,2092273
51,35,919,8252427,2092273
49,35,1035,2897640,2092273
37,35,849,9843336,2092273
13,35,793,9972479,2092273
20,35,800,2893212,2092273
39,35,668,11576684,2092273
42,35,631,12776309,2092273
29,35,691,6040715,2092273
26,35,588,9913065,2092273
41,35,550,3922468,2092273
24,35,573,5923188,2092273
47,35,521,6494340,2092273
27,35,448,5413479,2092273
18,35,472,6568713,2092273
55,35,442,5736754,2092273
25,35,375,6713315,2092273
5,35,444,2959400,2092273
2,35,466,737068,2092273
22,35,392,4624527,2092273
16,35,428,1611206,2092273
34,35,351,8856972,2092273
56,35,372,582122,2092273
15,35,357,1408243,2092273
45,35,384,4764080,2092273
1,35,348,4830081,2092273
30,35,317,1013569,2092273
31,35,312,1865279,2092273
19,35,273,3092997,2092273
21,35,278,4404659,2092273
28,35,256,2988711,2092273
46,35,228,842316,2092273
9,35,210,3594841,2092273
38,35,247,722036,2092273
11,35,144,650581,2092273
23,35,126,1328009,2092273
33,35,121,1326622,2092273
54,35,106,1853914,2092273
50,35,81,626210,2092273
10,35,77,923576,2092273
44,35,60,1055081,2092273
34,36,35681,8856972,19624447
12,36,29527,19545621,19624447
6,36,18277,38260787,19624447
42,36,18590,12776309,19624447
9,36,12697,3594841,19624447
25,36,10641,6713315,19624447
48,36,11624,26480266,19624447
51,36,9648,8252427,19624447
37,36,10008,9843336,19624447
13,36,8464,9972479,19624447
24,36,6419,5923188,19624447
17,36,5620,12895129,19624447
39,36,4769,11576684,19624447
45,36,4232,4764080,19624447
26,36,3341,9913065,19624447
4,36,3339,6632764,19624447
53,36,3231,6963985,19624447
11,36,2303,650581,19624447
8,36,2945,5269035,19624447
47,36,2594,6494340,19624447
50,36,1819,626210,19624447
29,36,1869,6040715,19624447
27,36,1593,5413479,19624447
18,36,1818,6568713,19624447
32,36,1655,2775970,19624447
44,36,1501,1055081,19624447
33,36,1468,1326622,19624447
55,36,1398,5736754,19624447
22,36,1532,4624527,19624447
41,36,1209,3922468,19624447
1,36,1481,4830081,19624447
21,36,1546,4404659,19624447
23,36,1191,1328009,19624447
10,36,1135,923576,19624447
15,36,1232,1408243,19624447
20,36,1264,2893212,19624447
49,36,921,2897640,19624447
40,36,963,3853214,19624447
35,36,740,2092273,19624447
19,36,741,3092997,19624447
2,36,745,737068,19624447
28,36,660,2988711,19624447
54,36,641,1853914,19624447
5,36,591,2959400,19624447
31,36,473,1865279,19624447
16,36,376,1611206,19624447
30,36,314,1013569,19624447
56,36,258,582122,19624447
38,36,226,722036,19624447
46,36,222,842316,19624447
12,37,24493,19545621,9843336
51,37,24836,8252427,9843336
45,37,21281,4764080,9843336
36,37,19706,19624447,9843336
13,37,14538,9972479,9843336
6,37,13657,38260787,9843336
48,37,12869,26480266,9843336
42,37,9986,12776309,9843336
34,37,9647,8856972,9843336
39,37,8222,11576684,9843336
24,37,8179,5923188,9843336
47,37,6943,6494340,9843336
17,37,6219,12895129,9843336
26,37,5001,9913065,9843336
25,37,4376,6713315,9843336
9,37,4143,3594841,9843336
8,37,3638,5269035,9843336
53,37,3584,6963985,9843336
18,37,3293,6568713,9843336
4,37,3392,6632764,9843336
1,37,3353,4830081,9843336
21,37,3202,4404659,9843336
29,37,2981,6040715,9843336
54,37,2766,1853914,9843336
55,37,2216,5736754,9843336
22,37,2283,4624527,9843336
27,37,1911,5413479,9843336
20,37,1945,2893212,9843336
15,37,1916,1408243,9843336
40,37,1596,3853214,9843336
28,37,1548,2988711,9843336
11,37,1036,650581,9843336
33,37,1254,1326622,9843336
32,37,1262,2775970,9843336
41,37,1081,3922468,9843336
19,37,1202,3092997,9843336
5,37,1258,2959400,9843336
2,37,1262,737068,9843336
10,37,1018,923576,9843336
23,37,938,1328009,9843336
49,37,1165,2897640,9843336
44,37,954,1055081,9843336
35,37,849,2092273,9843336
50,37,683,626210,9843336
31,37,669,1865279,9843336
16,37,535,1611206,9843336
30,37,329,1013569,9843336
56,37,327,582122,9843336
46,37,324,842316,9843336
38,37,305,722036,9843336
27,38,7131,5413479,722036
30,38,1704,1013569,722036
6,38,1719,38260787,722036
46,38,1489,842316,722036
48,38,1576,26480266,722036
53,38,1289,6963985,722036
8,38,1222,5269035,722036
12,38,1210,19545621,722036
4,38,1068,6632764,722036
26,38,945,9913065,722036
16,38,1083,1611206,722036
55,38,766,5736754,722036
13,38,740,9972479,722036
17,38,663,12895129,722036
41,38,589,3922468,722036
49,38,804,2897640,722036
56,38,676,582122,722036
32,38,583,2775970,722036
29,38,534,6040715,722036
42,38,483,12776309,722036
39,38,399,11576684,722036
19,38,437,3092997,722036
36,38,379,19624447,722036
37,38,454,9843336,722036
31,38,443,1865279,722036
18,38,378,6568713,722036
51,38,332,8252427,722036
47,38,331,6494340,722036
40,38,351,3853214,722036
20,38,315,2893212,722036
22,38,323,4624527,722036
5,38,301,2959400,722036
35,38,284,2092273,722036
2,38,224,737068,722036
45,38,215,4764080,722036
1,38,188,4830081,722036
24,38,160,5923188,722036
28,38,194,2988711,722036
34,38,165,8856972,722036
21,38,138,4404659,722036
25,38,111,6713315,722036
15,38,107,1408243,722036
23,38,71,1328009,722036
54,38,73,1853914,722036
9,38,46,3594841,722036
33,38,49,1326622,722036
50,38,28,626210,722036
10,38,19,923576,722036
44,38,24,1055081,722036
11,38,17,650581,722036
12,39,13613,19545621,11576684
21,39,10967,4404659,11576684
42,39,9482,12776309,11576684
26,39,9324,9913065,11576684
18,39,8671,6568713,11576684
48,39,8283,26480266,11576684
6,39,7203,38260787,11576684
36,39,6327,19624447,11576684
17,39,6364,12895129,11576684
37,39,6411,9843336,11576684
54,39,5636,1853914,11576684
51,39,5680,8252427,11576684
13,39,5518,9972479,11576684
47,39,4430,6494340,11576684
4,39,3165,6632764,11576684
45,39,2827,4764080,11576684
24,39,2744,5923188,11576684
8,39,2485,5269035,11576684
34,39,2437,8856972,11576684
29,39,2190,6040715,11576684
25,39,1673,6713315,11576684
53,39,1938,6963985,11576684
55,39,1743,5736754,11576684
1,39,1825,4830081,11576684
32,39,1321,2775970,11576684
27,39,1337,5413479,11576684
22,39,1220,4624527,11576684
9,39,1098,3594841,11576684
40,39,1172,3853214,11576684
20,39,1139,2893212,11576684
5,39,1014,2959400,11576684
41,39,759,3922468,11576684
49,39,1005,2897640,11576684
19,39,863,3092997,11576684
28,39,847,2988711,11576684
35,39,839,2092273,11576684
15,39,813,1408243,11576684
11,39,413,650581,11576684
2,39,581,737068,11576684
31,39,542,1865279,11576684
33,39,451,1326622,11576684
38,39,404,722036,11576684
23,39,389,1328009,11576684
10,39,345,923576,11576684
16,39,399,1611206,11576684
30,39,310,1013569,11576684
56,39,348,582122,11576684
46,39,291,842316,11576684
50,39,218,626210,11576684
44,39,234,1055081,11576684
48,40,21378,26480266,3853214
20,40,6093,2893212,3853214
6,40,5890,38260787,3853214
5,40,6000,2959400,3853214
29,40,4093,6040715,3853214
12,40,3198,19545621,3853214
8,40,2974,5269035,3853214
4,40,2008,6632764,3853214
13,40,2063,9972479,3853214
17,40,1798,12895129,3853214
37,40,1729,9843336,3853214
22,40,1633,4624527,3853214
53,40,1546,6963985,3853214
36,40,1293,19624447,3853214
47,40,1469,6494340,3853214
51,40,1496,8252427,3853214
35,40,1441,2092273,3853214
39,40,1131,11576684,3853214
42,40,1028,12776309,3853214
26,40,955,9913065,3853214
32,40,977,2775970,3853214
18,40,895,6568713,3853214
1,40,884,4830081,3853214
28,40,817,2988711,3853214
45,40,814,4764080,3853214
31,40,754,1865279,3853214
19,40,691,3092997,3853214
21,40,801,4404659,3853214
55,40,633,5736754,3853214
27,40,648,5413479,3853214
49,40,696,2897640,3853214
41,40,572,3922468,3853214
24,40,540,5923188,3853214
2,40,625,737068,3853214
34,40,490,8856972,3853214
15,40,596,1408243,3853214
56,40,468,582122,3853214
25,40,373,6713315,3853214
16,40,401,1611206,3853214
38,40,360,722036,3853214
30,40,326,1013569,3853214
46,40,306,842316,3853214
9,40,252,3594841,3853214
54,40,238,1853914,3853214
11,40,105,650581,3853214
23,40,122,1328009,3853214
33,40,107,1326622,3853214
10,40,88,923576,3853214
44,40,53,1055081,3853214
50,40,49,626210,3853214
6,41,25666,38260787,3922468
53,41,19713,6963985,3922468
4,41,5177,6632764,3922468
48,41,4166,26480266,3922468
16,41,4410,1611206,3922468
8,41,3046,5269035,3922468
32,41,2930,2775970,3922468
12,41,2478,19545621,3922468
36,41,2007,19624447,3922468
49,41,2527,2897640,3922468
17,41,1791,12895129,3922468
2,41,1873,737068,3922468
15,41,1669,1408243,3922468
30,41,1427,1013569,3922468
51,41,1477,8252427,3922468
35,41,1369,2092273,3922468
37,41,1392,9843336,3922468
42,41,1170,12776309,3922468
26,41,1152,9913065,3922468
27,41,1180,5413479,3922468
39,41,1086,11576684,3922468
13,41,1145,9972479,3922468
55,41,1000,5736754,3922468
25,41,911,6713315,3922468
29,41,1104,6040715,3922468
18,41,794,6568713,3922468
47,41,781,6494340,3922468
20,41,708,2893212,3922468
24,41,684,5923188,3922468
40,41,782,3853214,3922468
34,41,659,8856972,3922468
19,41,563,3092997,3922468
56,41,573,582122,3922468
38,41,476,722036,3922468
31,41,484,1865279,3922468
5,41,506,2959400,3922468
45,41,433,4764080,3922468
22,41,407,4624527,3922468
21,41,404,4404659,3922468
9,41,353,3594841,3922468
1,41,405,4830081,3922468
11,41,229,650581,3922468
46,41,310,842316,3922468
23,41,229,1328009,3922468
50,41,214,626210,3922468
33,41,211,1326622,3922468
28,41,234,2988711,3922468
44,41,142,1055081,3922468
54,41,140,1853914,3922468
10,41,93,923576,3922468
34,42,25831,8856972,12776309
36,42,26009,19624447,12776309
12,42,13646,19545621,12776309
24,42,13061,5923188,12776309
51,42,8707,8252427,12776309
39,42,7725,11576684,12776309
6,42,7203,38260787,12776309
48,42,6988,26480266,12776309
37,42,6855,9843336,12776309
10,42,5776,923576,12776309
13,42,4267,9972479,12776309
25,42,3407,6713315,12776309
17,42,3392,12895129,12776309
54,42,2967,1853914,12776309
45,42,2750,4764080,12776309
26,42,2457,9913065,12776309
9,42,2421,3594841,12776309
4,42,2223,6632764,12776309
8,42,2198,5269035,12776309
47,42,2304,6494340,12776309
53,42,1714,6963985,12776309
18,42,1713,6568713,12776309
11,42,935,650581,12776309
29,42,1367,6040715,12776309
21,42,1269,4404659,12776309
55,42,1194,5736754,12776309
27,42,1096,5413479,12776309
32,42,1033,2775970,12776309
22,42,942,4624527,12776309
1,42,996,4830081,12776309
20,42,898,2893212,12776309
40,42,809,3853214,12776309
33,42,709,1326622,12776309
41,42,611,3922468,12776309
49,42,863,2897640,12776309
15,42,714,1408243,12776309
23,42,622,1328009,12776309
35,42,600,2092273,12776309
44,42,602,1055081,12776309
19,42,598,3092997,12776309
5,42,685,2959400,12776309
28,42,505,2988711,12776309
2,42,480,737068,12776309
50,42,368,626210,12776309
31,42,433,1865279,12776309
16,42,283,1611206,12776309
30,42,246,1013569,12776309
38,42,275,722036,12776309
56,42,240,582122,12776309
46,42,196,842316,12776309
25,44,6951,6713315,1055081
9,44,1936,3594841,1055081
36,44,2032,19624447,1055081
12,44,1912,19545621,1055081
6,44,1103,38260787,1055081
51,44,784,8252427,1055081
34,44,554,8856972,1055081
42,44,573,12776309,1055081
48,44,545,26480266,1055081
37,44,571,9843336,1055081
33,44,425,1326622,1055081
24,44,367,5923188,1055081
13,44,371,9972479,1055081
17,44,313,12895129,1055081
23,44,261,1328009,1055081
39,44,258,11576684,1055081
53,44,269,6963985,1055081
45,44,224,4764080,1055081
8,44,225,5269035,1055081
4,44,253,6632764,1055081
