"origin_fips","dest_fips","num_migrants","m_i","m_j"
32,23,118,2866939,1328262
15,23,145,1422052,1328262
30,23,108,1030475,1328262
19,23,86,3120960,1328262
54,23,73,1842050,1328262
10,23,77,941252,1328262
16,23,84,1651059,1328262
5,23,76,2978048,1328262
31,23,74,1891277,1328262
56,23,67,585613,1328262
38,23,61,754066,1328262
28,23,44,2988471,1328262
46,23,26,853988,1328262
51,24,24554,8361808,5985562
11,24,16599,675400,5985562
42,24,11595,12784826,5985562
36,24,9556,19654666,5985562
12,24,8145,20209042,5985562
6,24,7136,38918045,5985562
34,24,6696,8867949,5985562
48,24,6663,27470056,5985562
37,24,6042,10031646,5985562
10,24,4304,941252,5985562
13,24,4328,10178447,5985562
54,24,2603,1842050,5985562
25,24,2232,6794228,5985562
39,24,2232,11617527,5985562
17,24,2225,12858913,5985562
45,24,1981,4891938,5985562
26,24,1378,9931715,5985562
53,24,1676,7163657,5985562
9,24,1446,3587122,5985562
47,24,1503,6591170,5985562
8,24,1553,5450623,5985562
4,24,1539,6829676,5985562
15,24,1433,1422052,5985562
18,24,964,6608422,5985562
29,24,933,6071732,5985562
1,24,838,4852347,5985562
22,24,733,4664628,5985562
55,24,666,5760940,5985562
21,24,732,4425976,5985562
27,24,628,5482032,5985562
20,24,718,2909011,5985562
32,24,570,2866939,5985562
40,24,608,3909500,5985562
44,24,507,1056065,5985562
35,24,553,2089291,5985562
41,24,427,4015792,5985562
49,24,497,2981835,5985562
28,24,464,2988471,5985562
19,24,388,3120960,5985562
5,24,401,2978048,5985562
33,24,317,1336350,5985562
23,24,319,1328262,5985562
2,24,378,737498,5985562
31,24,323,1891277,5985562
50,24,181,625216,5985562
16,24,176,1651059,5985562
38,24,138,754066,5985562
30,24,136,1030475,5985562
46,24,88,853988,5985562
56,24,85,585613,5985562
36,25,12908,19654666,6794228
33,25,8545,1336350,6794228
12,25,9207,20209042,6794228
9,25,7618,3587122,6794228
6,25,8057,38918045,6794228
44,25,7022,1056065,6794228
34,25,4660,8867949,6794228
42,25,4237,12784826,6794228
48,25,4373,27470056,6794228
51,25,3094,8361808,6794228
17,25,2614,12858913,6794228
37,25,2616,10031646,6794228
23,25,2237,1328262,6794228
24,25,2190,5985562,6794228
50,25,1570,625216,6794228
13,25,2035,10178447,6794228
39,25,1784,11617527,6794228
8,25,1614,5450623,6794228
53,25,1462,7163657,6794228
26,25,1368,9931715,6794228
4,25,1241,6829676,6794228
11,25,978,675400,6794228
45,25,1026,4891938,6794228
27,25,917,5482032,6794228
47,25,873,6591170,6794228
55,25,792,5760940,6794228
18,25,782,6608422,6794228
29,25,706,6071732,6794228
41,25,650,4015792,6794228
22,25,532,4664628,6794228
32,25,452,2866939,6794228
49,25,522,2981835,6794228
15,25,464,1422052,6794228
1,25,445,4852347,6794228
21,25,364,4425976,6794228
35,25,303,2089291,6794228
19,25,305,3120960,6794228
20,25,317,2909011,6794228
10,25,306,941252,6794228
40,25,312,3909500,6794228
5,25,231,2978048,6794228
2,25,211,737498,6794228
28,25,199,2988471,6794228
54,25,165,1842050,6794228
31,25,146,1891277,6794228
30,25,133,1030475,6794228
16,25,99,1651059,6794228
38,25,137,754066,6794228
46,25,85,853988,6794228
56,25,83,585613,6794228
12,26,9881,20209042,9931715
17,26,9683,12858913,9931715
39,26,9796,11617527,9931715
48,26,9501,27470056,9931715
18,26,8296,6608422,9931715
6,26,7538,38918045,9931715
36,26,4426,19654666,9931715
55,26,4017,5760940,9931715
13,26,3680,10178447,9931715
37,26,3544,10031646,9931715
4,26,3361,6829676,9931715
47,26,3401,6591170,9931715
51,26,3137,8361808,9931715
8,26,2859,5450623,9931715
42,26,2885,12784826,9931715
21,26,2195,4425976,9931715
53,26,1850,7163657,9931715
29,26,1865,6071732,9931715
27,26,1676,5482032,9931715
45,26,1641,4891938,9931715
24,26,1471,5985562,9931715
34,26,1489,8867949,9931715
25,26,1307,6794228,9931715
1,26,1406,4852347,9931715
32,26,1238,2866939,9931715
19,26,1224,3120960,9931715
20,26,1031,2909011,9931715
38,26,843,754066,9931715
40,26,1002,3909500,9931715
41,26,847,4015792,9931715
22,26,842,4664628,9931715
5,26,862,2978048,9931715
49,26,856,2981835,9931715
9,26,700,3587122,9931715
28,26,637,2988471,9931715
15,26,579,1422052,9931715
2,26,536,737498,9931715
35,26,538,2089291,9931715
31,26,508,1891277,9931715
56,26,481,585613,9931715
11,26,313,675400,9931715
54,26,449,1842050,9931715
30,26,385,1030475,9931715
16,26,339,1651059,9931715
46,26,289,853988,9931715
33,26,271,1336350,9931715
23,26,240,1328262,9931715
10,26,254,941252,9931715
50,26,204,625216,9931715
44,26,150,1056065,9931715
55,27,11885,5760940,5482032
38,27,8240,754066,5482032
6,27,5977,38918045,5482032
48,27,5598,27470056,5482032
17,27,5042,12858913,5482032
19,27,4856,3120960,5482032
12,27,3229,20209042,5482032
46,27,2974,853988,5482032
8,27,2942,5450623,5482032
4,27,2637,6829676,5482032
36,27,2210,19654666,5482032
26,27,1914,9931715,5482032
53,27,1941,7163657,5482032
29,27,1754,6071732,5482032
39,27,1643,11617527,5482032
37,27,1597,10031646,5482032
13,27,1511,10178447,5482032
31,27,1491,1891277,5482032
42,27,1232,12784826,5482032
18,27,1277,6608422,5482032
51,27,1211,8361808,5482032
20,27,1218,2909011,5482032
47,27,997,6591170,5482032
25,27,869,6794228,5482032
41,27,841,4015792,5482032
32,27,736,2866939,5482032
34,27,750,8867949,5482032
30,27,633,1030475,5482032
24,27,671,5985562,5482032
40,27,685,3909500,5482032
21,27,630,4425976,5482032
49,27,676,2981835,5482032
5,27,576,2978048,5482032
2,27,487,737498,5482032
45,27,515,4891938,5482032
35,27,463,2089291,5482032
22,27,363,4664628,5482032
9,27,410,3587122,5482032
15,27,362,1422052,5482032
11,27,265,675400,5482032
56,27,353,585613,5482032
16,27,356,1651059,5482032
1,27,347,4852347,5482032
28,27,326,2988471,5482032
23,27,338,1328262,5482032
33,27,188,1336350,5482032
54,27,129,1842050,5482032
50,27,141,625216,5482032
44,27,132,1056065,5482032
10,27,88,941252,5482032
47,28,9346,6591170,2988471
22,28,6936,4664628,2988471
48,28,6670,27470056,2988471
1,28,4772,4852347,2988471
12,28,3438,20209042,2988471
13,28,2599,10178447,2988471
6,28,1793,38918045,2988471
5,28,1797,2978048,2988471
17,28,1678,12858913,2988471
51,28,1300,8361808,2988471
37,28,1303,10031646,2988471
29,28,979,6071732,2988471
39,28,899,11617527,2988471
8,28,726,5450623,2988471
26,28,767,9931715,2988471
36,28,735,19654666,2988471
18,28,783,6608422,2988471
40,28,717,3909500,2988471
45,28,630,4891938,2988471
21,28,662,4425976,2988471
42,28,538,12784826,2988471
4,28,502,6829676,2988471
55,28,486,5760940,2988471
53,28,459,7163657,2988471
20,28,469,2909011,2988471
24,28,390,5985562,2988471
32,28,359,2866939,2988471
19,28,305,3120960,2988471
34,28,245,8867949,2988471
27,28,230,5482032,2988471
35,28,220,2089291,2988471
25,28,201,6794228,2988471
15,28,229,1422052,2988471
54,28,209,1842050,2988471
2,28,207,737498,2988471
49,28,205,2981835,2988471
41,28,162,4015792,2988471
38,28,143,754066,2988471
31,28,172,1891277,2988471
9,28,123,3587122,2988471
56,28,103,585613,2988471
11,28,62,675400,2988471
16,28,94,1651059,2988471
30,28,100,1030475,2988471
46,28,91,853988,2988471
10,28,76,941252,2988471
23,28,65,1328262,2988471
33,28,63,1336350,2988471
44,28,38,1056065,2988471
50,28,21,625216,2988471
20,29,18941,2909011,6071732
17,29,13434,12858913,6071732
48,29,10382,27470056,6071732
6,29,6600,38918045,6071732
12,29,5169,20209042,6071732
5,29,5078,2978048,6071732
40,29,3909,3909500,6071732
19,29,3425,3120960,6071732
8,29,3425,5450623,6071732
47,29,2701,6591170,6071732
13,29,2689,10178447,6071732
4,29,2318,6829676,6071732
36,29,2173,19654666,6071732
18,29,2298,6608422,6071732
37,29,2424,10031646,6071732
39,29,2005,11617527,6071732
51,29,2140,8361808,6071732
31,29,1852,1891277,6071732
26,29,1708,9931715,6071732
53,29,1931,7163657,6071732
55,29,1713,5760940,6071732
42,29,1623,12784826,6071732
21,29,1593,4425976,6071732
27,29,1457,5482032,6071732
22,29,1461,4664628,6071732
1,29,1083,4852347,6071732
45,29,1108,4891938,6071732
24,29,967,5985562,6071732
32,29,910,2866939,6071732
28,29,908,2988471,6071732
34,29,790,8867949,6071732
49,29,977,2981835,6071732
41,29,732,4015792,6071732
25,29,622,6794228,6071732
35,29,741,2089291,6071732
15,29,672,1422052,6071732
38,29,569,754066,6071732
2,29,536,737498,6071732
46,29,449,853988,6071732
9,29,385,3587122,6071732
16,29,387,1651059,6071732
56,29,347,585613,6071732
30,29,318,1030475,6071732
11,29,172,675400,6071732
54,29,246,1842050,6071732
33,29,173,1336350,6071732
23,29,167,1328262,6071732
10,29,175,941252,6071732
44,29,105,1056065,6071732
50,29,69,625216,6071732
6,30,3658,38918045,1030475
53,30,3126,7163657,1030475
8,30,2072,5450623,1030475
38,30,1714,754066,1030475
16,30,1727,1651059,1030475
48,30,1752,27470056,1030475
56,30,1427,585613,1030475
41,30,1371,4015792,1030475
4,30,1302,6829676,1030475
27,30,784,5482032,1030475
12,30,825,20209042,1030475
49,30,958,2981835,1030475
32,30,787,2866939,1030475
2,30,633,737498,1030475
17,30,510,12858913,1030475
36,30,453,19654666,1030475
26,30,453,9931715,1030475
46,30,520,853988,1030475
42,30,452,12784826,1030475
51,30,464,8361808,1030475
37,30,452,10031646,1030475
39,30,416,11617527,1030475
55,30,394,5760940,1030475
13,30,449,10178447,1030475
35,30,396,2089291,1030475
29,30,383,6071732,1030475
47,30,302,6591170,1030475
40,30,360,3909500,1030475
18,30,298,6608422,1030475
19,30,258,3120960,1030475
31,30,280,1891277,1030475
20,30,251,2909011,1030475
15,30,218,1422052,1030475
24,30,200,5985562,1030475
25,30,143,6794228,1030475
34,30,159,8867949,1030475
1,30,232,4852347,1030475
45,30,177,4891938,1030475
22,30,185,4664628,1030475
21,30,146,4425976,1030475
28,30,155,2988471,1030475
50,30,101,625216,1030475
9,30,96,3587122,1030475
33,30,92,1336350,1030475
5,30,135,2978048,1030475
23,30,101,1328262,1030475
54,30,75,1842050,1030475
11,30,30,675400,1030475
10,30,35,941252,1030475
44,30,12,1056065,1030475
19,31,5659,3120960,1891277
8,31,3387,5450623,1891277
48,31,3272,27470056,1891277
6,31,3000,38918045,1891277
20,31,2563,2909011,1891277
29,31,1881,6071732,1891277
12,31,1546,20209042,1891277
46,31,1527,853988,1891277
17,31,1231,12858913,1891277
27,31,1171,5482032,1891277
4,31,1177,6829676,1891277
56,31,762,585613,1891277
40,31,755,3909500,1891277
51,31,738,8361808,1891277
13,31,618,10178447,1891277
37,31,697,10031646,1891277
36,31,550,19654666,1891277
53,31,596,7163657,1891277
55,31,558,5760940,1891277
39,31,517,11617527,1891277
26,31,474,9931715,1891277
47,31,515,6591170,1891277
18,31,444,6608422,1891277
42,31,469,12784826,1891277
32,31,429,2866939,1891277
5,31,426,2978048,1891277
49,31,503,2981835,1891277
38,31,408,754066,1891277
24,31,348,5985562,1891277
41,31,304,4015792,1891277
35,31,289,2089291,1891277
21,31,255,4425976,1891277
22,31,315,4664628,1891277
45,31,277,4891938,1891277
15,31,281,1422052,1891277
30,31,250,1030475,1891277
34,31,264,8867949,1891277
25,31,213,6794228,1891277
28,31,195,2988471,1891277
1,31,221,4852347,1891277
16,31,194,1651059,1891277
2,31,183,737498,1891277
9,31,119,3587122,1891277
23,31,68,1328262,1891277
54,31,84,1842050,1891277
44,31,85,1056065,1891277
33,31,64,1336350,1891277
11,31,36,675400,1891277
10,31,46,941252,1891277
50,31,23,625216,1891277
6,32,43195,38918045,2866939
48,32,6438,27470056,2866939
4,32,6251,6829676,2866939
12,32,4325,20209042,2866939
49,32,4621,2981835,2866939
53,32,3767,7163657,2866939
17,32,3374,12858913,2866939
8,32,3330,5450623,2866939
36,32,2641,19654666,2866939
15,32,2931,1422052,2866939
41,32,2328,4015792,2866939
39,32,1729,11617527,2866939
26,32,1624,9931715,2866939
51,32,1629,8361808,2866939
42,32,1400,12784826,2866939
13,32,1530,10178447,2866939
35,32,1512,2089291,2866939
16,32,1507,1651059,2866939
34,32,1287,8867949,2866939
37,32,1331,10031646,2866939
27,32,1028,5482032,2866939
29,32,1091,6071732,2866939
55,32,1035,5760940,2866939
18,32,998,6608422,2866939
24,32,876,5985562,2866939
47,32,883,6591170,2866939
25,32,678,6794228,2866939
40,32,870,3909500,2866939
2,32,757,737498,2866939
30,32,752,1030475,2866939
20,32,766,2909011,2866939
22,32,711,4664628,2866939
56,32,670,585613,2866939
45,32,569,4891938,2866939
19,32,574,3120960,2866939
38,32,549,754066,2866939
31,32,512,1891277,2866939
21,32,471,4425976,2866939
5,32,455,2978048,2866939
9,32,397,3587122,2866939
28,32,413,2988471,2866939
1,32,414,4852347,2866939
46,32,316,853988,2866939
33,32,184,1336350,2866939
11,32,125,675400,2866939
44,32,135,1056065,2866939
23,32,113,1328262,2866939
10,32,122,941252,2866939
54,32,129,1842050,2866939
50,32,75,625216,2866939
25,33,15087,6794228,1336350
23,33,2908,1328262,1336350
50,33,2198,625216,1336350
12,33,2286,20209042,1336350
36,33,1999,19654666,1336350
9,33,1454,3587122,1336350
6,33,1254,38918045,1336350
48,33,963,27470056,1336350
42,33,824,12784826,1336350
37,33,881,10031646,1336350
51,33,855,8361808,1336350
34,33,806,8867949,1336350
44,33,630,1056065,1336350
8,33,531,5450623,1336350
24,33,453,5985562,1336350
4,33,437,6829676,1336350
13,33,422,10178447,1336350
39,33,387,11617527,1336350
17,33,355,12858913,1336350
53,33,325,7163657,1336350
45,33,340,4891938,1336350
47,33,275,6591170,1336350
26,33,261,9931715,1336350
41,33,186,4015792,1336350
55,33,194,5760940,1336350
27,33,160,5482032,1336350
18,33,167,6608422,1336350
29,33,171,6071732,1336350
11,33,112,675400,1336350
49,33,176,2981835,1336350
32,33,143,2866939,1336350
21,33,167,4425976,1336350
15,33,139,1422052,1336350
35,33,117,2089291,1336350
40,33,99,3909500,1336350
20,33,106,2909011,1336350
2,33,107,737498,1336350
1,33,102,4852347,1336350
22,33,92,4664628,1336350
5,33,92,2978048,1336350
54,33,74,1842050,1336350
19,33,65,3120960,1336350
30,33,64,1030475,1336350
16,33,59,1651059,1336350
10,33,80,941252,1336350
56,33,43,585613,1336350
38,33,37,754066,1336350
31,33,50,1891277,1336350
46,33,34,853988,1336350
28,33,43,2988471,1336350
36,34,55640,19654666,8867949
42,34,20805,12784826,8867949
12,34,10496,20209042,8867949
6,34,6691,38918045,8867949
48,34,5990,27470056,8867949
24,34,5386,5985562,8867949
51,34,4081,8361808,8867949
37,34,3851,10031646,8867949
25,34,3320,6794228,8867949
9,34,3191,3587122,8867949
13,34,2975,10178447,8867949
17,34,2647,12858913,8867949
10,34,1821,941252,8867949
39,34,1793,11617527,8867949
45,34,1355,4891938,8867949
4,34,1200,6829676,8867949
8,34,1078,5450623,8867949
26,34,1078,9931715,8867949
53,34,1098,7163657,8867949
47,34,957,6591170,8867949
11,34,525,675400,8867949
27,34,714,5482032,8867949
18,34,655,6608422,8867949
32,34,580,2866939,8867949
29,34,630,6071732,8867949
44,34,528,1056065,8867949
55,34,573,5760940,8867949
33,34,451,1336350,8867949
22,34,448,4664628,8867949
15,34,451,1422052,8867949
1,34,486,4852347,8867949
21,34,473,4425976,8867949
20,34,381,2909011,8867949
41,34,353,4015792,8867949
23,34,295,1328262,8867949
49,34,363,2981835,8867949
50,34,238,625216,8867949
54,34,286,1842050,8867949
5,34,317,2978048,8867949
40,34,297,3909500,8867949
19,34,250,3120960,8867949
2,34,284,737498,8867949
28,34,231,2988471,8867949
35,34,158,2089291,8867949
31,34,184,1891277,8867949
38,34,155,754066,8867949
30,34,92,1030475,8867949
16,34,84,1651059,8867949
56,34,58,585613,8867949
46,34,59,853988,8867949
48,35,13193,27470056,2089291
4,35,6008,6829676,2089291
6,35,5285,38918045,2089291
8,35,4309,5450623,2089291
12,35,1943,20209042,2089291
40,35,1207,3909500,2089291
53,35,1167,7163657,2089291
32,35,1277,2866939,2089291
36,35,920,19654666,2089291
17,35,1027,12858913,2089291
51,35,1033,8361808,2089291
39,35,815,11617527,2089291
49,35,911,2981835,2089291
41,35,715,4015792,2089291
37,35,763,10031646,2089291
13,35,732,10178447,2089291
42,35,636,12784826,2089291
29,35,655,6071732,2089291
26,35,516,9931715,2089291
24,35,552,5985562,2089291
20,35,620,2909011,2089291
47,35,531,6591170,2089291
18,35,478,6608422,2089291
55,35,415,5760940,2089291
22,35,470,4664628,2089291
27,35,406,5482032,2089291
56,35,453,585613,2089291
25,35,322,6794228,2089291
2,35,398,737498,2089291
34,35,292,8867949,2089291
5,35,374,2978048,2089291
1,35,342,4852347,2089291
16,35,405,1651059,2089291
45,35,359,4891938,2089291
15,35,339,1422052,2089291
31,35,350,1891277,2089291
30,35,313,1030475,2089291
38,35,300,754066,2089291
19,35,226,3120960,2089291
21,35,251,4425976,2089291
46,35,232,853988,2089291
28,35,264,2988471,2089291
9,35,191,3587122,2089291
23,35,121,1328262,2089291
33,35,114,1336350,2089291
11,35,91,675400,2089291
54,35,108,1842050,2089291
50,35,80,625216,2089291
44,35,57,1056065,2089291
10,35,46,941252,2089291
34,36,33188,8867949,19654666
12,36,24166,20209042,19654666
6,36,18950,38918045,19654666
42,36,16908,12784826,19654666
9,36,12397,3587122,19654666
25,36,10566,6794228,19654666
48,36,13251,27470056,19654666
51,36,8945,8361808,19654666
37,36,8949,10031646,19654666
24,36,7159,5985562,19654666
13,36,7037,10178447,19654666
17,36,5702,12858913,19654666
39,36,4523,11617527,19654666
11,36,2723,675400,19654666
45,36,3679,4891938,19654666
26,36,3035,9931715,19654666
53,36,3057,7163657,19654666
8,36,2967,5450623,19654666
4,36,2764,6829676,19654666
47,36,2392,6591170,19654666
50,36,1928,625216,19654666
29,36,1848,6071732,19654666
27,36,1663,5482032,19654666
18,36,1727,6608422,19654666
44,36,1432,1056065,19654666
55,36,1449,5760940,19654666
33,36,1377,1336350,19654666
22,36,1408,4664628,19654666
41,36,1257,4015792,19654666
32,36,1299,2866939,19654666
21,36,1395,4425976,19654666
1,36,1525,4852347,19654666
23,36,1074,1328262,19654666
15,36,1264,1422052,19654666
10,36,971,941252,19654666
20,36,1248,2909011,19654666
49,36,1027,2981835,19654666
40,36,1038,3909500,19654666
35,36,712,2089291,19654666
19,36,685,3120960,19654666
28,36,616,2988471,19654666
5,36,588,2978048,19654666
2,36,653,737498,19654666
54,36,555,1842050,19654666
31,36,508,1891277,19654666
30,36,274,1030475,19654666
16,36,319,1651059,19654666
38,36,262,754066,19654666
56,36,171,585613,19654666
46,36,212,853988,19654666
12,37,25719,20209042,10031646
51,37,26491,8361808,10031646
36,37,22335,19654666,10031646
45,37,21861,4891938,10031646
13,37,14810,10178447,10031646
6,37,14991,38918045,10031646
48,37,14913,27470056,10031646
42,37,11457,12784826,10031646
34,37,10834,8867949,10031646
39,37,9159,11617527,10031646
24,37,9268,5985562,10031646
47,37,7252,6591170,10031646
17,37,6469,12858913,10031646
25,37,5189,6794228,10031646
26,37,5026,9931715,10031646
9,37,4373,3587122,10031646
8,37,4334,5450623,10031646
18,37,3460,6608422,10031646
4,37,3502,6829676,10031646
1,37,3574,4852347,10031646
53,37,3527,7163657,10031646
54,37,3010,1842050,10031646
21,37,3150,4425976,10031646
55,37,2579,5760940,10031646
29,37,2694,6071732,10031646
22,37,2319,4664628,10031646
27,37,2083,5482032,10031646
20,37,2198,2909011,10031646
15,37,1940,1422052,10031646
40,37,1744,3909500,10031646
33,37,1443,1336350,10031646
11,37,1167,675400,10031646
28,37,1462,2988471,10031646
19,37,1296,3120960,10031646
32,37,1197,2866939,10031646
5,37,1322,2978048,10031646
23,37,1094,1328262,10031646
41,37,1047,4015792,10031646
49,37,1259,2981835,10031646
2,37,1198,737498,10031646
10,37,999,941252,10031646
50,37,810,625216,10031646
35,37,943,2089291,10031646
44,37,905,1056065,10031646
31,37,679,1891277,10031646
16,37,545,1651059,10031646
30,37,438,1030475,10031646
38,37,420,754066,10031646
56,37,285,585613,10031646
46,37,310,853988,10031646
27,38,5952,5482032,754066
48,38,1530,27470056,754066
6,38,1384,38918045,754066
46,38,1326,853988,754066
30,38,1290,1030475,754066
12,38,966,20209042,754066
8,38,954,5450623,754066
4,38,883,6829676,754066
53,38,736,7163657,754066
26,38,629,9931715,754066
55,38,603,5760940,754066
42,38,626,12784826,754066
16,38,669,1651059,754066
17,38,528,12858913,754066
36,38,460,19654666,754066
56,38,485,585613,754066
19,38,430,3120960,754066
13,38,411,10178447,754066
31,38,431,1891277,754066
39,38,383,11617527,754066
41,38,366,4015792,754066
32,38,450,2866939,754066
49,38,543,2981835,754066
37,38,360,10031646,754066
29,38,364,6071732,754066
51,38,342,8361808,754066
20,38,291,2909011,754066
22,38,274,4664628,754066
2,38,295,737498,754066
18,38,247,6608422,754066
47,38,217,6591170,754066
40,38,261,3909500,754066
24,38,199,5985562,754066
35,38,244,2089291,754066
5,38,229,2978048,754066
34,38,169,8867949,754066
1,38,185,4852347,754066
28,38,155,2988471,754066
25,38,123,6794228,754066
45,38,124,4891938,754066
15,38,128,1422052,754066
21,38,131,4425976,754066
23,38,99,1328262,754066
9,38,58,3587122,754066
54,38,59,1842050,754066
10,38,42,941252,754066
44,38,35,1056065,754066
33,38,28,1336350,754066
12,39,12436,20209042,11617527
21,39,10792,4425976,11617527
42,39,10188,12784826,11617527
48,39,10237,27470056,11617527
26,39,9104,9931715,11617527
18,39,8704,6608422,11617527
6,39,7517,38918045,11617527
36,39,6604,19654666,11617527
17,39,6380,12858913,11617527
37,39,6159,10031646,11617527
54,39,5815,1842050,11617527
51,39,5382,8361808,11617527
13,39,5210,10178447,11617527
47,39,4357,6591170,11617527
4,39,3014,6829676,11617527
45,39,2937,4891938,11617527
8,39,2737,5450623,11617527
24,39,2740,5985562,11617527
34,39,2600,8867949,11617527
29,39,2131,6071732,11617527
25,39,1854,6794228,11617527
55,39,1755,5760940,11617527
53,39,1980,7163657,11617527
1,39,1736,4852347,11617527
27,39,1332,5482032,11617527
32,39,1328,2866939,11617527
22,39,1177,4664628,11617527
9,39,1129,3587122,11617527
40,39,1146,3909500,11617527
20,39,1101,2909011,11617527
19,39,983,3120960,11617527
5,39,997,2978048,11617527
49,39,974,2981835,11617527
28,39,817,2988471,11617527
41,39,693,4015792,11617527
35,39,686,2089291,11617527
15,39,643,1422052,11617527
11,39,413,675400,11617527
31,39,550,1891277,11617527
33,39,514,1336350,11617527
38,39,457,754066,11617527
2,39,491,737498,11617527
10,39,379,941252,11617527
30,39,341,1030475,11617527
23,39,332,1328262,11617527
46,39,316,853988,11617527
16,39,341,1651059,11617527
44,39,287,1056065,11617527
56,39,239,585613,11617527
50,39,217,625216,11617527
48,40,20914,27470056,3909500
6,40,5570,38918045,3909500
20,40,5465,2909011,3909500
5,40,5502,2978048,3909500
29,40,3622,6071732,3909500
8,40,3150,5450623,3909500
12,40,2892,20209042,3909500
4,40,1720,6829676,3909500
17,40,1682,12858913,3909500
13,40,1662,10178447,3909500
53,40,1641,7163657,3909500
37,40,1507,10031646,3909500
36,40,1268,19654666,3909500
22,40,1439,4664628,3909500
47,40,1304,6591170,3909500
51,40,1339,8361808,3909500
35,40,1219,2089291,3909500
39,40,1050,11617527,3909500
42,40,916,12784826,3909500
18,40,798,6608422,3909500
26,40,795,9931715,3909500
32,40,747,2866939,3909500
28,40,749,2988471,3909500
1,40,756,4852347,3909500
45,40,709,4891938,3909500
31,40,750,1891277,3909500
19,40,674,3120960,3909500
55,40,653,5760940,3909500
24,40,606,5985562,3909500
41,40,557,4015792,3909500
21,40,572,4425976,3909500
15,40,592,1422052,3909500
27,40,453,5482032,3909500
49,40,556,2981835,3909500
2,40,501,737498,3909500
56,40,432,585613,3909500
38,40,394,754066,3909500
34,40,344,8867949,3909500
25,40,300,6794228,3909500
30,40,331,1030475,3909500
16,40,363,1651059,3909500
46,40,253,853988,3909500
9,40,196,3587122,3909500
54,40,163,1842050,3909500
33,40,127,1336350,3909500
10,40,124,941252,3909500
11,40,70,675400,3909500
23,40,77,1328262,3909500
44,40,57,1056065,3909500
50,40,42,625216,3909500
6,41,34143,38918045,4015792
53,41,20756,7163657,4015792
48,41,5628,27470056,4015792
4,41,5285,6829676,4015792
16,41,4674,1651059,4015792
8,41,3699,5450623,4015792
12,41,3010,20209042,4015792
32,41,3289,2866939,4015792
36,41,2405,19654666,4015792
17,41,2179,12858913,4015792
49,41,2476,2981835,4015792
15,41,2033,1422052,4015792
2,41,1901,737498,4015792
30,41,1647,1030475,4015792
37,41,1698,10031646,4015792
51,41,1563,8361808,4015792
27,41,1422,5482032,4015792
42,41,1286,12784826,4015792
26,41,1248,9931715,4015792
25,41,1187,6794228,4015792
39,41,1310,11617527,4015792
55,41,1167,5760940,4015792
13,41,1250,10178447,4015792
29,41,1165,6071732,4015792
35,41,1154,2089291,4015792
18,41,942,6608422,4015792
47,41,923,6591170,4015792
24,41,775,5985562,4015792
40,41,858,3909500,4015792
34,41,706,8867949,4015792
20,41,820,2909011,4015792
19,41,706,3120960,4015792
38,41,724,754066,4015792
56,41,636,585613,4015792
22,41,570,4664628,4015792
45,41,518,4891938,4015792
31,41,476,1891277,4015792
5,41,489,2978048,4015792
9,41,394,3587122,4015792
21,41,476,4425976,4015792
1,41,395,4852347,4015792
46,41,387,853988,4015792
11,41,259,675400,4015792
33,41,302,1336350,4015792
50,41,269,625216,4015792
23,41,249,1328262,4015792
28,41,218,2988471,4015792
44,41,135,1056065,4015792
54,41,139,1842050,4015792
10,41,118,941252,4015792
34,42,26690,8867949,12784826
36,42,27355,19654666,12784826
24,42,13563,5985562,12784826
12,42,12628,20209042,12784826
51,42,8514,8361808,12784826
6,42,7617,38918045,12784826
39,42,7369,11617527,12784826
48,42,8153,27470056,12784826
37,42,6670,10031646,12784826
10,42,5653,941252,12784826
25,42,3630,6794228,12784826
13,42,4083,10178447,12784826
54,42,3106,1842050,12784826
17,42,3255,12858913,12784826
9,42,2547,3587122,12784826
45,42,2605,4891938,12784826
8,42,2289,5450623,12784826
26,42,2220,9931715,12784826
4,42,2135,6829676,12784826
47,42,2021,6591170,12784826
53,42,1735,7163657,12784826
18,42,1595,6608422,12784826
11,42,1061,675400,12784826
29,42,1318,6071732,12784826
55,42,1229,5760940,12784826
21,42,1198,4425976,12784826
27,42,1044,5482032,12784826
22,42,915,4664628,12784826
32,42,850,2866939,12784826
41,42,770,4015792,12784826
1,42,885,4852347,12784826
40,42,784,3909500,12784826
33,42,673,1336350,12784826
20,42,803,2909011,12784826
19,42,684,3120960,12784826
49,42,796,2981835,12784826
23,42,557,1328262,12784826
15,42,639,1422052,12784826
44,42,534,1056065,12784826
35,42,478,2089291,12784826
5,42,534,2978048,12784826
50,42,429,625216,12784826
28,42,490,2988471,12784826
2,42,417,737498,12784826
31,42,375,1891277,12784826
38,42,339,754066,12784826
16,42,323,1651059,12784826
30,42,259,1030475,12784826
56,42,222,585613,12784826
46,42,157,853988,12784826
25,44,7335,6794228,1056065
36,44,2086,19654666,1056065
9,44,1881,3587122,1056065
12,44,1723,20209042,1056065
6,44,1191,38918045,1056065
48,44,756,27470056,1056065
34,44,656,8867949,1056065
51,44,820,8361808,1056065
42,44,621,12784826,1056065
37,44,593,10031646,1056065
33,44,393,1336350,1056065
24,44,409,5985562,1056065
13,44,360,10178447,1056065
17,44,295,12858913,1056065
23,44,235,1328262,1056065
39,44,293,11617527,1056065
45,44,225,4891938,1056065
53,44,231,7163657,1056065
50,44,162,625216,1056065
8,44,183,5450623,1056065
4,44,205,6829676,1056065
