"origin_fips","dest_fips","num_migrants","m_i","m_j","origin_lat","origin_lon","dest_lat","dest_lon","distance"
16,9,85,1583910,3588283,43.62,-116.2,41.18,-73.19,2182.05197538901
38,9,48,685225,3588283,46.89,-96.81,41.18,-73.19,1235.16209984147
42,10,7213,12745815,907381,39.96,-75.15,39.74,-75.55,26.1309478694661
24,10,5629,5839419,907381,39.31,-76.62,39.74,-75.55,64.4048574378295
34,10,3439,8828117,907381,40.74,-74.18,39.74,-75.55,100.036932960824
36,10,1956,19499241,907381,40.67,-73.98,39.74,-75.55,104.952692704733
12,10,1660,19053237,907381,30.33,-81.66,39.74,-75.55,734.921028013914
51,10,1387,8101155,907381,36.81,-76.12,39.74,-75.55,204.452866152973
13,10,807,9802431,907381,33.75,-84.39,39.74,-75.55,640.701341192482
6,10,712,37638369,907381,34.05,-118.24,39.74,-75.55,2374.01113963936
37,10,758,9657592,907381,35.21,-80.84,39.74,-75.55,426.606272960323
48,10,706,25645629,907381,29.73,-95.39,39.74,-75.55,1318.59529902212
39,10,364,11544663,907381,39.96,-82.99,39.74,-75.55,395.814531917377
17,10,334,12867454,907381,41.88,-87.63,39.74,-75.55,649.724062268839
45,10,346,4671994,907381,32.79,-79.94,39.74,-75.55,538.068964281638
25,10,254,6613583,907381,42.33,-71.08,39.74,-75.55,294.028634346266
9,10,240,3588283,907381,41.18,-73.19,39.74,-75.55,159.182700848051
26,10,245,9882412,907381,42.36,-83.08,39.74,-75.55,432.710670798453
47,10,240,6399291,907381,36.15,-86.77,39.74,-75.55,660.329465233907
11,10,157,619800,907381,38.89,-77.03,39.74,-75.55,98.6302755782469
4,10,203,6472643,907381,33.45,-112.07,39.74,-75.55,2061.44162359732
8,10,167,5121108,907381,39.74,-104.99,39.74,-75.55,1560.88070412607
53,10,168,6826627,907381,47.6,-122.33,39.74,-75.55,2368.3199040043
29,10,146,6010275,907381,39.03,-94.56,39.74,-75.55,1016.95532961722
18,10,133,6516528,907381,39.77,-86.15,39.74,-75.55,564.128521397508
54,10,137,1856301,907381,38.35,-81.63,39.74,-75.55,340.746085837387
55,10,228,5705288,907381,43.04,-87.91,39.74,-75.55,680.728347267272
27,10,107,5346143,907381,44.98,-93.27,39.74,-75.55,973.969191893716
40,10,110,3788379,907381,35.52,-97.5,39.74,-75.55,1235.19620198867
1,10,118,4799069,907381,33.52,-86.81,39.74,-75.55,757.685049068829
22,10,101,4575625,907381,29.98,-90.03,39.74,-75.55,1060.36533299738
32,10,91,2712730,907381,36.17,-115.19,39.74,-75.55,2161.01633637797
28,10,89,2978731,907381,32.31,-90.2,39.74,-75.55,965.372737665404
21,10,89,4369821,907381,38.21,-85.65,39.74,-75.55,553.670814081666
20,10,99,2869225,907381,37.69,-97.33,39.74,-75.55,1182.54928194869
5,10,87,2940667,907381,34.75,-92.29,39.74,-75.55,983.083711337106
49,10,110,2814384,907381,40.77,-111.89,39.74,-75.55,1908.55905313521
33,10,66,1320202,907381,42.99,-71.45,39.74,-75.55,309.338012477085
15,10,81,1379329,907381,21.3,-157.86,39.74,-75.55,4903.00587791039
23,10,62,1328284,907381,43.68,-70.3,39.74,-75.55,384.095103835996
44,10,61,1053649,907381,41.82,-71.41,39.74,-75.55,260.250081288739
35,10,58,2080450,907381,35.1,-106.66,39.74,-75.55,1731.78421505365
50,10,48,627049,907381,44.47,-73.21,39.74,-75.55,347.866585972361
19,10,48,3066336,907381,41.58,-93.61,39.74,-75.55,955.660269235671
31,10,72,1840672,907381,41.26,-96.02,39.74,-75.55,1080.76559109655
41,10,42,3872036,907381,45.52,-122.67,39.74,-75.55,2399.37784065557
2,10,51,722128,907381,61.22,-149.9,39.74,-75.55,3372.30360343904
46,10,29,823579,907381,43.54,-96.73,39.74,-75.55,1124.05796613979
38,10,34,685225,907381,46.89,-96.81,39.74,-75.55,1174.90041606379
30,10,31,997316,907381,45.79,-108.52,39.74,-75.55,1714.83850108692
16,10,29,1583910,907381,43.62,-116.2,39.74,-75.55,2098.92902436514
56,10,18,567299,907381,41.13,-104.82,39.74,-75.55,1538.91675867143
24,11,14648,5839419,619800,39.31,-76.62,38.89,-77.03,36.4018467162421
51,11,7424,8101155,619800,36.81,-76.12,38.89,-77.03,151.838355429811
36,11,2260,19499241,619800,40.67,-73.98,38.89,-77.03,203.545942340201
6,11,1837,37638369,619800,34.05,-118.24,38.89,-77.03,2299.50000567408
12,11,1448,19053237,619800,30.33,-81.66,38.89,-77.03,646.113085956627
42,11,1069,12745815,619800,39.96,-75.15,38.89,-77.03,124.76079670164
25,11,922,6613583,619800,42.33,-71.08,38.89,-77.03,392.566293518723
48,11,942,25645629,619800,29.73,-95.39,38.89,-77.03,1221.76950335469
37,11,1003,9657592,619800,35.21,-80.84,38.89,-77.03,329.696336929035
13,11,816,9802431,619800,33.75,-84.39,38.89,-77.03,542.104340400949
17,11,730,12867454,619800,41.88,-87.63,38.89,-77.03,595.611631044413
34,11,653,8828117,619800,40.74,-74.18,38.89,-77.03,198.178351766534
39,11,494,11544663,619800,39.96,-82.99,38.89,-77.03,327.243687187771
26,11,450,9882412,619800,42.36,-83.08,38.89,-77.03,397.946172148518
9,11,352,3588283,619800,41.18,-73.19,38.89,-77.03,257.707400433384
53,11,382,6826627,619800,47.6,-122.33,38.89,-77.03,2328.12525157021
8,11,346,5121108,619800,39.74,-104.99,38.89,-77.03,1493.37426205293
45,11,322,4671994,619800,32.79,-79.94,38.89,-77.03,451.104567648458
27,11,242,5346143,619800,44.98,-93.27,38.89,-77.03,934.188706321076
47,11,236,6399291,619800,36.15,-86.77,38.89,-77.03,567.051818314117
4,11,241,6472643,619800,33.45,-112.07,38.89,-77.03,1981.89835557437
29,11,219,6010275,619800,39.03,-94.56,38.89,-77.03,942.70627435004
55,11,196,5705288,619800,43.04,-87.91,38.89,-77.03,636.396296982645
18,11,210,6516528,619800,39.77,-86.15,38.89,-77.03,492.151687921743
22,11,191,4575625,619800,29.98,-90.03,38.89,-77.03,961.754488166017
41,11,145,3872036,619800,45.52,-122.67,38.89,-77.03,2353.52760472066
10,11,129,907381,619800,39.74,-75.55,38.89,-77.03,98.6302755782468
32,11,141,2712730,619800,36.17,-115.19,38.89,-77.03,2088.99561928998
21,11,133,4369821,619800,38.21,-85.65,38.89,-77.03,469.086328386682
1,11,131,4799069,619800,33.52,-86.81,38.89,-77.03,659.494332391888
33,11,105,1320202,619800,42.99,-71.45,38.89,-77.03,406.386530936892
20,11,105,2869225,619800,37.69,-97.33,38.89,-77.03,1104.34287707412
54,11,104,1856301,619800,38.35,-81.63,38.89,-77.03,251.666774448483
44,11,101,1053649,619800,41.82,-71.41,38.89,-77.03,358.864540734452
40,11,102,3788379,619800,35.52,-97.5,38.89,-77.03,1150.19861564229
19,11,88,3066336,619800,41.58,-93.61,38.89,-77.03,894.660055266148
50,11,75,627049,619800,44.47,-73.21,38.89,-77.03,432.725038228464
23,11,74,1328284,619800,43.68,-70.3,38.89,-77.03,481.342497723831
35,11,79,2080450,619800,35.1,-106.66,38.89,-77.03,1652.19031910492
2,11,72,722128,619800,61.22,-149.9,38.89,-77.03,3369.67104494431
15,11,84,1379329,619800,21.3,-157.86,38.89,-77.03,4837.61905656975
49,11,77,2814384,619800,40.77,-111.89,38.89,-77.03,1846.62527491821
28,11,72,2978731,619800,32.31,-90.2,38.89,-77.03,867.951404959924
31,11,67,1840672,619800,41.26,-96.02,38.89,-77.03,1017.60832134816
5,11,61,2940667,619800,34.75,-92.29,38.89,-77.03,891.549854998385
16,11,45,1583910,619800,43.62,-116.2,38.89,-77.03,2046.43309245162
56,11,26,567299,619800,41.13,-104.82,38.89,-77.03,1476.12657076929
30,11,24,997316,619800,45.79,-108.52,38.89,-77.03,1669.09425202403
46,11,23,823579,619800,43.54,-96.73,38.89,-77.03,1072.53132493582
38,11,9,685225,619800,46.89,-96.81,38.89,-77.03,1141.22300802558
36,12,56541,19499241,19053237,40.67,-73.98,30.33,-81.66,833.213862389255
13,12,47184,9802431,19053237,33.75,-84.39,30.33,-81.66,284.925677794839
48,12,32398,25645629,19053237,29.73,-95.39,30.33,-81.66,823.452947578417
34,12,26252,8828117,19053237,40.74,-74.18,30.33,-81.66,831.518055683635
6,12,24087,37638369,19053237,34.05,-118.24,30.33,-81.66,2147.25984360214
42,12,24253,12745815,19053237,39.96,-75.15,30.33,-81.66,758.785324230199
37,12,26462,9657592,19053237,35.21,-80.84,30.33,-81.66,339.650287647299
39,12,23025,11544663,19053237,39.96,-82.99,30.33,-81.66,668.100965852917
51,12,22541,8101155,19053237,36.81,-76.12,30.33,-81.66,548.93385199775
17,12,20667,12867454,19053237,41.88,-87.63,30.33,-81.66,862.982542445925
26,12,18558,9882412,19053237,42.36,-83.08,30.33,-81.66,833.223062809213
25,12,16347,6613583,19053237,42.33,-71.08,30.33,-81.66,1014.55922840232
47,12,15562,6399291,19053237,36.15,-86.77,30.33,-81.66,498.252776530167
1,12,14398,4799069,19053237,33.52,-86.81,30.33,-81.66,373.933086744326
24,12,12665,5839419,19053237,39.31,-76.62,30.33,-81.66,681.800070455857
18,12,12009,6516528,19053237,39.77,-86.15,30.33,-81.66,698.499310384636
45,12,11975,4671994,19053237,32.79,-79.94,30.33,-81.66,197.530613819696
9,12,11437,3588283,19053237,41.18,-73.19,30.33,-81.66,885.591592995018
8,12,8487,5121108,19053237,39.74,-104.99,30.33,-81.66,1467.23952968562
29,12,8182,6010275,19053237,39.03,-94.56,30.33,-81.66,946.561657631934
21,12,8094,4369821,19053237,38.21,-85.65,30.33,-81.66,589.012765898818
55,12,7129,5705288,19053237,43.04,-87.91,30.33,-81.66,941.93193201769
53,12,7367,6826627,19053237,47.6,-122.33,30.33,-81.66,2454.85800834376
4,12,6958,6472643,19053237,33.45,-112.07,30.33,-81.66,1794.13350046013
22,12,6350,4575625,19053237,29.98,-90.03,30.33,-81.66,501.497263655833
27,12,6116,5346143,19053237,44.98,-93.27,30.33,-81.66,1191.37904166196
32,12,5336,2712730,19053237,36.17,-115.19,30.33,-81.66,1972.57671357318
28,12,5082,2978731,19053237,32.31,-90.2,30.33,-81.66,523.016843594981
33,12,4161,1320202,19053237,42.99,-71.45,30.33,-81.66,1039.2344100959
23,12,3803,1328284,19053237,43.68,-70.3,30.33,-81.66,1112.1695807584
54,12,3510,1856301,19053237,38.35,-81.63,30.33,-81.66,552.806974986403
44,12,3722,1053649,19053237,41.82,-71.41,30.33,-81.66,976.513542550442
40,12,3861,3788379,19053237,35.52,-97.5,30.33,-81.66,986.151119018914
5,12,3583,2940667,19053237,34.75,-92.29,30.33,-81.66,690.64331383414
20,12,3638,2869225,19053237,37.69,-97.33,30.33,-81.66,1030.58086922134
35,12,3064,2080450,19053237,35.1,-106.66,30.33,-81.66,1488.752336807
19,12,2934,3066336,19053237,41.58,-93.61,30.33,-81.66,1022.78262555568
41,12,2495,3872036,19053237,45.52,-122.67,30.33,-81.66,2439.38726053161
10,12,2321,907381,19053237,39.74,-75.55,30.33,-81.66,734.921028013914
15,12,2640,1379329,19053237,21.3,-157.86,30.33,-81.66,4703.31019174865
49,12,2928,2814384,19053237,40.77,-111.89,30.33,-81.66,1837.23599981489
2,12,2165,722128,19053237,61.22,-149.9,30.33,-81.66,3693.65568313247
46,12,1740,823579,19053237,43.54,-96.73,30.33,-81.66,1231.23252195608
56,12,1449,567299,19053237,41.13,-104.82,30.33,-81.66,1492.88036668065
31,12,1887,1840672,19053237,41.26,-96.02,30.33,-81.66,1101.0125744089
50,12,1671,627049,19053237,44.47,-73.21,30.33,-81.66,1078.82938348727
11,12,1301,619800,19053237,38.89,-77.03,30.33,-81.66,646.113085956627
16,12,1180,1583910,19053237,43.62,-116.2,30.33,-81.66,2099.18389767823
30,12,847,997316,19053237,45.79,-108.52,30.33,-81.66,1797.25956746744
38,12,727,685225,19053237,46.89,-96.81,30.33,-81.66,1400.66085301068
12,13,50078,19053237,9802431,30.33,-81.66,33.75,-84.39,284.925677794839
1,13,19470,4799069,9802431,33.52,-86.81,33.75,-84.39,140.406318027275
48,13,17018,25645629,9802431,29.73,-95.39,33.75,-84.39,703.905233112298
37,13,15917,9657592,9802431,35.21,-80.84,33.75,-84.39,226.228292084975
45,13,15311,4671994,9802431,32.79,-79.94,33.75,-84.39,265.951734190518
36,13,14333,19499241,9802431,40.67,-73.98,33.75,-84.39,745.644865988464
47,13,14150,6399291,9802431,36.15,-86.77,33.75,-84.39,213.569598174602
6,13,13146,37638369,9802431,34.05,-118.24,33.75,-84.39,1936.54092995186
51,13,10016,8101155,9802431,36.81,-76.12,33.75,-84.39,512.64264277082
17,13,7920,12867454,9802431,41.88,-87.63,33.75,-84.39,587.937413939918
39,13,7533,11544663,9802431,39.96,-82.99,33.75,-84.39,435.174229477862
26,13,6402,9882412,9802431,42.36,-83.08,33.75,-84.39,598.099212420308
42,13,6161,12745815,9802431,39.96,-75.15,33.75,-84.39,666.820732034981
34,13,6097,8828117,9802431,40.74,-74.18,33.75,-84.39,740.151603948286
24,13,5215,5839419,9802431,39.31,-76.62,33.75,-84.39,577.446505781333
22,13,4984,4575625,9802431,29.98,-90.03,33.75,-84.39,421.12508274894
28,13,4411,2978731,9802431,32.31,-90.2,33.75,-84.39,351.502985083372
21,13,4355,4369821,9802431,38.21,-85.65,33.75,-84.39,315.494088782317
18,13,3947,6516528,9802431,39.77,-86.15,33.75,-84.39,426.416149459543
53,13,3707,6826627,9802431,47.6,-122.33,33.75,-84.39,2181.91393030259
8,13,3519,5121108,9802431,39.74,-104.99,33.75,-84.39,1212.09275859322
29,13,3381,6010275,9802431,39.03,-94.56,33.75,-84.39,673.116156848529
4,13,3107,6472643,9802431,33.45,-112.07,33.75,-84.39,1591.6880617261
25,13,2686,6613583,9802431,42.33,-71.08,33.75,-84.39,934.660752633905
9,13,2292,3588283,9802431,41.18,-73.19,33.75,-84.39,799.80592862809
55,13,2189,5705288,9802431,43.04,-87.91,33.75,-84.39,668.483451053743
20,13,2380,2869225,9802431,37.69,-97.33,33.75,-84.39,775.737756830502
27,13,1908,5346143,9802431,44.98,-93.27,33.75,-84.39,907.707755158549
40,13,2072,3788379,9802431,35.52,-97.5,33.75,-84.39,756.243087154966
5,13,1988,2940667,9802431,34.75,-92.29,33.75,-84.39,457.265987384357
32,13,1530,2712730,9802431,36.17,-115.19,33.75,-84.39,1748.5585266247
15,13,1782,1379329,9802431,21.3,-157.86,33.75,-84.39,4500.14576622587
19,13,1106,3066336,9802431,41.58,-93.61,33.75,-84.39,738.780169714329
41,13,1023,3872036,9802431,45.52,-122.67,33.75,-84.39,2172.43839910968
54,13,987,1856301,9802431,38.35,-81.63,33.75,-84.39,352.752682510503
35,13,993,2080450,9802431,35.1,-106.66,33.75,-84.39,1272.76377473548
49,13,1233,2814384,9802431,40.77,-111.89,33.75,-84.39,1583.60123242303
2,13,1050,722128,9802431,61.22,-149.9,33.75,-84.39,3408.73861586258
11,13,669,619800,9802431,38.89,-77.03,33.75,-84.39,542.104340400949
10,13,885,907381,9802431,39.74,-75.55,33.75,-84.39,640.701341192481
31,13,794,1840672,9802431,41.26,-96.02,33.75,-84.39,821.207941311923
23,13,686,1328284,9802431,43.68,-70.3,33.75,-84.39,1021.55684147135
33,13,624,1320202,9802431,42.99,-71.45,33.75,-84.39,946.578308872366
16,13,588,1583910,9802431,43.62,-116.2,33.75,-84.39,1835.661652145
44,13,568,1053649,9802431,41.82,-71.41,33.75,-84.39,900.76392915344
30,13,472,997316,9802431,45.79,-108.52,33.75,-84.39,1520.35813833013
56,13,374,567299,9802431,41.13,-104.82,33.75,-84.39,1229.35455869688
46,13,414,823579,9802431,43.54,-96.73,33.75,-84.39,947.510811748206
50,13,382,627049,9802431,44.47,-73.21,33.75,-84.39,950.937866649561
38,13,324,685225,9802431,46.89,-96.81,33.75,-84.39,1116.03810434841
6,15,10139,37638369,1379329,34.05,-118.24,21.3,-157.86,2563.6510890318
53,15,3933,6826627,1379329,47.6,-122.33,21.3,-157.86,2680.0067221855
48,15,3636,25645629,1379329,29.73,-95.39,21.3,-157.86,3899.80440936675
12,15,2746,19053237,1379329,30.33,-81.66,21.3,-157.86,4703.31019174865
51,15,2310,8101155,1379329,36.81,-76.12,21.3,-157.86,4916.88373306601
32,15,1536,2712730,1379329,36.17,-115.19,21.3,-157.86,2758.63367080359
8,15,1626,5121108,1379329,39.74,-104.99,21.3,-157.86,3344.33260082254
4,15,1526,6472643,1379329,33.45,-112.07,21.3,-157.86,2911.06527529024
36,15,1429,19499241,1379329,40.67,-73.98,21.3,-157.86,4970.0814923461
41,15,1396,3872036,1379329,45.52,-122.67,21.3,-157.86,2595.95324519623
13,15,1657,9802431,1379329,33.75,-84.39,21.3,-157.86,4500.14576622587
37,15,1676,9657592,1379329,35.21,-80.84,21.3,-157.86,4681.13961501985
17,15,869,12867454,1379329,41.88,-87.63,21.3,-157.86,4255.6727528272
24,15,971,5839419,1379329,39.31,-76.62,21.3,-157.86,4853.28681478777
42,15,665,12745815,1379329,39.96,-75.15,21.3,-157.86,4920.53475059084
2,15,790,722128,1379329,61.22,-149.9,21.3,-157.86,2781.70071443795
45,15,859,4671994,1379329,32.79,-79.94,21.3,-157.86,4765.67443573967
29,15,808,6010275,1379329,39.03,-94.56,21.3,-157.86,3899.94623490817
39,15,630,11544663,1379329,39.96,-82.99,21.3,-157.86,4510.90065011558
47,15,756,6399291,1379329,36.15,-86.77,21.3,-157.86,4341.54504161984
49,15,776,2814384,1379329,40.77,-111.89,21.3,-157.86,2995.61538779739
26,15,559,9882412,1379329,42.36,-83.08,21.3,-157.86,4485.35599170521
34,15,559,8828117,1379329,40.74,-74.18,21.3,-157.86,4958.76880542805
25,15,440,6613583,1379329,42.33,-71.08,21.3,-157.86,5089.5758277108
20,15,633,2869225,1379329,37.69,-97.33,21.3,-157.86,3751.10476648429
40,15,603,3788379,1379329,35.52,-97.5,21.3,-157.86,3745.11628668391
27,15,401,5346143,1379329,44.98,-93.27,21.3,-157.86,3967.47613454437
9,15,371,3588283,1379329,41.18,-73.19,21.3,-157.86,5002.40891928171
55,15,361,5705288,1379329,43.04,-87.91,21.3,-157.86,4236.35525984975
18,15,409,6516528,1379329,39.77,-86.15,21.3,-157.86,4345.71197926323
16,15,443,1583910,1379329,43.62,-116.2,21.3,-157.86,2836.00647620084
21,15,512,4369821,1379329,38.21,-85.65,21.3,-157.86,4384.76831697896
1,15,485,4799069,1379329,33.52,-86.81,21.3,-157.86,4365.06982758836
22,15,460,4575625,1379329,29.98,-90.03,21.3,-157.86,4215.92493549115
35,15,368,2080450,1379329,35.1,-106.66,21.3,-157.86,3227.46353977192
30,15,227,997316,1379329,45.79,-108.52,21.3,-157.86,3241.15474045771
28,15,235,2978731,1379329,32.31,-90.2,21.3,-157.86,4182.17265377459
19,15,185,3066336,1379329,41.58,-93.61,21.3,-157.86,3947.57523515734
5,15,198,2940667,1379329,34.75,-92.29,21.3,-157.86,4042.95137030522
33,15,158,1320202,1379329,42.99,-71.45,21.3,-157.86,5060.29637799413
23,15,183,1328284,1379329,43.68,-70.3,21.3,-157.86,5104.99380954017
44,15,180,1053649,1379329,41.82,-71.41,21.3,-157.86,5081.71714260969
31,15,147,1840672,1379329,41.26,-96.02,21.3,-157.86,3822.24196025013
11,15,105,619800,1379329,38.89,-77.03,21.3,-157.86,4837.61905656975
10,15,114,907381,1379329,39.74,-75.55,21.3,-157.86,4903.00587791039
54,15,100,1856301,1379329,38.35,-81.63,21.3,-157.86,4599.69306626942
50,15,68,627049,1379329,44.47,-73.21,21.3,-157.86,4951.52380076005
56,15,77,567299,1379329,41.13,-104.82,21.3,-157.86,3364.27890189938
46,15,66,823579,1379329,43.54,-96.73,21.3,-157.86,3791.76858930549
38,15,72,685225,1379329,46.89,-96.81,21.3,-157.86,3805.49142949193
53,16,8587,6826627,1583910,47.6,-122.33,43.62,-116.2,404.528745822853
6,16,7770,37638369,1583910,34.05,-118.24,43.62,-116.2,669.190383558547
41,16,4542,3872036,1583910,45.52,-122.67,43.62,-116.2,345.115159718472
49,16,4927,2814384,1583910,40.77,-111.89,43.62,-116.2,295.938944303485
4,16,2435,6472643,1583910,33.45,-112.07,43.62,-116.2,736.048659828192
32,16,2113,2712730,1583910,36.17,-115.19,43.62,-116.2,516.777868306593
48,16,2050,25645629,1583910,29.73,-95.39,43.62,-116.2,1493.5168037422
30,16,1831,997316,1583910,45.79,-108.52,43.62,-116.2,406.581463590455
8,16,1582,5121108,1583910,39.74,-104.99,43.62,-116.2,638.103022228514
12,16,1079,19053237,1583910,30.33,-81.66,43.62,-116.2,2099.18389767823
56,16,1097,567299,1583910,41.13,-104.82,43.62,-116.2,606.659655829356
2,16,1057,722128,1583910,61.22,-149.9,43.62,-116.2,1837.59955913095
51,16,633,8101155,1583910,36.81,-76.12,43.62,-116.2,2149.52382746775
13,16,483,9802431,1583910,33.75,-84.39,43.62,-116.2,1835.661652145
17,16,492,12867454,1583910,41.88,-87.63,43.62,-116.2,1451.17371475005
37,16,573,9657592,1583910,35.21,-80.84,43.62,-116.2,1962.32695686554
35,16,502,2080450,1583910,35.1,-106.66,43.62,-116.2,777.679293200448
29,16,513,6010275,1583910,39.03,-94.56,43.62,-116.2,1165.66525872465
39,16,459,11544663,1583910,39.96,-82.99,43.62,-116.2,1722.07914602927
27,16,428,5346143,1583910,44.98,-93.27,43.62,-116.2,1137.05972230937
36,16,377,19499241,1583910,40.67,-73.98,43.62,-116.2,2154.69964418346
42,16,389,12745815,1583910,39.96,-75.15,43.62,-116.2,2113.47803121565
47,16,417,6399291,1583910,36.15,-86.77,43.62,-116.2,1636.83198726723
15,16,400,1379329,1583910,21.3,-157.86,43.62,-116.2,2836.00647620084
40,16,407,3788379,1583910,35.52,-97.5,43.62,-116.2,1140.38112475322
26,16,363,9882412,1583910,42.36,-83.08,43.62,-116.2,1669.4744517947
55,16,375,5705288,1583910,43.04,-87.91,43.62,-116.2,1419.32484683041
20,16,371,2869225,1583910,37.69,-97.33,43.62,-116.2,1069.64937007222
38,16,364,685225,1583910,46.89,-96.81,43.62,-116.2,969.606290893496
18,16,310,6516528,1583910,39.77,-86.15,43.62,-116.2,1568.05945245927
21,16,284,4369821,1583910,38.21,-85.65,43.62,-116.2,1632.24880679721
31,16,274,1840672,1583910,41.26,-96.02,43.62,-116.2,1041.81412999168
19,16,270,3066336,1583910,41.58,-93.61,43.62,-116.2,1156.90941438669
46,16,230,823579,1583910,43.54,-96.73,43.62,-116.2,974.930030175806
25,16,171,6613583,1583910,42.33,-71.08,43.62,-116.2,2260.31965965125
5,16,225,2940667,1583910,34.75,-92.29,43.62,-116.2,1415.15269970741
22,16,240,4575625,1583910,29.98,-90.03,43.62,-116.2,1717.74526160061
45,16,232,4671994,1583910,32.79,-79.94,43.62,-116.2,2090.06122086473
34,16,195,8828117,1583910,40.74,-74.18,43.62,-116.2,2143.18610391619
1,16,188,4799069,1583910,33.52,-86.81,43.62,-116.2,1725.46711497452
24,16,167,5839419,1583910,39.31,-76.62,43.62,-116.2,2056.2360139479
28,16,128,2978731,1583910,32.31,-90.2,43.62,-116.2,1610.00710339999
33,16,83,1320202,1583910,42.99,-71.45,43.62,-116.2,2228.72631017471
54,16,79,1856301,1583910,38.35,-81.63,43.62,-116.2,1830.07764793018
9,16,86,3588283,1583910,41.18,-73.19,43.62,-116.2,2182.05197538901
23,16,88,1328284,1583910,43.68,-70.3,43.62,-116.2,2270.75847784994
50,16,51,627049,1583910,44.47,-73.21,43.62,-116.2,2116.73890423829
11,16,53,619800,1583910,38.89,-77.03,43.62,-116.2,2046.43309245162
44,16,37,1053649,1583910,41.82,-71.41,43.62,-116.2,2255.23024664403
10,16,44,907381,1583910,39.74,-75.55,43.62,-116.2,2098.92902436514
18,17,17242,6516528,12867454,39.77,-86.15,41.88,-87.63,164.968423286137
12,17,13309,19053237,12867454,30.33,-81.66,41.88,-87.63,862.982542445925
6,17,13675,37638369,12867454,34.05,-118.24,41.88,-87.63,1745.65585017629
55,17,12593,5705288,12867454,43.04,-87.91,41.88,-87.63,81.3356720728822
29,17,11474,6010275,12867454,39.03,-94.56,41.88,-87.63,414.645384978923
48,17,12089,25645629,12867454,29.73,-95.39,41.88,-87.63,943.254760100881
26,17,8536,9882412,12867454,42.36,-83.08,41.88,-87.63,236.104119813787
36,17,6965,19499241,12867454,40.67,-73.98,41.88,-87.63,714.753505534127
19,17,7063,3066336,12867454,41.58,-93.61,41.88,-87.63,309.784063872924
39,17,6112,11544663,12867454,39.96,-82.99,41.88,-87.63,276.598319386976
13,17,6479,9802431,12867454,33.75,-84.39,41.88,-87.63,587.937413939917
4,17,5246,6472643,12867454,33.45,-112.07,41.88,-87.63,1453.96501818516
27,17,4434,5346143,12867454,44.98,-93.27,41.88,-87.63,355.270887828416
51,17,4237,8101155,12867454,36.81,-76.12,41.88,-87.63,707.938572261069
37,17,4354,9657592,12867454,35.21,-80.84,41.88,-87.63,588.600215062634
47,17,4258,6399291,12867454,36.15,-86.77,41.88,-87.63,397.961192737056
42,17,3550,12745815,12867454,39.96,-75.15,41.88,-87.63,665.890763845459
8,17,3576,5121108,12867454,39.74,-104.99,41.88,-87.63,920.424404325807
34,17,3349,8828117,12867454,40.74,-74.18,41.88,-87.63,703.522012445609
21,17,3279,4369821,12867454,38.21,-85.65,41.88,-87.63,274.091236257465
53,17,3061,6826627,12867454,47.6,-122.33,41.88,-87.63,1737.26465230323
25,17,2318,6613583,12867454,42.33,-71.08,41.88,-87.63,849.834953698378
24,17,2143,5839419,12867454,39.31,-76.62,41.88,-87.63,605.135080478081
32,17,2146,2712730,12867454,36.17,-115.19,41.88,-87.63,1527.0504147901
20,17,2028,2869225,12867454,37.69,-97.33,41.88,-87.63,591.190790852308
5,17,1951,2940667,12867454,34.75,-92.29,41.88,-87.63,552.926553400093
1,17,2126,4799069,12867454,33.52,-86.81,41.88,-87.63,578.302189337886
28,17,1696,2978731,12867454,32.31,-90.2,41.88,-87.63,674.947920919924
45,17,1526,4671994,12867454,32.79,-79.94,41.88,-87.63,755.742019142562
9,17,1471,3588283,12867454,41.18,-73.19,41.88,-87.63,749.50069341556
40,17,1544,3788379,12867454,35.52,-97.5,41.88,-87.63,689.899142435626
22,17,1377,4575625,12867454,29.98,-90.03,41.88,-87.63,831.328233094546
11,17,825,619800,12867454,38.89,-77.03,41.88,-87.63,595.611631044413
41,17,1146,3872036,12867454,45.52,-122.67,41.88,-87.63,1758.7423745389
31,17,1189,1840672,12867454,41.26,-96.02,41.88,-87.63,436.74451588997
49,17,1056,2814384,12867454,40.77,-111.89,41.88,-87.63,1260.15838603908
35,17,847,2080450,12867454,35.1,-106.66,41.88,-87.63,1129.41315273532
15,17,891,1379329,12867454,21.3,-157.86,41.88,-87.63,4255.6727528272
2,17,468,722128,12867454,61.22,-149.9,41.88,-87.63,2857.02158619125
16,17,522,1583910,12867454,43.62,-116.2,41.88,-87.63,1451.17371475005
46,17,454,823579,12867454,43.54,-96.73,41.88,-87.63,476.92137105141
54,17,410,1856301,12867454,38.35,-81.63,41.88,-87.63,400.246511743534
10,17,406,907381,12867454,39.74,-75.55,41.88,-87.63,649.724062268839
30,17,333,997316,12867454,45.79,-108.52,41.88,-87.63,1074.88522222124
33,17,321,1320202,12867454,42.99,-71.45,41.88,-87.63,829.510535176059
38,17,290,685225,12867454,46.89,-96.81,41.88,-87.63,570.565050153151
44,17,277,1053649,12867454,41.82,-71.41,41.88,-87.63,835.742274607523
56,17,289,567299,12867454,41.13,-104.82,41.88,-87.63,891.791272773706
23,17,253,1328284,12867454,43.68,-70.3,41.88,-87.63,888.235897857011
50,17,184,627049,12867454,44.47,-73.21,41.88,-87.63,749.0655619807
