"origin_fips","dest_fips","num_migrants","origin_lat","origin_lon","dest_lat","dest_lon","distance"
53,21,1215,47.6,-122.33,38.21,-85.65,1949.64361156216
24,21,1037,39.31,-76.62,38.21,-85.65,493.346673040795
22,21,968,29.98,-90.03,38.21,-85.65,620.154243203884
55,21,878,43.04,-87.91,38.21,-85.65,353.783903170566
20,21,926,37.69,-97.33,38.21,-85.65,638.469947713611
28,21,810,32.31,-90.2,38.21,-85.65,481.110153080065
40,21,770,35.52,-97.5,38.21,-85.65,681.709084041225
5,21,784,34.75,-92.29,38.21,-85.65,439.842382312623
34,21,610,40.74,-74.18,38.21,-85.65,637.057800042509
25,21,495,42.33,-71.08,38.21,-85.65,819.535251625067
32,21,478,36.17,-115.19,38.21,-85.65,1628.91177633314
27,21,464,44.98,-93.27,38.21,-85.65,611.079278395213
19,21,488,41.58,-93.61,38.21,-85.65,482.411459015756
15,21,526,21.3,-157.86,38.21,-85.65,4384.76831697896
9,21,378,41.18,-73.19,38.21,-85.65,694.238360141161
41,21,394,45.52,-122.67,38.21,-85.65,1956.44743568841
49,21,488,40.77,-111.89,38.21,-85.65,1408.37681322681
2,21,414,61.22,-149.9,38.21,-85.65,3119.77158800661
31,21,269,41.26,-96.02,38.21,-85.65,590.61275179744
35,21,261,35.1,-106.66,38.21,-85.65,1184.12471716613
33,21,184,42.99,-71.45,38.21,-85.65,815.042785287118
16,21,207,43.62,-116.2,38.21,-85.65,1632.24880679721
23,21,158,43.68,-70.3,38.21,-85.65,885.58807098316
56,21,156,41.13,-104.82,38.21,-85.65,1039.47696383355
46,21,143,43.54,-96.73,38.21,-85.65,686.172616449294
11,21,121,38.89,-77.03,38.21,-85.65,469.086328386682
30,21,141,45.79,-108.52,38.21,-85.65,1282.43836394409
38,21,101,46.89,-96.81,38.21,-85.65,825.038180719955
44,21,107,41.82,-71.41,38.21,-85.65,794.291189048427
10,21,105,39.74,-75.55,38.21,-85.65,553.670814081666
50,21,89,44.47,-73.21,38.21,-85.65,776.6136375159
48,22,21889,29.73,-95.39,29.98,-90.03,322.249283606049
12,22,7108,30.33,-81.66,29.98,-90.03,501.497263655833
28,22,7937,32.31,-90.2,29.98,-90.03,160.835617857828
13,22,5236,33.75,-84.39,29.98,-90.03,421.12508274894
6,22,4530,34.05,-118.24,29.98,-90.03,1674.20015329939
1,22,3096,33.52,-86.81,29.98,-90.03,308.869144115519
5,22,2850,34.75,-92.29,29.98,-90.03,354.227630027178
37,22,3066,35.21,-80.84,29.98,-90.03,645.476769075064
47,22,2661,36.15,-86.77,29.98,-90.03,465.291355053397
36,22,2128,40.67,-73.98,29.98,-90.03,1165.16208722509
51,22,2249,36.81,-76.12,29.98,-90.03,930.293373064205
17,22,1931,41.88,-87.63,29.98,-90.03,831.328233094546
8,22,1496,39.74,-104.99,29.98,-90.03,1081.46242014811
29,22,1452,39.03,-94.56,29.98,-90.03,674.997761066172
40,22,1470,35.52,-97.5,29.98,-90.03,578.407238847974
39,22,1316,39.96,-82.99,29.98,-90.03,794.879360489284
42,22,1234,39.96,-75.15,29.98,-90.03,1086.49428797335
26,22,1272,42.36,-83.08,29.98,-90.03,937.009228458214
53,22,1305,47.6,-122.33,29.98,-90.03,2101.1604217427
45,22,1261,32.79,-79.94,29.98,-90.03,626.674632875751
4,22,1037,33.45,-112.07,29.98,-90.03,1317.28753354933
21,22,1007,38.21,-85.65,29.98,-90.03,620.154243203884
24,22,863,39.31,-76.62,29.98,-90.03,996.599963082852
18,22,865,39.77,-86.15,29.98,-90.03,709.743670084988
20,22,880,37.69,-97.33,29.98,-90.03,676.732266943298
34,22,727,40.74,-74.18,29.98,-90.03,1159.24241252573
32,22,747,36.17,-115.19,29.98,-90.03,1515.87786538233
25,22,504,42.33,-71.08,29.98,-90.03,1353.84254099481
27,22,452,44.98,-93.27,29.98,-90.03,1049.44745764419
15,22,620,21.3,-157.86,29.98,-90.03,4215.92493549115
35,22,537,35.1,-106.66,29.98,-90.03,1031.19070441059
41,22,404,45.52,-122.67,29.98,-90.03,2062.85958759135
55,22,475,43.04,-87.91,29.98,-90.03,908.143067858872
2,22,443,61.22,-149.9,29.98,-90.03,3436.30413128276
9,22,329,41.18,-73.19,29.98,-90.03,1219.12776557043
19,22,352,41.58,-93.61,29.98,-90.03,824.445793866598
49,22,404,40.77,-111.89,29.98,-90.03,1435.000287371
31,22,343,41.26,-96.02,29.98,-90.03,847.060477185138
54,22,277,38.35,-81.63,29.98,-90.03,750.55645351616
11,22,199,38.89,-77.03,29.98,-90.03,961.754488166018
56,22,267,41.13,-104.82,29.98,-90.03,1130.62993002391
38,22,253,46.89,-96.81,29.98,-90.03,1221.82159031498
16,22,207,43.62,-116.2,29.98,-90.03,1717.74526160061
30,22,180,45.79,-108.52,29.98,-90.03,1479.45043327389
23,22,140,43.68,-70.3,29.98,-90.03,1438.39242937332
44,22,124,41.82,-71.41,29.98,-90.03,1320.61495128034
33,22,132,42.99,-71.45,29.98,-90.03,1363.62802841295
46,22,130,43.54,-96.73,29.98,-90.03,1005.34312025114
10,22,144,39.74,-75.55,29.98,-90.03,1060.36533299738
50,22,57,44.47,-73.21,29.98,-90.03,1357.94282642872
25,23,4061,42.33,-71.08,43.68,-70.3,101.221437633242
33,23,3448,42.99,-71.45,43.68,-70.3,75.0127261450528
12,23,2934,30.33,-81.66,43.68,-70.3,1112.1695807584
36,23,1755,40.67,-73.98,43.68,-70.3,280.750192264353
9,23,1283,41.18,-73.19,43.68,-70.3,227.15425284811
6,23,1147,34.05,-118.24,43.68,-70.3,2630.59513364163
48,23,936,29.73,-95.39,43.68,-70.3,1681.96343186349
51,23,803,36.81,-76.12,43.68,-70.3,564.780506839134
42,23,791,39.96,-75.15,43.68,-70.3,358.490842527049
37,23,853,35.21,-80.84,43.68,-70.3,810.645096025041
50,23,604,44.47,-73.21,43.68,-70.3,154.763441030864
34,23,626,40.74,-74.18,43.68,-70.3,284.210406237294
4,23,528,33.45,-112.07,43.68,-70.3,2341.95597112294
8,23,435,39.74,-104.99,43.68,-70.3,1801.04615704095
24,23,453,39.31,-76.62,43.68,-70.3,445.264087061042
13,23,526,33.75,-84.39,43.68,-70.3,1021.55684147135
44,23,367,41.82,-71.41,43.68,-70.3,140.255316819932
53,23,369,47.6,-122.33,43.68,-70.3,2487.44547383264
17,23,326,41.88,-87.63,43.68,-70.3,888.235897857011
39,23,366,39.96,-82.99,43.68,-70.3,702.721805612805
26,23,308,42.36,-83.08,43.68,-70.3,653.027328249415
45,23,324,32.79,-79.94,43.68,-70.3,914.649874274881
47,23,330,36.15,-86.77,43.68,-70.3,1014.85094909915
41,23,190,45.52,-122.67,43.68,-70.3,2540.27499645265
55,23,187,43.04,-87.91,43.68,-70.3,886.454363504638
18,23,171,39.77,-86.15,43.68,-70.3,861.148006656679
27,23,151,44.98,-93.27,43.68,-70.3,1138.11104988944
35,23,135,35.1,-106.66,43.68,-70.3,2016.19643852105
29,23,163,39.03,-94.56,43.68,-70.3,1296.4949880942
32,23,133,36.17,-115.19,43.68,-70.3,2409.55037100666
2,23,162,61.22,-149.9,43.68,-70.3,3331.04935198236
22,23,123,29.98,-90.03,43.68,-70.3,1438.39242937332
1,23,154,33.52,-86.81,43.68,-70.3,1132.03573343263
11,23,94,38.89,-77.03,43.68,-70.3,481.342497723831
15,23,124,21.3,-157.86,43.68,-70.3,5104.99380954017
21,23,130,38.21,-85.65,43.68,-70.3,885.58807098316
40,23,125,35.52,-97.5,43.68,-70.3,1548.24227592687
20,23,130,37.69,-97.33,43.68,-70.3,1471.30530923209
10,23,101,39.74,-75.55,43.68,-70.3,384.095103835997
49,23,116,40.77,-111.89,43.68,-70.3,2120.55384172535
28,23,102,32.31,-90.2,43.68,-70.3,1333.84859697495
19,23,100,41.58,-93.61,43.68,-70.3,1192.9285693592
30,23,79,45.79,-108.52,43.68,-70.3,1868.77318999338
56,23,79,41.13,-104.82,43.68,-70.3,1761.74919487319
5,23,98,34.75,-92.29,43.68,-70.3,1325.40583289755
31,23,83,41.26,-96.02,43.68,-70.3,1319.49462855584
16,23,80,43.62,-116.2,43.68,-70.3,2270.75847784994
54,23,55,38.35,-81.63,43.68,-70.3,696.163944131467
38,23,46,46.89,-96.81,43.68,-70.3,1304.75739416014
46,23,47,43.54,-96.73,43.68,-70.3,1320.19695066427
51,24,24092,36.81,-76.12,39.31,-76.62,174.568391150422
11,24,16982,38.89,-77.03,39.31,-76.62,36.401846716242
42,24,12632,39.96,-75.15,39.31,-76.62,90.3287714695709
12,24,10440,30.33,-81.66,39.31,-76.62,681.800070455857
36,24,9182,40.67,-73.98,39.31,-76.62,168.607949258638
6,24,7372,34.05,-118.24,39.31,-76.62,2319.20367908379
37,24,6586,35.21,-80.84,39.31,-76.62,366.029003787803
48,24,6395,29.73,-95.39,39.31,-76.62,1254.21857092688
34,24,5671,40.74,-74.18,39.31,-76.62,162.728164016293
13,24,5038,33.75,-84.39,39.31,-76.62,577.446505781333
10,24,4537,39.74,-75.55,39.31,-76.62,64.4048574378296
54,24,2956,38.35,-81.63,39.31,-76.62,278.269157172384
39,24,2658,39.96,-82.99,39.31,-76.62,342.663174953748
25,24,2350,42.33,-71.08,39.31,-76.62,357.316500708492
17,24,2338,41.88,-87.63,39.31,-76.62,605.135080478081
45,24,2149,32.79,-79.94,39.31,-76.62,486.351589774263
26,24,1639,42.36,-83.08,39.31,-76.62,398.472067795018
53,24,1828,47.6,-122.33,39.31,-76.62,2332.90361752219
8,24,1687,39.74,-104.99,39.31,-76.62,1509.65145449028
9,24,1578,41.18,-73.19,39.31,-76.62,222.533026562474
47,24,1627,36.15,-86.77,39.31,-76.62,596.72736038965
4,24,1539,33.45,-112.07,39.31,-76.62,2004.03127244162
29,24,1050,39.03,-94.56,39.31,-76.62,961.956638254861
18,24,1045,39.77,-86.15,39.31,-76.62,509.797127399483
1,24,1072,33.52,-86.81,39.31,-76.62,693.44059268874
15,24,1179,21.3,-157.86,39.31,-76.62,4853.28681478777
22,24,929,29.98,-90.03,39.31,-76.62,996.599963082852
21,24,970,38.21,-85.65,39.31,-76.62,493.346673040795
27,24,777,44.98,-93.27,39.31,-76.62,938.15836725786
32,24,830,36.17,-115.19,39.31,-76.62,2107.49188092051
55,24,662,43.04,-87.91,39.31,-76.62,641.789435975178
20,24,668,37.69,-97.33,39.31,-76.62,1125.62872721348
40,24,632,35.52,-97.5,39.31,-76.62,1175.04470130895
49,24,679,40.77,-111.89,39.31,-76.62,1860.47489921169
35,24,549,35.1,-106.66,39.31,-76.62,1674.30465004916
41,24,491,45.52,-122.67,39.31,-76.62,2360.6159714129
28,24,539,32.31,-90.2,39.31,-76.62,900.969583159874
44,24,440,41.82,-71.41,39.31,-76.62,324.186755987835
23,24,361,43.68,-70.3,39.31,-76.62,445.264087061042
19,24,358,41.58,-93.61,39.31,-76.62,907.6736033108
33,24,362,42.99,-71.45,39.31,-76.62,370.280155497783
2,24,379,61.22,-149.9,39.31,-76.62,3360.373023085
5,24,334,34.75,-92.29,39.31,-76.62,920.149176565121
31,24,328,41.26,-96.02,39.31,-76.62,1031.69076298942
50,24,222,44.47,-73.21,39.31,-76.62,397.081261796258
16,24,229,43.62,-116.2,39.31,-76.62,2056.2360139479
38,24,160,46.89,-96.81,39.31,-76.62,1142.92560670332
56,24,129,41.13,-104.82,39.31,-76.62,1490.257698101
46,24,126,43.54,-96.73,39.31,-76.62,1081.53564942362
30,24,121,45.79,-108.52,39.31,-76.62,1675.96720355431
36,25,13363,40.67,-73.98,42.33,-71.08,189.087505670465
12,25,12783,30.33,-81.66,42.33,-71.08,1014.55922840232
33,25,9593,42.99,-71.45,42.33,-71.08,49.3025533369375
6,25,8114,34.05,-118.24,42.33,-71.08,2595.48444663295
9,25,7925,41.18,-73.19,42.33,-71.08,134.859387809882
44,25,7725,41.82,-71.41,42.33,-71.08,39.0760587811882
34,25,4807,40.74,-74.18,42.33,-71.08,194.607485582021
42,25,4147,39.96,-75.15,42.33,-71.08,267.943430830416
48,25,4355,29.73,-95.39,42.33,-71.08,1605.96765295281
51,25,3292,36.81,-76.12,42.33,-71.08,466.096717186143
23,25,2696,43.68,-70.3,42.33,-71.08,101.221437633242
37,25,3053,35.21,-80.84,42.33,-71.08,719.49777421967
17,25,2482,41.88,-87.63,42.33,-71.08,849.834953698378
13,25,2445,33.75,-84.39,42.33,-71.08,934.660752633905
24,25,2322,39.31,-76.62,42.33,-71.08,357.316500708492
39,25,1979,39.96,-82.99,42.33,-71.08,641.83381512192
50,25,1686,44.47,-73.21,42.33,-71.08,182.525716409169
8,25,1632,39.74,-104.99,42.33,-71.08,1769.0523843354
53,25,1609,47.6,-122.33,42.33,-71.08,2492.23757243809
4,25,1436,33.45,-112.07,42.33,-71.08,2298.5491488116
26,25,1298,42.36,-83.08,42.33,-71.08,613.917569196135
11,25,876,38.89,-77.03,42.33,-71.08,392.566293518723
45,25,1173,32.79,-79.94,42.33,-71.08,817.17889905842
47,25,1013,36.15,-86.77,42.33,-71.08,941.460580583344
27,25,898,44.98,-93.27,42.33,-71.08,1123.5767450943
18,25,833,39.77,-86.15,42.33,-71.08,805.66044251042
55,25,753,43.04,-87.91,42.33,-71.08,857.032825984231
29,25,763,39.03,-94.56,42.33,-71.08,1250.09543251208
41,25,683,45.52,-122.67,42.33,-71.08,2539.22238983295
32,25,628,36.17,-115.19,42.33,-71.08,2376.59486773021
22,25,482,29.98,-90.03,42.33,-71.08,1353.84254099481
15,25,477,21.3,-157.86,42.33,-71.08,5089.5758277108
49,25,538,40.77,-111.89,42.33,-71.08,2098.03313699494
21,25,516,38.21,-85.65,42.33,-71.08,819.535251625067
1,25,466,33.52,-86.81,42.33,-71.08,1049.68157107724
35,25,424,35.1,-106.66,42.33,-71.08,1970.84409488268
20,25,403,37.69,-97.33,42.33,-71.08,1422.85273038267
19,25,311,41.58,-93.61,42.33,-71.08,1158.44582001469
40,25,318,35.52,-97.5,42.33,-71.08,1491.96366423141
10,25,308,39.74,-75.55,42.33,-71.08,294.028634346266
5,25,295,34.75,-92.29,42.33,-71.08,1257.82872385304
2,25,272,61.22,-149.9,42.33,-71.08,3378.20345539015
54,25,210,38.35,-81.63,42.33,-71.08,620.409972340448
28,25,214,32.31,-90.2,42.33,-71.08,1254.92923130875
31,25,185,41.26,-96.02,42.33,-71.08,1285.5495956093
30,25,154,45.79,-108.52,42.33,-71.08,1861.99210199546
16,25,192,43.62,-116.2,42.33,-71.08,2260.31965965125
56,25,135,41.13,-104.82,42.33,-71.08,1734.80066760133
46,25,124,43.54,-96.73,42.33,-71.08,1298.49522012083
38,25,61,46.89,-96.81,42.33,-71.08,1301.16086982613
12,26,14133,30.33,-81.66,42.36,-83.08,833.223062809212
17,26,10432,41.88,-87.63,42.36,-83.08,236.104119813787
39,26,10464,39.96,-82.99,42.36,-83.08,165.684792788235
6,26,8670,34.05,-118.24,42.36,-83.08,1981.67030863258
18,26,8647,39.77,-86.15,42.36,-83.08,240.072795345293
48,26,8413,29.73,-95.39,42.36,-83.08,1108.05499304218
13,26,4982,33.75,-84.39,42.36,-83.08,598.099212420308
36,26,4590,40.67,-73.98,42.36,-83.08,485.946142197444
55,26,4180,43.04,-87.91,42.36,-83.08,250.311416424488
4,26,4120,33.45,-112.07,42.36,-83.08,1688.95824460058
37,26,4500,35.21,-80.84,42.36,-83.08,507.758374808312
47,26,4181,36.15,-86.77,42.36,-83.08,471.773549012632
51,26,3521,36.81,-76.12,42.36,-83.08,533.142473985708
42,26,3055,39.96,-75.15,42.36,-83.08,445.273531720356
8,26,2949,39.74,-104.99,42.36,-83.08,1155.444890306
21,26,2353,38.21,-85.65,42.36,-83.08,316.866183709142
53,26,2212,47.6,-122.33,42.36,-83.08,1935.88055372345
29,26,2022,39.03,-94.56,42.36,-83.08,644.566334829442
45,26,1898,32.79,-79.94,42.36,-83.08,681.989935304825
27,26,1829,44.98,-93.27,42.36,-83.08,541.282294399099
24,26,1671,39.31,-76.62,42.36,-83.08,398.472067795018
32,26,1549,36.17,-115.19,42.36,-83.08,1762.70525345309
1,26,1694,33.52,-86.81,42.36,-83.08,642.645996503772
34,26,1538,40.74,-74.18,42.36,-83.08,474.498510473412
25,26,1349,42.33,-71.08,42.36,-83.08,613.917569196135
22,26,1136,29.98,-90.03,42.36,-83.08,937.009228458214
19,26,1140,41.58,-93.61,42.36,-83.08,544.660925673891
20,26,1140,37.69,-97.33,42.36,-83.08,820.311475008523
40,26,1056,35.52,-97.5,42.36,-83.08,907.040286762271
9,26,985,41.18,-73.19,42.36,-83.08,517.117382441103
41,26,754,45.52,-122.67,42.36,-83.08,1966.90877322342
28,26,909,32.31,-90.2,42.36,-83.08,795.557761222578
5,26,860,34.75,-92.29,42.36,-83.08,723.256387312705
2,26,713,61.22,-149.9,42.36,-83.08,2983.34840302833
49,26,720,40.77,-111.89,42.36,-83.08,1490.09787099175
35,26,633,35.1,-106.66,42.36,-83.08,1363.29659865138
15,26,607,21.3,-157.86,42.36,-83.08,4485.35599170521
56,26,572,41.13,-104.82,42.36,-83.08,1123.78318756426
54,26,568,38.35,-81.63,42.36,-83.08,287.060002316696
11,26,324,38.89,-77.03,42.36,-83.08,397.946172148518
31,26,576,41.26,-96.02,42.36,-83.08,671.77888703289
38,26,495,46.89,-96.81,42.36,-83.08,744.455090806747
30,26,384,45.79,-108.52,42.36,-83.08,1282.52654333584
16,26,383,43.62,-116.2,42.36,-83.08,1669.4744517947
46,26,365,43.54,-96.73,42.36,-83.08,696.143616489174
33,26,296,42.99,-71.45,42.36,-83.08,593.472359954022
23,26,270,43.68,-70.3,42.36,-83.08,653.027328249415
10,26,192,39.74,-75.55,42.36,-83.08,432.710670798453
44,26,161,41.82,-71.41,42.36,-83.08,600.619755911691
50,26,163,44.47,-73.21,42.36,-83.08,517.246429714635
55,27,12660,43.04,-87.91,44.98,-93.27,298.704100379188
38,27,6784,46.89,-96.81,44.98,-93.27,215.608496810195
6,27,5819,34.05,-118.24,44.98,-93.27,1523.43561280984
17,27,5524,41.88,-87.63,44.98,-93.27,355.270887828416
19,27,4753,41.58,-93.61,44.98,-93.27,235.337920541074
12,27,4433,30.33,-81.66,44.98,-93.27,1191.37904166196
48,27,4996,29.73,-95.39,44.98,-93.27,1058.04489089251
46,27,3043,43.54,-96.73,44.98,-93.27,198.369311672756
4,27,2987,33.45,-112.07,44.98,-93.27,1279.25236609696
8,27,2588,39.74,-104.99,44.98,-93.27,699.496247860556
36,27,2047,40.67,-73.98,44.98,-93.27,1021.44573745498
26,27,2151,42.36,-83.08,44.98,-93.27,541.282294399098
53,27,1942,47.6,-122.33,44.98,-93.27,1394.82400101008
13,27,1767,33.75,-84.39,44.98,-93.27,907.707755158549
39,27,1577,39.96,-82.99,44.98,-93.27,628.534219837866
29,27,1677,39.03,-94.56,44.98,-93.27,415.974245042359
37,27,1666,35.21,-80.84,44.98,-93.27,940.311415946092
51,27,1506,36.81,-76.12,44.98,-93.27,1056.98197384088
31,27,1402,41.26,-96.02,44.98,-93.27,291.987290551707
42,27,1282,39.96,-75.15,44.98,-93.27,986.015540823274
18,27,1387,39.77,-86.15,44.98,-93.27,511.561386617256
47,27,1208,36.15,-86.77,44.98,-93.27,698.149181982558
20,27,1152,37.69,-97.33,44.98,-93.27,545.415286321921
41,27,883,45.52,-122.67,44.98,-93.27,1426.56035807138
25,27,835,42.33,-71.08,44.98,-93.27,1123.5767450943
32,27,860,36.17,-115.19,44.98,-93.27,1297.8041958827
24,27,746,39.31,-76.62,44.98,-93.27,938.15836725786
34,27,793,40.74,-74.18,44.98,-93.27,1009.88962623188
30,27,623,45.79,-108.52,44.98,-93.27,743.094711854496
2,27,701,61.22,-149.9,44.98,-93.27,2508.69410679552
40,27,671,35.52,-97.5,44.98,-93.27,689.690879724982
5,27,708,34.75,-92.29,44.98,-93.27,707.697487668361
49,27,684,40.77,-111.89,44.98,-93.27,986.412414073824
35,27,556,35.1,-106.66,44.98,-93.27,981.842642310513
21,27,556,38.21,-85.65,44.98,-93.27,611.079278395213
9,27,560,41.18,-73.19,44.98,-93.27,1046.37287711057
45,27,523,32.79,-79.94,44.98,-93.27,1103.12183837422
1,27,483,33.52,-86.81,44.98,-93.27,862.44142119129
22,27,397,29.98,-90.03,44.98,-93.27,1049.44745764419
15,27,360,21.3,-157.86,44.98,-93.27,3967.47613454437
16,27,365,43.62,-116.2,44.98,-93.27,1137.05972230937
28,27,386,32.31,-90.2,44.98,-93.27,889.406870385299
56,27,345,41.13,-104.82,44.98,-93.27,641.467910374817
11,27,203,38.89,-77.03,44.98,-93.27,934.188706321076
33,27,204,42.99,-71.45,44.98,-93.27,1093.00518907997
23,27,175,43.68,-70.3,44.98,-93.27,1138.11104988944
50,27,130,44.47,-73.21,44.98,-93.27,985.597699318077
54,27,117,38.35,-81.63,44.98,-93.27,755.177274228759
44,27,120,41.82,-71.41,44.98,-93.27,1118.1716473817
10,27,105,39.74,-75.55,44.98,-93.27,973.969191893716
47,28,11265,36.15,-86.77,32.31,-90.2,329.509883776779
22,28,7237,29.98,-90.03,32.31,-90.2,160.835617857828
48,28,5731,29.73,-95.39,32.31,-90.2,355.472941365054
1,28,5824,33.52,-86.81,32.31,-90.2,213.94414460924
12,28,4549,30.33,-81.66,32.31,-90.2,523.016843594981
13,28,3696,33.75,-84.39,32.31,-90.2,351.502985083372
6,28,2365,34.05,-118.24,32.31,-90.2,1624.29772764097
17,28,2093,41.88,-87.63,32.31,-90.2,674.947920919924
5,28,2036,34.75,-92.29,32.31,-90.2,206.942687378192
37,28,1541,35.21,-80.84,32.31,-90.2,574.39556899599
51,28,1447,36.81,-76.12,32.31,-90.2,859.679899091417
29,28,1124,39.03,-94.56,32.31,-90.2,524.045165334227
26,28,1028,42.36,-83.08,32.31,-90.2,795.557761222578
36,28,957,40.67,-73.98,32.31,-90.2,1068.67287340549
39,28,858,39.96,-82.99,32.31,-90.2,663.414290296083
8,28,745,39.74,-104.99,32.31,-90.2,971.996307036134
45,28,786,32.79,-79.94,32.31,-90.2,599.472519879098
21,28,815,38.21,-85.65,32.31,-90.2,481.110153080065
18,28,768,39.77,-86.15,32.31,-90.2,561.952605493697
42,28,629,39.96,-75.15,32.31,-90.2,991.246467246875
40,28,640,35.52,-97.5,32.31,-90.2,474.051949831297
4,28,594,33.45,-112.07,32.31,-90.2,1271.7718455394
55,28,563,43.04,-87.91,32.31,-90.2,750.498030545788
53,28,583,47.6,-122.33,32.31,-90.2,1984.2735166151
24,28,465,39.31,-76.62,32.31,-90.2,900.969583159875
20,28,529,37.69,-97.33,32.31,-90.2,548.408774333908
32,28,431,36.17,-115.19,32.31,-90.2,1450.82915620952
34,28,332,40.74,-74.18,32.31,-90.2,1061.63583574647
27,28,340,44.98,-93.27,32.31,-90.2,889.406870385299
19,28,296,41.58,-93.61,32.31,-90.2,666.36240594918
25,28,205,42.33,-71.08,32.31,-90.2,1254.92923130875
35,28,245,35.1,-106.66,32.31,-90.2,966.241961031903
2,28,236,61.22,-149.9,32.31,-90.2,3297.22350983402
49,28,329,40.77,-111.89,32.31,-90.2,1335.48772869402
15,28,257,21.3,-157.86,32.31,-90.2,4182.17265377459
31,28,229,41.26,-96.02,32.31,-90.2,696.050175780409
54,28,218,38.35,-81.63,32.31,-90.2,638.048591863183
41,28,178,45.52,-122.67,32.31,-90.2,1954.28372472007
9,28,156,41.18,-73.19,32.31,-90.2,1121.60869992804
56,28,152,41.13,-104.82,32.31,-90.2,1011.8226610281
38,28,120,46.89,-96.81,32.31,-90.2,1064.94360641405
30,28,117,45.79,-108.52,32.31,-90.2,1348.72589243458
11,28,91,38.89,-77.03,32.31,-90.2,867.951404959924
16,28,100,43.62,-116.2,32.31,-90.2,1610.00710339999
46,28,84,43.54,-96.73,32.31,-90.2,852.032459168876
10,28,81,39.74,-75.55,32.31,-90.2,965.372737665403
23,28,55,43.68,-70.3,32.31,-90.2,1333.84859697495
44,28,51,41.82,-71.41,32.31,-90.2,1223.94432086176
33,28,50,42.99,-71.45,32.31,-90.2,1259.97100826974
50,28,34,44.47,-73.21,32.31,-90.2,1241.9753031981
20,29,18697,37.69,-97.33,39.03,-94.56,176.546052605281
17,29,15190,41.88,-87.63,39.03,-94.56,414.645384978923
48,29,9547,29.73,-95.39,39.03,-94.56,642.781193148017
6,29,7056,34.05,-118.24,39.03,-94.56,1357.26477610746
12,29,6625,30.33,-81.66,39.03,-94.56,946.561657631934
5,29,5730,34.75,-92.29,39.03,-94.56,320.770496410631
40,29,3898,35.52,-97.5,39.03,-94.56,291.233820167155
19,29,3552,41.58,-93.61,39.03,-94.56,182.956484850621
8,29,3116,39.74,-104.99,39.03,-94.56,560.185643684957
47,29,3313,36.15,-86.77,39.03,-94.56,471.169396400349
13,29,3204,33.75,-84.39,39.03,-94.56,673.116156848528
4,29,2755,33.45,-112.07,39.03,-94.56,1048.78549835266
37,29,2780,35.21,-80.84,39.03,-94.56,801.152200822137
36,29,2382,40.67,-73.98,39.03,-94.56,1097.68546627385
18,29,2456,39.77,-86.15,39.03,-94.56,452.840713168325
39,29,2152,39.96,-82.99,39.03,-94.56,621.292477921018
51,29,2367,36.81,-76.12,39.03,-94.56,1017.24245777879
26,29,2067,42.36,-83.08,39.03,-94.56,644.566334829441
31,29,2020,41.26,-96.02,39.03,-94.56,172.181546406406
53,29,2062,47.6,-122.33,39.03,-94.56,1509.26356947084
55,29,1853,43.04,-87.91,39.03,-94.56,443.946165385546
21,29,1877,38.21,-85.65,39.03,-94.56,485.26075819705
42,29,1623,39.96,-75.15,39.03,-94.56,1037.39795790033
27,29,1617,44.98,-93.27,39.03,-94.56,415.974245042359
22,29,1540,29.98,-90.03,39.03,-94.56,674.997761066172
1,29,1260,33.52,-86.81,39.03,-94.56,575.387785230866
28,29,1160,32.31,-90.2,39.03,-94.56,524.045165334228
32,29,1075,36.17,-115.19,39.03,-94.56,1146.47491421969
45,29,1087,32.79,-79.94,39.03,-94.56,924.416308713539
24,29,1008,39.31,-76.62,39.03,-94.56,961.956638254861
34,29,898,40.74,-74.18,39.03,-94.56,1087.13218280399
41,29,851,45.52,-122.67,39.03,-94.56,1500.0151810945
49,29,965,40.77,-111.89,39.03,-94.56,927.135327138659
25,29,721,42.33,-71.08,39.03,-94.56,1250.09543251208
35,29,826,35.1,-106.66,39.03,-94.56,720.754824915288
15,29,896,21.3,-157.86,39.03,-94.56,3899.94623490817
2,29,711,61.22,-149.9,39.03,-94.56,2778.5180826085
46,29,487,43.54,-96.73,39.03,-94.56,331.061081907533
9,29,441,41.18,-73.19,39.03,-94.56,1138.93004803328
16,29,492,43.62,-116.2,39.03,-94.56,1165.66525872465
56,29,389,41.13,-104.82,39.03,-94.56,562.361230597126
54,29,333,38.35,-81.63,39.03,-94.56,699.991813203711
38,29,321,46.89,-96.81,39.03,-94.56,554.366557430689
30,29,255,45.79,-108.52,39.03,-94.56,851.082909070259
11,29,184,38.89,-77.03,39.03,-94.56,942.70627435004
33,29,176,42.99,-71.45,39.03,-94.56,1234.27344589748
23,29,150,43.68,-70.3,39.03,-94.56,1296.4949880942
10,29,161,39.74,-75.55,39.03,-94.56,1016.95532961722
44,29,106,41.82,-71.41,39.03,-94.56,1231.94627937635
50,29,74,44.47,-73.21,39.03,-94.56,1161.50183968916
53,30,3588,47.6,-122.33,45.79,-108.52,667.207064881596
6,30,3476,34.05,-118.24,45.79,-108.52,958.918818442412
8,30,1941,39.74,-104.99,45.79,-108.52,454.447238420616
16,30,1927,43.62,-116.2,45.79,-108.52,406.581463590455
56,30,1703,41.13,-104.82,45.79,-108.52,371.534219175707
41,30,1417,45.52,-122.67,45.79,-108.52,684.667397952313
4,30,1457,33.45,-112.07,45.79,-108.52,871.901894128664
