"origin_fips","dest_fips","num_migrants","origin_lat","origin_lon","dest_lat","dest_lon","distance"
20,11,101,37.69,-97.33,38.89,-77.03,1104.34287707412
15,11,118,21.3,-157.86,38.89,-77.03,4837.61905656975
5,11,88,34.75,-92.29,38.89,-77.03,891.549854998385
23,11,89,43.68,-70.3,38.89,-77.03,481.342497723831
49,11,94,40.77,-111.89,38.89,-77.03,1846.62527491821
28,11,75,32.31,-90.2,38.89,-77.03,867.951404959924
32,11,77,36.17,-115.19,38.89,-77.03,2088.99561928998
31,11,78,41.26,-96.02,38.89,-77.03,1017.60832134816
54,11,75,38.35,-81.63,38.89,-77.03,251.666774448483
40,11,76,35.52,-97.5,38.89,-77.03,1150.19861564229
2,11,57,61.22,-149.9,38.89,-77.03,3369.67104494431
30,11,47,45.79,-108.52,38.89,-77.03,1669.09425202403
38,11,28,46.89,-96.81,38.89,-77.03,1141.22300802558
16,11,22,43.62,-116.2,38.89,-77.03,2046.43309245162
46,11,23,43.54,-96.73,38.89,-77.03,1072.53132493582
56,11,16,41.13,-104.82,38.89,-77.03,1476.12657076929
36,12,46114,40.67,-73.98,30.33,-81.66,833.213862389255
13,12,37086,33.75,-84.39,30.33,-81.66,284.925677794839
48,12,25376,29.73,-95.39,30.33,-81.66,823.452947578417
6,12,21675,34.05,-118.24,30.33,-81.66,2147.25984360214
34,12,21885,40.74,-74.18,30.33,-81.66,831.518055683635
42,12,20211,39.96,-75.15,30.33,-81.66,758.785324230199
37,12,22244,35.21,-80.84,30.33,-81.66,339.650287647299
39,12,18746,39.96,-82.99,30.33,-81.66,668.100965852917
51,12,19740,36.81,-76.12,30.33,-81.66,548.93385199775
17,12,16581,41.88,-87.63,30.33,-81.66,862.982542445925
26,12,15129,42.36,-83.08,30.33,-81.66,833.223062809213
25,12,13641,42.33,-71.08,30.33,-81.66,1014.55922840232
47,12,13083,36.15,-86.77,30.33,-81.66,498.252776530167
1,12,12064,33.52,-86.81,30.33,-81.66,373.933086744326
24,12,10946,39.31,-76.62,30.33,-81.66,681.800070455857
45,12,10421,32.79,-79.94,30.33,-81.66,197.530613819696
18,12,10067,39.77,-86.15,30.33,-81.66,698.499310384636
9,12,8852,41.18,-73.19,30.33,-81.66,885.591592995018
8,12,7162,39.74,-104.99,30.33,-81.66,1467.23952968562
29,12,6948,39.03,-94.56,30.33,-81.66,946.561657631934
21,12,6980,38.21,-85.65,30.33,-81.66,589.012765898818
4,12,6162,33.45,-112.07,30.33,-81.66,1794.13350046013
55,12,5932,43.04,-87.91,30.33,-81.66,941.93193201769
53,12,5686,47.6,-122.33,30.33,-81.66,2454.85800834376
22,12,5392,29.98,-90.03,30.33,-81.66,501.497263655833
27,12,4509,44.98,-93.27,30.33,-81.66,1191.37904166196
32,12,4364,36.17,-115.19,30.33,-81.66,1972.57671357318
33,12,3982,42.99,-71.45,30.33,-81.66,1039.2344100959
28,12,4522,32.31,-90.2,30.33,-81.66,523.016843594981
23,12,3394,43.68,-70.3,30.33,-81.66,1112.1695807584
44,12,3353,41.82,-71.41,30.33,-81.66,976.513542550442
40,12,3400,35.52,-97.5,30.33,-81.66,986.151119018914
20,12,3354,37.69,-97.33,30.33,-81.66,1030.58086922134
54,12,2870,38.35,-81.63,30.33,-81.66,552.806974986403
5,12,2986,34.75,-92.29,30.33,-81.66,690.64331383414
19,12,2560,41.58,-93.61,30.33,-81.66,1022.78262555568
41,12,2239,45.52,-122.67,30.33,-81.66,2439.38726053161
35,12,2259,35.1,-106.66,30.33,-81.66,1488.752336807
15,12,2580,21.3,-157.86,30.33,-81.66,4703.31019174865
10,12,1870,39.74,-75.55,30.33,-81.66,734.921028013914
49,12,2139,40.77,-111.89,30.33,-81.66,1837.23599981489
50,12,1439,44.47,-73.21,30.33,-81.66,1078.82938348727
31,12,1757,41.26,-96.02,30.33,-81.66,1101.0125744089
2,12,1665,61.22,-149.9,30.33,-81.66,3693.65568313247
56,12,1055,41.13,-104.82,30.33,-81.66,1492.88036668065
11,12,908,38.89,-77.03,30.33,-81.66,646.113085956627
46,12,951,43.54,-96.73,30.33,-81.66,1231.23252195608
16,12,1035,43.62,-116.2,30.33,-81.66,2099.18389767823
30,12,805,45.79,-108.52,30.33,-81.66,1797.25956746744
38,12,652,46.89,-96.81,30.33,-81.66,1400.66085301068
12,13,36699,30.33,-81.66,33.75,-84.39,284.925677794839
1,13,16164,33.52,-86.81,33.75,-84.39,140.406318027275
37,13,14016,35.21,-80.84,33.75,-84.39,226.228292084975
48,13,14322,29.73,-95.39,33.75,-84.39,703.905233112298
45,13,13061,32.79,-79.94,33.75,-84.39,265.951734190518
36,13,11829,40.67,-73.98,33.75,-84.39,745.644865988464
47,13,11723,36.15,-86.77,33.75,-84.39,213.569598174602
6,13,11000,34.05,-118.24,33.75,-84.39,1936.54092995186
51,13,9015,36.81,-76.12,33.75,-84.39,512.64264277082
39,13,7462,39.96,-82.99,33.75,-84.39,435.174229477862
17,13,6807,41.88,-87.63,33.75,-84.39,587.937413939918
42,13,5535,39.96,-75.15,33.75,-84.39,666.820732034981
26,13,5414,42.36,-83.08,33.75,-84.39,598.099212420308
34,13,5409,40.74,-74.18,33.75,-84.39,740.151603948286
24,13,4513,39.31,-76.62,33.75,-84.39,577.446505781333
22,13,3844,29.98,-90.03,33.75,-84.39,421.12508274894
28,13,3501,32.31,-90.2,33.75,-84.39,351.502985083372
21,13,3739,38.21,-85.65,33.75,-84.39,315.494088782317
18,13,3331,39.77,-86.15,33.75,-84.39,426.416149459543
29,13,3066,39.03,-94.56,33.75,-84.39,673.116156848529
53,13,3318,47.6,-122.33,33.75,-84.39,2181.91393030259
8,13,3118,39.74,-104.99,33.75,-84.39,1212.09275859322
25,13,2565,42.33,-71.08,33.75,-84.39,934.660752633905
4,13,2916,33.45,-112.07,33.75,-84.39,1591.6880617261
20,13,2562,37.69,-97.33,33.75,-84.39,775.737756830502
9,13,2039,41.18,-73.19,33.75,-84.39,799.80592862809
55,13,1946,43.04,-87.91,33.75,-84.39,668.483451053743
27,13,1811,44.98,-93.27,33.75,-84.39,907.707755158549
40,13,1883,35.52,-97.5,33.75,-84.39,756.243087154966
5,13,1678,34.75,-92.29,33.75,-84.39,457.265987384357
32,13,1362,36.17,-115.19,33.75,-84.39,1748.5585266247
15,13,1543,21.3,-157.86,33.75,-84.39,4500.14576622587
35,13,923,35.1,-106.66,33.75,-84.39,1272.76377473548
19,13,894,41.58,-93.61,33.75,-84.39,738.780169714329
2,13,1141,61.22,-149.9,33.75,-84.39,3408.73861586258
41,13,763,45.52,-122.67,33.75,-84.39,2172.43839910968
49,13,995,40.77,-111.89,33.75,-84.39,1583.60123242303
54,13,768,38.35,-81.63,33.75,-84.39,352.752682510503
11,13,554,38.89,-77.03,33.75,-84.39,542.104340400949
31,13,659,41.26,-96.02,33.75,-84.39,821.207941311923
33,13,608,42.99,-71.45,33.75,-84.39,946.578308872366
10,13,620,39.74,-75.55,33.75,-84.39,640.701341192481
23,13,500,43.68,-70.3,33.75,-84.39,1021.55684147135
44,13,516,41.82,-71.41,33.75,-84.39,900.76392915344
16,13,406,43.62,-116.2,33.75,-84.39,1835.661652145
30,13,311,45.79,-108.52,33.75,-84.39,1520.35813833013
56,13,234,41.13,-104.82,33.75,-84.39,1229.35455869688
38,13,265,46.89,-96.81,33.75,-84.39,1116.03810434841
46,13,222,43.54,-96.73,33.75,-84.39,947.510811748206
50,13,178,44.47,-73.21,33.75,-84.39,950.937866649561
6,15,8847,34.05,-118.24,21.3,-157.86,2563.6510890318
48,15,3900,29.73,-95.39,21.3,-157.86,3899.80440936675
53,15,3606,47.6,-122.33,21.3,-157.86,2680.0067221855
12,15,2350,30.33,-81.66,21.3,-157.86,4703.31019174865
51,15,2491,36.81,-76.12,21.3,-157.86,4916.88373306601
32,15,1449,36.17,-115.19,21.3,-157.86,2758.63367080359
36,15,1373,40.67,-73.98,21.3,-157.86,4970.0814923461
37,15,1847,35.21,-80.84,21.3,-157.86,4681.13961501985
13,15,1653,33.75,-84.39,21.3,-157.86,4500.14576622587
4,15,1367,33.45,-112.07,21.3,-157.86,2911.06527529024
41,15,1180,45.52,-122.67,21.3,-157.86,2595.95324519623
8,15,1327,39.74,-104.99,21.3,-157.86,3344.33260082254
17,15,939,41.88,-87.63,21.3,-157.86,4255.6727528272
24,15,1018,39.31,-76.62,21.3,-157.86,4853.28681478777
39,15,684,39.96,-82.99,21.3,-157.86,4510.90065011558
29,15,804,39.03,-94.56,21.3,-157.86,3899.94623490817
45,15,810,32.79,-79.94,21.3,-157.86,4765.67443573967
42,15,587,39.96,-75.15,21.3,-157.86,4920.53475059084
2,15,759,61.22,-149.9,21.3,-157.86,2781.70071443795
26,15,570,42.36,-83.08,21.3,-157.86,4485.35599170521
34,15,501,40.74,-74.18,21.3,-157.86,4958.76880542805
49,15,665,40.77,-111.89,21.3,-157.86,2995.61538779739
47,15,612,36.15,-86.77,21.3,-157.86,4341.54504161984
25,15,418,42.33,-71.08,21.3,-157.86,5089.5758277108
9,15,526,41.18,-73.19,21.3,-157.86,5002.40891928171
1,15,674,33.52,-86.81,21.3,-157.86,4365.06982758836
40,15,629,35.52,-97.5,21.3,-157.86,3745.11628668391
20,15,535,37.69,-97.33,21.3,-157.86,3751.10476648429
55,15,337,43.04,-87.91,21.3,-157.86,4236.35525984975
27,15,331,44.98,-93.27,21.3,-157.86,3967.47613454437
22,15,447,29.98,-90.03,21.3,-157.86,4215.92493549115
18,15,330,39.77,-86.15,21.3,-157.86,4345.71197926323
21,15,461,38.21,-85.65,21.3,-157.86,4384.76831697896
16,15,329,43.62,-116.2,21.3,-157.86,2836.00647620084
35,15,292,35.1,-106.66,21.3,-157.86,3227.46353977192
19,15,202,41.58,-93.61,21.3,-157.86,3947.57523515734
28,15,213,32.31,-90.2,21.3,-157.86,4182.17265377459
30,15,221,45.79,-108.52,21.3,-157.86,3241.15474045771
5,15,220,34.75,-92.29,21.3,-157.86,4042.95137030522
44,15,201,41.82,-71.41,21.3,-157.86,5081.71714260969
23,15,149,43.68,-70.3,21.3,-157.86,5104.99380954017
31,15,157,41.26,-96.02,21.3,-157.86,3822.24196025013
33,15,104,42.99,-71.45,21.3,-157.86,5060.29637799413
56,15,110,41.13,-104.82,21.3,-157.86,3364.27890189938
11,15,80,38.89,-77.03,21.3,-157.86,4837.61905656975
54,15,93,38.35,-81.63,21.3,-157.86,4599.69306626942
38,15,76,46.89,-96.81,21.3,-157.86,3805.49142949193
10,15,65,39.74,-75.55,21.3,-157.86,4903.00587791039
50,15,50,44.47,-73.21,21.3,-157.86,4951.52380076005
46,15,50,43.54,-96.73,21.3,-157.86,3791.76858930549
53,16,7322,47.6,-122.33,43.62,-116.2,404.528745822853
6,16,6876,34.05,-118.24,43.62,-116.2,669.190383558547
49,16,4627,40.77,-111.89,43.62,-116.2,295.938944303485
41,16,3891,45.52,-122.67,43.62,-116.2,345.115159718472
32,16,2109,36.17,-115.19,43.62,-116.2,516.777868306593
4,16,2226,33.45,-112.07,43.62,-116.2,736.048659828192
30,16,1559,45.79,-108.52,43.62,-116.2,406.581463590455
48,16,1761,29.73,-95.39,43.62,-116.2,1493.5168037422
8,16,1400,39.74,-104.99,43.62,-116.2,638.103022228514
56,16,1023,41.13,-104.82,43.62,-116.2,606.659655829356
12,16,794,30.33,-81.66,43.62,-116.2,2099.18389767823
2,16,739,61.22,-149.9,43.62,-116.2,1837.59955913095
17,16,507,41.88,-87.63,43.62,-116.2,1451.17371475005
51,16,595,36.81,-76.12,43.62,-116.2,2149.52382746775
36,16,478,40.67,-73.98,43.62,-116.2,2154.69964418346
13,16,495,33.75,-84.39,43.62,-116.2,1835.661652145
37,16,527,35.21,-80.84,43.62,-116.2,1962.32695686554
27,16,394,44.98,-93.27,43.62,-116.2,1137.05972230937
42,16,336,39.96,-75.15,43.62,-116.2,2113.47803121565
29,16,406,39.03,-94.56,43.62,-116.2,1165.66525872465
26,16,326,42.36,-83.08,43.62,-116.2,1669.4744517947
35,16,379,35.1,-106.66,43.62,-116.2,777.679293200448
39,16,347,39.96,-82.99,43.62,-116.2,1722.07914602927
40,16,356,35.52,-97.5,43.62,-116.2,1140.38112475322
20,16,315,37.69,-97.33,43.62,-116.2,1069.64937007222
15,16,293,21.3,-157.86,43.62,-116.2,2836.00647620084
47,16,318,36.15,-86.77,43.62,-116.2,1636.83198726723
55,16,265,43.04,-87.91,43.62,-116.2,1419.32484683041
19,16,258,41.58,-93.61,43.62,-116.2,1156.90941438669
18,16,236,39.77,-86.15,43.62,-116.2,1568.05945245927
31,16,235,41.26,-96.02,43.62,-116.2,1041.81412999168
45,16,173,32.79,-79.94,43.62,-116.2,2090.06122086473
38,16,224,46.89,-96.81,43.62,-116.2,969.606290893496
24,16,207,39.31,-76.62,43.62,-116.2,2056.2360139479
46,16,179,43.54,-96.73,43.62,-116.2,974.930030175806
22,16,202,29.98,-90.03,43.62,-116.2,1717.74526160061
21,16,191,38.21,-85.65,43.62,-116.2,1632.24880679721
34,16,141,40.74,-74.18,43.62,-116.2,2143.18610391619
25,16,124,42.33,-71.08,43.62,-116.2,2260.31965965125
1,16,167,33.52,-86.81,43.62,-116.2,1725.46711497452
5,16,173,34.75,-92.29,43.62,-116.2,1415.15269970741
28,16,137,32.31,-90.2,43.62,-116.2,1610.00710339999
9,16,103,41.18,-73.19,43.62,-116.2,2182.05197538901
33,16,81,42.99,-71.45,43.62,-116.2,2228.72631017471
23,16,58,43.68,-70.3,43.62,-116.2,2270.75847784994
50,16,31,44.47,-73.21,43.62,-116.2,2116.73890423829
54,16,36,38.35,-81.63,43.62,-116.2,1830.07764793018
11,16,19,38.89,-77.03,43.62,-116.2,2046.43309245162
44,16,14,41.82,-71.41,43.62,-116.2,2255.23024664403
10,16,27,39.74,-75.55,43.62,-116.2,2098.92902436514
18,17,14429,39.77,-86.15,41.88,-87.63,164.968423286137
6,17,11639,34.05,-118.24,41.88,-87.63,1745.65585017629
55,17,10958,43.04,-87.91,41.88,-87.63,81.3356720728822
29,17,10655,39.03,-94.56,41.88,-87.63,414.645384978923
12,17,10016,30.33,-81.66,41.88,-87.63,862.982542445925
26,17,8670,42.36,-83.08,41.88,-87.63,236.104119813787
48,17,9780,29.73,-95.39,41.88,-87.63,943.254760100881
19,17,6889,41.58,-93.61,41.88,-87.63,309.784063872924
39,17,6157,39.96,-82.99,41.88,-87.63,276.598319386976
36,17,5300,40.67,-73.98,41.88,-87.63,714.753505534127
13,17,5003,33.75,-84.39,41.88,-87.63,587.937413939917
4,17,4940,33.45,-112.07,41.88,-87.63,1453.96501818516
27,17,4038,44.98,-93.27,41.88,-87.63,355.270887828416
51,17,4003,36.81,-76.12,41.88,-87.63,707.938572261069
47,17,3706,36.15,-86.77,41.88,-87.63,397.961192737056
42,17,3262,39.96,-75.15,41.88,-87.63,665.890763845459
37,17,3618,35.21,-80.84,41.88,-87.63,588.600215062634
8,17,3127,39.74,-104.99,41.88,-87.63,920.424404325807
21,17,2897,38.21,-85.65,41.88,-87.63,274.091236257465
25,17,2195,42.33,-71.08,41.88,-87.63,849.834953698378
53,17,2675,47.6,-122.33,41.88,-87.63,1737.26465230323
34,17,2587,40.74,-74.18,41.88,-87.63,703.522012445609
32,17,1957,36.17,-115.19,41.88,-87.63,1527.0504147901
24,17,1784,39.31,-76.62,41.88,-87.63,605.135080478081
20,17,1829,37.69,-97.33,41.88,-87.63,591.190790852308
5,17,1589,34.75,-92.29,41.88,-87.63,552.926553400093
1,17,1501,33.52,-86.81,41.88,-87.63,578.302189337886
9,17,1270,41.18,-73.19,41.88,-87.63,749.50069341556
45,17,1336,32.79,-79.94,41.88,-87.63,755.742019142562
28,17,1438,32.31,-90.2,41.88,-87.63,674.947920919924
40,17,1399,35.52,-97.5,41.88,-87.63,689.899142435626
22,17,1192,29.98,-90.03,41.88,-87.63,831.328233094546
31,17,1107,41.26,-96.02,41.88,-87.63,436.74451588997
41,17,984,45.52,-122.67,41.88,-87.63,1758.7423745389
11,17,612,38.89,-77.03,41.88,-87.63,595.611631044413
49,17,1013,40.77,-111.89,41.88,-87.63,1260.15838603908
15,17,747,21.3,-157.86,41.88,-87.63,4255.6727528272
35,17,697,35.1,-106.66,41.88,-87.63,1129.41315273532
2,17,465,61.22,-149.9,41.88,-87.63,2857.02158619125
16,17,417,43.62,-116.2,41.88,-87.63,1451.17371475005
46,17,392,43.54,-96.73,41.88,-87.63,476.92137105141
33,17,327,42.99,-71.45,41.88,-87.63,829.510535176059
38,17,337,46.89,-96.81,41.88,-87.63,570.565050153151
54,17,308,38.35,-81.63,41.88,-87.63,400.246511743534
10,17,299,39.74,-75.55,41.88,-87.63,649.724062268839
56,17,303,41.13,-104.82,41.88,-87.63,891.791272773706
30,17,244,45.79,-108.52,41.88,-87.63,1074.88522222124
23,17,249,43.68,-70.3,41.88,-87.63,888.235897857011
44,17,261,41.82,-71.41,41.88,-87.63,835.742274607523
50,17,178,44.47,-73.21,41.88,-87.63,749.0655619807
17,18,18555,41.88,-87.63,39.77,-86.15,164.968423286137
39,18,9074,39.96,-82.99,39.77,-86.15,168.505044199561
21,18,8943,38.21,-85.65,39.77,-86.15,110.926275283213
12,18,7116,30.33,-81.66,39.77,-86.15,698.499310384636
26,18,7532,42.36,-83.08,39.77,-86.15,240.072795345293
6,18,4460,34.05,-118.24,39.77,-86.15,1809.92624637542
48,18,4917,29.73,-95.39,39.77,-86.15,868.007274362525
47,18,3311,36.15,-86.77,39.77,-86.15,251.952814755831
13,18,2757,33.75,-84.39,39.77,-86.15,426.416149459543
36,18,2243,40.67,-73.98,39.77,-86.15,646.142836830332
37,18,2279,35.21,-80.84,39.77,-86.15,428.828457125075
29,18,2281,39.03,-94.56,39.77,-86.15,452.840713168325
55,18,1981,43.04,-87.91,39.77,-86.15,243.47280501394
4,18,2011,33.45,-112.07,39.77,-86.15,1499.25997772096
42,18,1864,39.96,-75.15,39.77,-86.15,584.598312471351
51,18,1871,36.81,-76.12,39.77,-86.15,581.796208281515
8,18,1433,39.74,-104.99,39.77,-86.15,1001.38092848415
45,18,1212,32.79,-79.94,39.77,-86.15,592.773761288681
53,18,1225,47.6,-122.33,39.77,-86.15,1872.41503699374
1,18,1169,33.52,-86.81,39.77,-86.15,432.518343658294
27,18,1053,44.98,-93.27,39.77,-86.15,511.561386617256
34,18,896,40.74,-74.18,39.77,-86.15,635.801459813996
19,18,964,41.58,-93.61,39.77,-86.15,411.169090372953
24,18,873,39.31,-76.62,39.77,-86.15,509.797127399483
32,18,816,36.17,-115.19,39.77,-86.15,1597.69653861932
22,18,812,29.98,-90.03,39.77,-86.15,709.743670084988
25,18,703,42.33,-71.08,39.77,-86.15,805.66044251042
20,18,823,37.69,-97.33,39.77,-86.15,620.412546668373
40,18,836,35.52,-97.5,39.77,-86.15,687.274248023519
28,18,688,32.31,-90.2,39.77,-86.15,561.952605493697
5,18,667,34.75,-92.29,39.77,-86.15,483.885559651862
41,18,558,45.52,-122.67,39.77,-86.15,1885.68553451457
9,18,452,41.18,-73.19,39.77,-86.15,689.117751500235
49,18,563,40.77,-111.89,39.77,-86.15,1357.27143615812
54,18,452,38.35,-81.63,39.77,-86.15,262.046364991405
35,18,417,35.1,-106.66,39.77,-86.15,1169.99062849967
31,18,366,41.26,-96.02,39.77,-86.15,529.517314535401
15,18,327,21.3,-157.86,39.77,-86.15,4345.71197926323
16,18,259,43.62,-116.2,39.77,-86.15,1568.05945245927
2,18,238,61.22,-149.9,39.77,-86.15,3018.66614279706
46,18,183,43.54,-96.73,39.77,-86.15,605.656325860073
56,18,186,41.13,-104.82,39.77,-86.15,986.676293600959
11,18,113,38.89,-77.03,39.77,-86.15,492.151687921743
30,18,172,45.79,-108.52,39.77,-86.15,1206.07318083253
38,18,137,46.89,-96.81,39.77,-86.15,726.933439393817
33,18,139,42.99,-71.45,39.77,-86.15,794.525687144995
23,18,126,43.68,-70.3,39.77,-86.15,861.148006656679
10,18,170,39.74,-75.55,39.77,-86.15,564.128521397508
44,18,99,41.82,-71.41,39.77,-86.15,784.7849005733
50,18,92,44.47,-73.21,39.77,-86.15,738.669467823067
17,19,8636,41.88,-87.63,41.58,-93.61,309.784063872924
31,19,5503,41.26,-96.02,41.58,-93.61,127.117972111819
27,19,4040,44.98,-93.27,41.58,-93.61,235.337920541075
6,19,3060,34.05,-118.24,41.58,-93.61,1437.96125366082
29,19,3214,39.03,-94.56,41.58,-93.61,182.956484850621
48,19,2954,29.73,-95.39,41.58,-93.61,823.042149447579
55,19,2475,43.04,-87.91,41.58,-93.61,308.834600042158
12,19,1633,30.33,-81.66,41.58,-93.61,1022.78262555568
8,19,1605,39.74,-104.99,41.58,-93.61,610.823493083805
46,19,1502,43.54,-96.73,41.58,-93.61,208.895846756475
4,19,1610,33.45,-112.07,41.58,-93.61,1155.2576998316
20,19,1434,37.69,-97.33,41.58,-93.61,333.685912869517
26,19,1272,42.36,-83.08,41.58,-93.61,544.660925673891
18,19,1167,39.77,-86.15,41.58,-93.61,411.169090372953
53,19,823,47.6,-122.33,41.58,-93.61,1467.23217892968
37,19,933,35.21,-80.84,41.58,-93.61,819.362825120251
39,19,900,39.96,-82.99,41.58,-93.61,567.841249570379
13,19,877,33.75,-84.39,41.58,-93.61,738.780169714329
36,19,731,40.67,-73.98,41.58,-93.61,1024.01058792464
51,19,780,36.81,-76.12,41.58,-93.61,992.692306596584
42,19,706,39.96,-75.15,41.58,-93.61,972.963014150909
47,19,733,36.15,-86.77,41.58,-93.61,525.359729087209
40,19,609,35.52,-97.5,41.58,-93.61,467.967150474304
5,19,509,34.75,-92.29,41.58,-93.61,476.513650185441
32,19,469,36.17,-115.19,41.58,-93.61,1218.18756786173
41,19,406,45.52,-122.67,41.58,-93.61,1475.88210259734
21,19,461,38.21,-85.65,41.58,-93.61,482.411459015756
34,19,407,40.74,-74.18,41.58,-93.61,1012.83841074853
49,19,487,40.77,-111.89,41.58,-93.61,952.984338330878
45,19,383,32.79,-79.94,41.58,-93.61,965.545835659453
24,19,318,39.31,-76.62,41.58,-93.61,907.6736033108
1,19,326,33.52,-86.81,41.58,-93.61,669.095511090468
25,19,251,42.33,-71.08,41.58,-93.61,1158.44582001469
38,19,260,46.89,-96.81,41.58,-93.61,399.470502638144
35,19,284,35.1,-106.66,41.58,-93.61,836.63396115958
56,19,253,41.13,-104.82,41.58,-93.61,583.309497869069
22,19,244,29.98,-90.03,41.58,-93.61,824.445793866598
28,19,241,32.31,-90.2,41.58,-93.61,666.36240594918
15,19,236,21.3,-157.86,41.58,-93.61,3947.57523515734
9,19,230,41.18,-73.19,41.58,-93.61,1059.26798899676
16,19,281,43.62,-116.2,41.58,-93.61,1156.90941438669
30,19,174,45.79,-108.52,41.58,-93.61,800.027551133325
2,19,150,61.22,-149.9,41.58,-93.61,2673.29736664769
33,19,106,42.99,-71.45,41.58,-93.61,1136.56188699347
23,19,84,43.68,-70.3,41.58,-93.61,1192.9285693592
10,19,84,39.74,-75.55,41.58,-93.61,955.660269235671
54,19,61,38.35,-81.63,41.58,-93.61,673.211009991654
11,19,46,38.89,-77.03,41.58,-93.61,894.660055266148
50,19,52,44.47,-73.21,41.58,-93.61,1049.37616021064
44,19,32,41.82,-71.41,41.58,-93.61,1145.14652001775
29,20,15544,39.03,-94.56,37.69,-97.33,176.546052605281
48,20,6987,29.73,-95.39,37.69,-97.33,559.834637079207
40,20,4390,35.52,-97.5,37.69,-97.33,149.927707048254
6,20,3797,34.05,-118.24,37.69,-97.33,1197.23972967764
8,20,3340,39.74,-104.99,37.69,-97.33,437.27457606312
12,20,2369,30.33,-81.66,37.69,-97.33,1030.58086922134
31,20,2196,41.26,-96.02,37.69,-97.33,256.041299593484
17,20,1988,41.88,-87.63,37.69,-97.33,591.190790852308
4,20,1851,33.45,-112.07,37.69,-97.33,879.036708605428
13,20,1787,33.75,-84.39,37.69,-97.33,775.737756830502
19,20,1278,41.58,-93.61,37.69,-97.33,333.685912869517
37,20,1560,35.21,-80.84,37.69,-97.33,933.066039507452
36,20,1379,40.67,-73.98,37.69,-97.33,1266.54810368168
51,20,1604,36.81,-76.12,37.69,-97.33,1168.33774789444
53,20,1379,47.6,-122.33,37.69,-97.33,1436.862645474
39,20,1062,39.96,-82.99,37.69,-97.33,788.536435713673
5,20,1144,34.75,-92.29,37.69,-97.33,346.865775593173
26,20,1062,42.36,-83.08,37.69,-97.33,820.311475008523
27,20,948,44.98,-93.27,37.69,-97.33,545.415286321921
47,20,981,36.15,-86.77,37.69,-97.33,593.902027105899
18,20,904,39.77,-86.15,37.69,-97.33,620.412546668373
42,20,843,39.96,-75.15,37.69,-97.33,1203.85481578542
55,20,678,43.04,-87.91,37.69,-97.33,618.574570059797
1,20,766,33.52,-86.81,37.69,-97.33,657.838960830043
35,20,678,35.1,-106.66,37.69,-97.33,549.59915134821
45,20,672,32.79,-79.94,37.69,-97.33,1038.0242837416
21,20,746,38.21,-85.65,37.69,-97.33,638.469947713611
32,20,576,36.17,-115.19,37.69,-97.33,992.745558398541
22,20,611,29.98,-90.03,37.69,-97.33,676.732266943298
24,20,534,39.31,-76.62,37.69,-97.33,1125.62872721348
41,20,478,45.52,-122.67,37.69,-97.33,1411.8455520987
34,20,466,40.74,-74.18,37.69,-97.33,1256.2137215938
49,20,489,40.77,-111.89,37.69,-97.33,808.472151765731
46,20,368,43.54,-96.73,37.69,-97.33,404.884498508058
15,20,513,21.3,-157.86,37.69,-97.33,3751.10476648429
28,20,354,32.31,-90.2,37.69,-97.33,548.408774333908
25,20,307,42.33,-71.08,37.69,-97.33,1422.85273038267
2,20,431,61.22,-149.9,37.69,-97.33,2760.77692243556
56,20,325,41.13,-104.82,37.69,-97.33,465.55651069372
38,20,266,46.89,-96.81,37.69,-97.33,635.551534741268
16,20,298,43.62,-116.2,37.69,-97.33,1069.64937007222
30,20,216,45.79,-108.52,37.69,-97.33,802.93113495179
9,20,162,41.18,-73.19,37.69,-97.33,1309.22260355282
33,20,97,42.99,-71.45,37.69,-97.33,1408.22922201072
54,20,101,38.35,-81.63,37.69,-97.33,856.79473028087
23,20,93,43.68,-70.3,37.69,-97.33,1471.3053092321
10,20,126,39.74,-75.55,37.69,-97.33,1182.54928194869
11,20,65,38.89,-77.03,37.69,-97.33,1104.34287707412
44,20,57,41.82,-71.41,37.69,-97.33,1403.6825045623
50,20,45,44.47,-73.21,37.69,-97.33,1337.47208710592
39,21,10954,39.96,-82.99,38.21,-85.65,187.132606360423
18,21,9158,39.77,-86.15,38.21,-85.65,110.926275283214
47,21,8879,36.15,-86.77,38.21,-85.65,154.915120888182
12,21,5490,30.33,-81.66,38.21,-85.65,589.012765898818
48,21,4562,29.73,-95.39,38.21,-85.65,808.002662133437
17,21,3771,41.88,-87.63,38.21,-85.65,274.091236257465
13,21,3603,33.75,-84.39,38.21,-85.65,315.494088782317
51,21,3493,36.81,-76.12,38.21,-85.65,532.128371069586
6,21,2777,34.05,-118.24,38.21,-85.65,1835.63982519822
37,21,2697,35.21,-80.84,38.21,-85.65,337.709096852934
26,21,2498,42.36,-83.08,38.21,-85.65,316.866183709142
29,21,2284,39.03,-94.56,38.21,-85.65,485.26075819705
36,21,1732,40.67,-73.98,38.21,-85.65,646.349171050953
42,21,1500,39.96,-75.15,38.21,-85.65,576.900237121355
54,21,1479,38.35,-81.63,38.21,-85.65,218.756821085523
1,21,1640,33.52,-86.81,38.21,-85.65,329.832212598417
45,21,1430,32.79,-79.94,38.21,-85.65,492.9751946883
4,21,1045,33.45,-112.07,38.21,-85.65,1513.693408232
8,21,964,39.74,-104.99,38.21,-85.65,1044.6680177241
53,21,962,47.6,-122.33,38.21,-85.65,1949.64361156216
24,21,866,39.31,-76.62,38.21,-85.65,493.346673040795
