"origin","origin_lon","origin_lat","dest","dest_lon","dest_lat","distance"
22,-90.03,29.98,34,-74.18,40.74,1159.24241252573
22,-90.03,29.98,35,-106.66,35.1,1031.19070441059
22,-90.03,29.98,36,-73.98,40.67,1165.16208722509
22,-90.03,29.98,37,-80.84,35.21,645.476769075064
22,-90.03,29.98,38,-96.81,46.89,1221.82159031498
22,-90.03,29.98,39,-82.99,39.96,794.879360489284
22,-90.03,29.98,40,-97.5,35.52,578.407238847974
22,-90.03,29.98,41,-122.67,45.52,2062.85958759135
22,-90.03,29.98,42,-75.15,39.96,1086.49428797335
22,-90.03,29.98,44,-71.41,41.82,1320.61495128034
22,-90.03,29.98,45,-79.94,32.79,626.674632875751
22,-90.03,29.98,46,-96.73,43.54,1005.34312025114
22,-90.03,29.98,47,-86.77,36.15,465.291355053397
22,-90.03,29.98,48,-95.39,29.73,322.24928360605
22,-90.03,29.98,49,-111.89,40.77,1435.000287371
22,-90.03,29.98,50,-73.21,44.47,1357.94282642872
22,-90.03,29.98,51,-76.12,36.81,930.293373064205
22,-90.03,29.98,53,-122.33,47.6,2101.1604217427
22,-90.03,29.98,54,-81.63,38.35,750.55645351616
22,-90.03,29.98,55,-87.91,43.04,908.143067858872
22,-90.03,29.98,56,-104.82,41.13,1130.62993002391
23,-70.3,43.68,1,-86.81,33.52,1132.03573343263
23,-70.3,43.68,2,-149.9,61.22,3331.04935198236
23,-70.3,43.68,4,-112.07,33.45,2341.95597112294
23,-70.3,43.68,5,-92.29,34.75,1325.40583289755
23,-70.3,43.68,6,-118.24,34.05,2630.59513364163
23,-70.3,43.68,8,-104.99,39.74,1801.04615704095
23,-70.3,43.68,9,-73.19,41.18,227.15425284811
23,-70.3,43.68,10,-75.55,39.74,384.095103835996
23,-70.3,43.68,11,-77.03,38.89,481.342497723831
23,-70.3,43.68,12,-81.66,30.33,1112.1695807584
23,-70.3,43.68,13,-84.39,33.75,1021.55684147135
23,-70.3,43.68,15,-157.86,21.3,5104.99380954017
23,-70.3,43.68,16,-116.2,43.62,2270.75847784994
23,-70.3,43.68,17,-87.63,41.88,888.235897857011
23,-70.3,43.68,18,-86.15,39.77,861.148006656679
23,-70.3,43.68,19,-93.61,41.58,1192.9285693592
23,-70.3,43.68,20,-97.33,37.69,1471.3053092321
23,-70.3,43.68,21,-85.65,38.21,885.58807098316
23,-70.3,43.68,22,-90.03,29.98,1438.39242937332
23,-70.3,43.68,23,-70.3,43.68,0
23,-70.3,43.68,24,-76.62,39.31,445.264087061042
23,-70.3,43.68,25,-71.08,42.33,101.221437633242
23,-70.3,43.68,26,-83.08,42.36,653.027328249415
23,-70.3,43.68,27,-93.27,44.98,1138.11104988944
23,-70.3,43.68,28,-90.2,32.31,1333.84859697495
23,-70.3,43.68,29,-94.56,39.03,1296.4949880942
23,-70.3,43.68,30,-108.52,45.79,1868.77318999338
23,-70.3,43.68,31,-96.02,41.26,1319.49462855584
23,-70.3,43.68,32,-115.19,36.17,2409.55037100666
23,-70.3,43.68,33,-71.45,42.99,75.012726145053
23,-70.3,43.68,34,-74.18,40.74,284.210406237293
23,-70.3,43.68,35,-106.66,35.1,2016.19643852105
23,-70.3,43.68,36,-73.98,40.67,280.750192264353
23,-70.3,43.68,37,-80.84,35.21,810.645096025041
23,-70.3,43.68,38,-96.81,46.89,1304.75739416014
23,-70.3,43.68,39,-82.99,39.96,702.721805612805
23,-70.3,43.68,40,-97.5,35.52,1548.24227592687
23,-70.3,43.68,41,-122.67,45.52,2540.27499645265
23,-70.3,43.68,42,-75.15,39.96,358.490842527049
23,-70.3,43.68,44,-71.41,41.82,140.255316819932
23,-70.3,43.68,45,-79.94,32.79,914.649874274881
23,-70.3,43.68,46,-96.73,43.54,1320.19695066427
23,-70.3,43.68,47,-86.77,36.15,1014.85094909915
23,-70.3,43.68,48,-95.39,29.73,1681.96343186349
23,-70.3,43.68,49,-111.89,40.77,2120.55384172535
23,-70.3,43.68,50,-73.21,44.47,154.763441030863
23,-70.3,43.68,51,-76.12,36.81,564.780506839134
23,-70.3,43.68,53,-122.33,47.6,2487.44547383264
23,-70.3,43.68,54,-81.63,38.35,696.163944131467
23,-70.3,43.68,55,-87.91,43.04,886.454363504638
23,-70.3,43.68,56,-104.82,41.13,1761.74919487319
24,-76.62,39.31,1,-86.81,33.52,693.44059268874
24,-76.62,39.31,2,-149.9,61.22,3360.373023085
24,-76.62,39.31,4,-112.07,33.45,2004.03127244162
24,-76.62,39.31,5,-92.29,34.75,920.149176565121
24,-76.62,39.31,6,-118.24,34.05,2319.20367908379
24,-76.62,39.31,8,-104.99,39.74,1509.65145449028
24,-76.62,39.31,9,-73.19,41.18,222.533026562474
24,-76.62,39.31,10,-75.55,39.74,64.4048574378295
24,-76.62,39.31,11,-77.03,38.89,36.4018467162421
24,-76.62,39.31,12,-81.66,30.33,681.800070455857
24,-76.62,39.31,13,-84.39,33.75,577.446505781333
24,-76.62,39.31,15,-157.86,21.3,4853.28681478777
24,-76.62,39.31,16,-116.2,43.62,2056.2360139479
24,-76.62,39.31,17,-87.63,41.88,605.135080478081
24,-76.62,39.31,18,-86.15,39.77,509.797127399483
24,-76.62,39.31,19,-93.61,41.58,907.6736033108
24,-76.62,39.31,20,-97.33,37.69,1125.62872721348
24,-76.62,39.31,21,-85.65,38.21,493.346673040795
24,-76.62,39.31,22,-90.03,29.98,996.599963082852
24,-76.62,39.31,23,-70.3,43.68,445.264087061042
24,-76.62,39.31,24,-76.62,39.31,0
24,-76.62,39.31,25,-71.08,42.33,357.316500708492
24,-76.62,39.31,26,-83.08,42.36,398.472067795018
24,-76.62,39.31,27,-93.27,44.98,938.15836725786
24,-76.62,39.31,28,-90.2,32.31,900.969583159875
24,-76.62,39.31,29,-94.56,39.03,961.956638254861
24,-76.62,39.31,30,-108.52,45.79,1675.96720355431
24,-76.62,39.31,31,-96.02,41.26,1031.69076298942
24,-76.62,39.31,32,-115.19,36.17,2107.49188092051
24,-76.62,39.31,33,-71.45,42.99,370.280155497784
24,-76.62,39.31,34,-74.18,40.74,162.728164016294
24,-76.62,39.31,35,-106.66,35.1,1674.30465004915
24,-76.62,39.31,36,-73.98,40.67,168.607949258639
24,-76.62,39.31,37,-80.84,35.21,366.029003787803
24,-76.62,39.31,38,-96.81,46.89,1142.92560670332
24,-76.62,39.31,39,-82.99,39.96,342.663174953748
24,-76.62,39.31,40,-97.5,35.52,1175.04470130895
24,-76.62,39.31,41,-122.67,45.52,2360.6159714129
24,-76.62,39.31,42,-75.15,39.96,90.3287714695709
24,-76.62,39.31,44,-71.41,41.82,324.186755987835
24,-76.62,39.31,45,-79.94,32.79,486.351589774263
24,-76.62,39.31,46,-96.73,43.54,1081.53564942362
24,-76.62,39.31,47,-86.77,36.15,596.72736038965
24,-76.62,39.31,48,-95.39,29.73,1254.21857092688
24,-76.62,39.31,49,-111.89,40.77,1860.47489921169
24,-76.62,39.31,50,-73.21,44.47,397.081261796258
24,-76.62,39.31,51,-76.12,36.81,174.568391150422
24,-76.62,39.31,53,-122.33,47.6,2332.90361752219
24,-76.62,39.31,54,-81.63,38.35,278.269157172384
24,-76.62,39.31,55,-87.91,43.04,641.789435975178
24,-76.62,39.31,56,-104.82,41.13,1490.257698101
25,-71.08,42.33,1,-86.81,33.52,1049.68157107724
25,-71.08,42.33,2,-149.9,61.22,3378.20345539015
25,-71.08,42.33,4,-112.07,33.45,2298.5491488116
25,-71.08,42.33,5,-92.29,34.75,1257.82872385304
25,-71.08,42.33,6,-118.24,34.05,2595.48444663295
25,-71.08,42.33,8,-104.99,39.74,1769.0523843354
25,-71.08,42.33,9,-73.19,41.18,134.859387809882
25,-71.08,42.33,10,-75.55,39.74,294.028634346266
25,-71.08,42.33,11,-77.03,38.89,392.566293518723
25,-71.08,42.33,12,-81.66,30.33,1014.55922840232
25,-71.08,42.33,13,-84.39,33.75,934.660752633905
25,-71.08,42.33,15,-157.86,21.3,5089.5758277108
25,-71.08,42.33,16,-116.2,43.62,2260.31965965125
25,-71.08,42.33,17,-87.63,41.88,849.834953698378
25,-71.08,42.33,18,-86.15,39.77,805.66044251042
25,-71.08,42.33,19,-93.61,41.58,1158.44582001469
25,-71.08,42.33,20,-97.33,37.69,1422.85273038267
25,-71.08,42.33,21,-85.65,38.21,819.535251625067
25,-71.08,42.33,22,-90.03,29.98,1353.84254099481
25,-71.08,42.33,23,-70.3,43.68,101.221437633242
25,-71.08,42.33,24,-76.62,39.31,357.316500708492
25,-71.08,42.33,25,-71.08,42.33,0
25,-71.08,42.33,26,-83.08,42.36,613.917569196135
25,-71.08,42.33,27,-93.27,44.98,1123.5767450943
25,-71.08,42.33,28,-90.2,32.31,1254.92923130875
25,-71.08,42.33,29,-94.56,39.03,1250.09543251208
25,-71.08,42.33,30,-108.52,45.79,1861.99210199546
25,-71.08,42.33,31,-96.02,41.26,1285.5495956093
25,-71.08,42.33,32,-115.19,36.17,2376.59486773021
25,-71.08,42.33,33,-71.45,42.99,49.3025533369374
25,-71.08,42.33,34,-74.18,40.74,194.607485582021
25,-71.08,42.33,35,-106.66,35.1,1970.84409488268
25,-71.08,42.33,36,-73.98,40.67,189.087505670465
25,-71.08,42.33,37,-80.84,35.21,719.49777421967
25,-71.08,42.33,38,-96.81,46.89,1301.16086982613
25,-71.08,42.33,39,-82.99,39.96,641.83381512192
25,-71.08,42.33,40,-97.5,35.52,1491.96366423141
25,-71.08,42.33,41,-122.67,45.52,2539.22238983295
25,-71.08,42.33,42,-75.15,39.96,267.943430830416
25,-71.08,42.33,44,-71.41,41.82,39.0760587811881
25,-71.08,42.33,45,-79.94,32.79,817.178899058421
25,-71.08,42.33,46,-96.73,43.54,1298.49522012083
25,-71.08,42.33,47,-86.77,36.15,941.460580583344
25,-71.08,42.33,48,-95.39,29.73,1605.96765295281
25,-71.08,42.33,49,-111.89,40.77,2098.03313699494
25,-71.08,42.33,50,-73.21,44.47,182.52571640917
25,-71.08,42.33,51,-76.12,36.81,466.096717186143
25,-71.08,42.33,53,-122.33,47.6,2492.23757243809
25,-71.08,42.33,54,-81.63,38.35,620.409972340448
25,-71.08,42.33,55,-87.91,43.04,857.032825984231
25,-71.08,42.33,56,-104.82,41.13,1734.80066760133
26,-83.08,42.36,1,-86.81,33.52,642.645996503772
26,-83.08,42.36,2,-149.9,61.22,2983.34840302833
26,-83.08,42.36,4,-112.07,33.45,1688.95824460058
26,-83.08,42.36,5,-92.29,34.75,723.256387312705
26,-83.08,42.36,6,-118.24,34.05,1981.67030863258
26,-83.08,42.36,8,-104.99,39.74,1155.444890306
26,-83.08,42.36,9,-73.19,41.18,517.117382441103
26,-83.08,42.36,10,-75.55,39.74,432.710670798453
26,-83.08,42.36,11,-77.03,38.89,397.946172148518
26,-83.08,42.36,12,-81.66,30.33,833.223062809213
26,-83.08,42.36,13,-84.39,33.75,598.099212420308
26,-83.08,42.36,15,-157.86,21.3,4485.35599170521
26,-83.08,42.36,16,-116.2,43.62,1669.4744517947
26,-83.08,42.36,17,-87.63,41.88,236.104119813787
26,-83.08,42.36,18,-86.15,39.77,240.072795345293
26,-83.08,42.36,19,-93.61,41.58,544.660925673891
26,-83.08,42.36,20,-97.33,37.69,820.311475008523
26,-83.08,42.36,21,-85.65,38.21,316.866183709142
26,-83.08,42.36,22,-90.03,29.98,937.009228458214
26,-83.08,42.36,23,-70.3,43.68,653.027328249415
26,-83.08,42.36,24,-76.62,39.31,398.472067795018
26,-83.08,42.36,25,-71.08,42.33,613.917569196135
26,-83.08,42.36,26,-83.08,42.36,0
26,-83.08,42.36,27,-93.27,44.98,541.282294399098
26,-83.08,42.36,28,-90.2,32.31,795.557761222578
26,-83.08,42.36,29,-94.56,39.03,644.566334829441
26,-83.08,42.36,30,-108.52,45.79,1282.52654333584
26,-83.08,42.36,31,-96.02,41.26,671.77888703289
26,-83.08,42.36,32,-115.19,36.17,1762.70525345309
26,-83.08,42.36,33,-71.45,42.99,593.472359954022
26,-83.08,42.36,34,-74.18,40.74,474.498510473412
26,-83.08,42.36,35,-106.66,35.1,1363.29659865138
26,-83.08,42.36,36,-73.98,40.67,485.946142197444
26,-83.08,42.36,37,-80.84,35.21,507.758374808312
26,-83.08,42.36,38,-96.81,46.89,744.455090806747
26,-83.08,42.36,39,-82.99,39.96,165.684792788235
26,-83.08,42.36,40,-97.5,35.52,907.040286762272
26,-83.08,42.36,41,-122.67,45.52,1966.90877322342
26,-83.08,42.36,42,-75.15,39.96,445.273531720356
26,-83.08,42.36,44,-71.41,41.82,600.619755911691
26,-83.08,42.36,45,-79.94,32.79,681.989935304825
26,-83.08,42.36,46,-96.73,43.54,696.143616489174
26,-83.08,42.36,47,-86.77,36.15,471.773549012632
26,-83.08,42.36,48,-95.39,29.73,1108.05499304218
26,-83.08,42.36,49,-111.89,40.77,1490.09787099175
26,-83.08,42.36,50,-73.21,44.47,517.246429714635
26,-83.08,42.36,51,-76.12,36.81,533.142473985708
26,-83.08,42.36,53,-122.33,47.6,1935.88055372345
26,-83.08,42.36,54,-81.63,38.35,287.060002316697
26,-83.08,42.36,55,-87.91,43.04,250.311416424488
26,-83.08,42.36,56,-104.82,41.13,1123.78318756426
27,-93.27,44.98,1,-86.81,33.52,862.44142119129
27,-93.27,44.98,2,-149.9,61.22,2508.69410679552
27,-93.27,44.98,4,-112.07,33.45,1279.25236609696
27,-93.27,44.98,5,-92.29,34.75,707.697487668361
27,-93.27,44.98,6,-118.24,34.05,1523.43561280984
27,-93.27,44.98,8,-104.99,39.74,699.496247860556
27,-93.27,44.98,9,-73.19,41.18,1046.37287711057
27,-93.27,44.98,10,-75.55,39.74,973.969191893716
27,-93.27,44.98,11,-77.03,38.89,934.188706321076
27,-93.27,44.98,12,-81.66,30.33,1191.37904166196
27,-93.27,44.98,13,-84.39,33.75,907.707755158549
27,-93.27,44.98,15,-157.86,21.3,3967.47613454437
27,-93.27,44.98,16,-116.2,43.62,1137.05972230937
27,-93.27,44.98,17,-87.63,41.88,355.270887828416
27,-93.27,44.98,18,-86.15,39.77,511.561386617256
27,-93.27,44.98,19,-93.61,41.58,235.337920541075
27,-93.27,44.98,20,-97.33,37.69,545.415286321921
27,-93.27,44.98,21,-85.65,38.21,611.079278395213
27,-93.27,44.98,22,-90.03,29.98,1049.44745764419
27,-93.27,44.98,23,-70.3,43.68,1138.11104988944
27,-93.27,44.98,24,-76.62,39.31,938.15836725786
27,-93.27,44.98,25,-71.08,42.33,1123.5767450943
27,-93.27,44.98,26,-83.08,42.36,541.282294399099
27,-93.27,44.98,27,-93.27,44.98,0
27,-93.27,44.98,28,-90.2,32.31,889.406870385299
27,-93.27,44.98,29,-94.56,39.03,415.974245042359
27,-93.27,44.98,30,-108.52,45.79,743.094711854496
27,-93.27,44.98,31,-96.02,41.26,291.987290551707
27,-93.27,44.98,32,-115.19,36.17,1297.8041958827
27,-93.27,44.98,33,-71.45,42.99,1093.00518907997
27,-93.27,44.98,34,-74.18,40.74,1009.88962623188
27,-93.27,44.98,35,-106.66,35.1,981.842642310513
27,-93.27,44.98,36,-73.98,40.67,1021.44573745498
27,-93.27,44.98,37,-80.84,35.21,940.311415946092
27,-93.27,44.98,38,-96.81,46.89,215.608496810195
27,-93.27,44.98,39,-82.99,39.96,628.534219837866
27,-93.27,44.98,40,-97.5,35.52,689.690879724982
27,-93.27,44.98,41,-122.67,45.52,1426.56035807137
27,-93.27,44.98,42,-75.15,39.96,986.015540823274
27,-93.27,44.98,44,-71.41,41.82,1118.1716473817
27,-93.27,44.98,45,-79.94,32.79,1103.12183837422
27,-93.27,44.98,46,-96.73,43.54,198.369311672756
27,-93.27,44.98,47,-86.77,36.15,698.149181982558
27,-93.27,44.98,48,-95.39,29.73,1058.04489089251
27,-93.27,44.98,49,-111.89,40.77,986.412414073824
27,-93.27,44.98,50,-73.21,44.47,985.597699318076
27,-93.27,44.98,51,-76.12,36.81,1056.98197384088
27,-93.27,44.98,53,-122.33,47.6,1394.82400101008
27,-93.27,44.98,54,-81.63,38.35,755.177274228759
27,-93.27,44.98,55,-87.91,43.04,298.704100379188
27,-93.27,44.98,56,-104.82,41.13,641.467910374817
28,-90.2,32.31,1,-86.81,33.52,213.94414460924
28,-90.2,32.31,2,-149.9,61.22,3297.22350983402
28,-90.2,32.31,4,-112.07,33.45,1271.7718455394
28,-90.2,32.31,5,-92.29,34.75,206.942687378192
28,-90.2,32.31,6,-118.24,34.05,1624.29772764097
28,-90.2,32.31,8,-104.99,39.74,971.996307036134
28,-90.2,32.31,9,-73.19,41.18,1121.60869992804
28,-90.2,32.31,10,-75.55,39.74,965.372737665404
28,-90.2,32.31,11,-77.03,38.89,867.951404959924
28,-90.2,32.31,12,-81.66,30.33,523.016843594981
28,-90.2,32.31,13,-84.39,33.75,351.502985083372
28,-90.2,32.31,15,-157.86,21.3,4182.17265377459
28,-90.2,32.31,16,-116.2,43.62,1610.00710339999
28,-90.2,32.31,17,-87.63,41.88,674.947920919924
28,-90.2,32.31,18,-86.15,39.77,561.952605493697
28,-90.2,32.31,19,-93.61,41.58,666.36240594918
28,-90.2,32.31,20,-97.33,37.69,548.408774333908
28,-90.2,32.31,21,-85.65,38.21,481.110153080065
28,-90.2,32.31,22,-90.03,29.98,160.835617857828
28,-90.2,32.31,23,-70.3,43.68,1333.84859697495
28,-90.2,32.31,24,-76.62,39.31,900.969583159874
28,-90.2,32.31,25,-71.08,42.33,1254.92923130875
28,-90.2,32.31,26,-83.08,42.36,795.557761222578
28,-90.2,32.31,27,-93.27,44.98,889.406870385299
28,-90.2,32.31,28,-90.2,32.31,0
28,-90.2,32.31,29,-94.56,39.03,524.045165334228
28,-90.2,32.31,30,-108.52,45.79,1348.72589243458
28,-90.2,32.31,31,-96.02,41.26,696.050175780409
28,-90.2,32.31,32,-115.19,36.17,1450.82915620952
28,-90.2,32.31,33,-71.45,42.99,1259.97100826974
28,-90.2,32.31,34,-74.18,40.74,1061.63583574647
28,-90.2,32.31,35,-106.66,35.1,966.241961031903
28,-90.2,32.31,36,-73.98,40.67,1068.67287340549
28,-90.2,32.31,37,-80.84,35.21,574.395568995989
28,-90.2,32.31,38,-96.81,46.89,1064.94360641405
28,-90.2,32.31,39,-82.99,39.96,663.414290296084
28,-90.2,32.31,40,-97.5,35.52,474.051949831297
28,-90.2,32.31,41,-122.67,45.52,1954.28372472007
28,-90.2,32.31,42,-75.15,39.96,991.246467246875
28,-90.2,32.31,44,-71.41,41.82,1223.94432086176
28,-90.2,32.31,45,-79.94,32.79,599.472519879098
28,-90.2,32.31,46,-96.73,43.54,852.032459168877
28,-90.2,32.31,47,-86.77,36.15,329.509883776779
28,-90.2,32.31,48,-95.39,29.73,355.472941365054
28,-90.2,32.31,49,-111.89,40.77,1335.48772869402
28,-90.2,32.31,50,-73.21,44.47,1241.9753031981
28,-90.2,32.31,51,-76.12,36.81,859.679899091417
28,-90.2,32.31,53,-122.33,47.6,1984.2735166151
28,-90.2,32.31,54,-81.63,38.35,638.048591863183
28,-90.2,32.31,55,-87.91,43.04,750.498030545788
28,-90.2,32.31,56,-104.82,41.13,1011.8226610281
29,-94.56,39.03,1,-86.81,33.52,575.387785230866
29,-94.56,39.03,2,-149.9,61.22,2778.5180826085
29,-94.56,39.03,4,-112.07,33.45,1048.78549835266
29,-94.56,39.03,5,-92.29,34.75,320.770496410631
29,-94.56,39.03,6,-118.24,34.05,1357.26477610746
29,-94.56,39.03,8,-104.99,39.74,560.185643684957
29,-94.56,39.03,9,-73.19,41.18,1138.93004803328
29,-94.56,39.03,10,-75.55,39.74,1016.95532961722
29,-94.56,39.03,11,-77.03,38.89,942.70627435004
29,-94.56,39.03,12,-81.66,30.33,946.561657631934
29,-94.56,39.03,13,-84.39,33.75,673.116156848529
29,-94.56,39.03,15,-157.86,21.3,3899.94623490817
29,-94.56,39.03,16,-116.2,43.62,1165.66525872465
29,-94.56,39.03,17,-87.63,41.88,414.645384978923
29,-94.56,39.03,18,-86.15,39.77,452.840713168325
29,-94.56,39.03,19,-93.61,41.58,182.956484850621
29,-94.56,39.03,20,-97.33,37.69,176.546052605281
29,-94.56,39.03,21,-85.65,38.21,485.26075819705
29,-94.56,39.03,22,-90.03,29.98,674.997761066172
29,-94.56,39.03,23,-70.3,43.68,1296.4949880942
29,-94.56,39.03,24,-76.62,39.31,961.956638254861
29,-94.56,39.03,25,-71.08,42.33,1250.09543251208
29,-94.56,39.03,26,-83.08,42.36,644.566334829442
29,-94.56,39.03,27,-93.27,44.98,415.974245042359
29,-94.56,39.03,28,-90.2,32.31,524.045165334227
29,-94.56,39.03,29,-94.56,39.03,0
29,-94.56,39.03,30,-108.52,45.79,851.082909070259
29,-94.56,39.03,31,-96.02,41.26,172.181546406406
29,-94.56,39.03,32,-115.19,36.17,1146.47491421969
29,-94.56,39.03,33,-71.45,42.99,1234.27344589748
29,-94.56,39.03,34,-74.18,40.74,1087.13218280399
29,-94.56,39.03,35,-106.66,35.1,720.754824915288
29,-94.56,39.03,36,-73.98,40.67,1097.68546627385
29,-94.56,39.03,37,-80.84,35.21,801.152200822137
29,-94.56,39.03,38,-96.81,46.89,554.366557430689
29,-94.56,39.03,39,-82.99,39.96,621.292477921018
29,-94.56,39.03,40,-97.5,35.52,291.233820167155
29,-94.56,39.03,41,-122.67,45.52,1500.0151810945
29,-94.56,39.03,42,-75.15,39.96,1037.39795790033
29,-94.56,39.03,44,-71.41,41.82,1231.94627937635
29,-94.56,39.03,45,-79.94,32.79,924.416308713539
29,-94.56,39.03,46,-96.73,43.54,331.061081907533
29,-94.56,39.03,47,-86.77,36.15,471.169396400349
29,-94.56,39.03,48,-95.39,29.73,642.781193148016
29,-94.56,39.03,49,-111.89,40.77,927.135327138659
29,-94.56,39.03,50,-73.21,44.47,1161.50183968916
29,-94.56,39.03,51,-76.12,36.81,1017.24245777879
29,-94.56,39.03,53,-122.33,47.6,1509.26356947085
29,-94.56,39.03,54,-81.63,38.35,699.991813203711
29,-94.56,39.03,55,-87.91,43.04,443.946165385546
29,-94.56,39.03,56,-104.82,41.13,562.361230597126
30,-108.52,45.79,1,-86.81,33.52,1426.39628341128
30,-108.52,45.79,2,-149.9,61.22,1963.13240791574
30,-108.52,45.79,4,-112.07,33.45,871.901894128664
30,-108.52,45.79,5,-92.29,34.75,1143.13470156087
30,-108.52,45.79,6,-118.24,34.05,958.918818442412
30,-108.52,45.79,8,-104.99,39.74,454.447238420616
30,-108.52,45.79,9,-73.19,41.18,1789.11250419108
30,-108.52,45.79,10,-75.55,39.74,1714.83850108692
30,-108.52,45.79,11,-77.03,38.89,1669.09425202403
30,-108.52,45.79,12,-81.66,30.33,1797.25956746744
30,-108.52,45.79,13,-84.39,33.75,1520.35813833013
30,-108.52,45.79,15,-157.86,21.3,3241.15474045771
30,-108.52,45.79,16,-116.2,43.62,406.581463590455
30,-108.52,45.79,17,-87.63,41.88,1074.88522222124
30,-108.52,45.79,18,-86.15,39.77,1206.07318083253
30,-108.52,45.79,19,-93.61,41.58,800.027551133325
30,-108.52,45.79,20,-97.33,37.69,802.93113495179
30,-108.52,45.79,21,-85.65,38.21,1282.43836394409
30,-108.52,45.79,22,-90.03,29.98,1479.45043327389
30,-108.52,45.79,23,-70.3,43.68,1868.77318999338
30,-108.52,45.79,24,-76.62,39.31,1675.96720355431
30,-108.52,45.79,25,-71.08,42.33,1861.99210199546
30,-108.52,45.79,26,-83.08,42.36,1282.52654333584
30,-108.52,45.79,27,-93.27,44.98,743.094711854496
30,-108.52,45.79,28,-90.2,32.31,1348.72589243458
30,-108.52,45.79,29,-94.56,39.03,851.082909070259
30,-108.52,45.79,30,-108.52,45.79,0
30,-108.52,45.79,31,-96.02,41.26,700.415624071021
30,-108.52,45.79,32,-115.19,36.17,749.231855072243
30,-108.52,45.79,33,-71.45,42.99,1828.91366156999
30,-108.52,45.79,34,-74.18,40.74,1752.9742435523
30,-108.52,45.79,35,-106.66,35.1,744.031732573412
30,-108.52,45.79,36,-73.98,40.67,1764.52942043609
30,-108.52,45.79,37,-80.84,35.21,1619.15236859098
30,-108.52,45.79,38,-96.81,46.89,564.766269831841
30,-108.52,45.79,39,-82.99,39.96,1350.47940447639
30,-108.52,45.79,40,-97.5,35.52,913.355315957222
30,-108.52,45.79,41,-122.67,45.52,684.667397952313
30,-108.52,45.79,42,-75.15,39.96,1727.79860904673
30,-108.52,45.79,44,-71.41,41.82,1858.59689974302
30,-108.52,45.79,45,-79.94,32.79,1761.06691777548
30,-108.52,45.79,46,-96.73,43.54,600.767212709432
30,-108.52,45.79,47,-86.77,36.15,1311.45045787106
30,-108.52,45.79,48,-95.39,29.73,1316.55230585808
30,-108.52,45.79,49,-111.89,40.77,385.892772613117
30,-108.52,45.79,50,-73.21,44.47,1714.35387932756
30,-108.52,45.79,51,-76.12,36.81,1781.66085779622
30,-108.52,45.79,53,-122.33,47.6,667.207064881596
30,-108.52,45.79,54,-81.63,38.35,1466.51592429368
30,-108.52,45.79,55,-87.91,43.04,1034.45630931553
30,-108.52,45.79,56,-104.82,41.13,371.534219175707
31,-96.02,41.26,1,-86.81,33.52,735.16313044024
31,-96.02,41.26,2,-149.9,61.22,2610.15213329993
31,-96.02,41.26,4,-112.07,33.45,1032.26309483556
31,-96.02,41.26,5,-92.29,34.75,492.849940288048
31,-96.02,41.26,6,-118.24,34.05,1311.1679108806
31,-96.02,41.26,8,-104.99,39.74,483.728590586641
31,-96.02,41.26,9,-73.19,41.18,1186.12378134017
31,-96.02,41.26,10,-75.55,39.74,1080.76559109655
31,-96.02,41.26,11,-77.03,38.89,1017.60832134816
31,-96.02,41.26,12,-81.66,30.33,1101.0125744089
31,-96.02,41.26,13,-84.39,33.75,821.207941311923
31,-96.02,41.26,15,-157.86,21.3,3822.24196025013
31,-96.02,41.26,16,-116.2,43.62,1041.81412999168
31,-96.02,41.26,17,-87.63,41.88,436.74451588997
31,-96.02,41.26,18,-86.15,39.77,529.517314535401
31,-96.02,41.26,19,-93.61,41.58,127.117972111819
31,-96.02,41.26,20,-97.33,37.69,256.041299593484
31,-96.02,41.26,21,-85.65,38.21,590.61275179744
31,-96.02,41.26,22,-90.03,29.98,847.060477185138
31,-96.02,41.26,23,-70.3,43.68,1319.49462855584
31,-96.02,41.26,24,-76.62,39.31,1031.69076298942
31,-96.02,41.26,25,-71.08,42.33,1285.5495956093
31,-96.02,41.26,26,-83.08,42.36,671.77888703289
31,-96.02,41.26,27,-93.27,44.98,291.987290551707
31,-96.02,41.26,28,-90.2,32.31,696.050175780409
31,-96.02,41.26,29,-94.56,39.03,172.181546406406
31,-96.02,41.26,30,-108.52,45.79,700.415624071021
31,-96.02,41.26,31,-96.02,41.26,0
31,-96.02,41.26,32,-115.19,36.17,1091.12091210647
31,-96.02,41.26,33,-71.45,42.99,1263.50789483642
31,-96.02,41.26,34,-74.18,40.74,1139.33194901574
31,-96.02,41.26,35,-106.66,35.1,717.479332541929
31,-96.02,41.26,36,-73.98,40.67,1150.46779908618
31,-96.02,41.26,37,-80.84,35.21,923.448853350034
31,-96.02,41.26,38,-96.81,46.89,390.689176574805
31,-96.02,41.26,39,-82.99,39.96,690.374894776572
31,-96.02,41.26,40,-97.5,35.52,403.965448473563
31,-96.02,41.26,41,-122.67,45.52,1366.81286648502
31,-96.02,41.26,42,-75.15,39.96,1098.4765981143
31,-96.02,41.26,44,-71.41,41.82,1272.24860781252
31,-96.02,41.26,45,-79.94,32.79,1061.04780503555
31,-96.02,41.26,46,-96.73,43.54,161.506760853758
31,-96.02,41.26,47,-86.77,36.15,611.15115828413
31,-96.02,41.26,48,-95.39,29.73,795.68426902014
31,-96.02,41.26,49,-111.89,40.77,829.017516574996
31,-96.02,41.26,50,-73.21,44.47,1175.21186399889
