29 000 23 000 ME MAINE                                   97        163        4117
29 000 33 000 NH NEW HAMPSHIRE                           85        182        6409
29 000 10 000 DE DELAWARE                                73        145        4458
29 000 44 000 RI RHODE ISLAND                            53         73        2013
29 000 50 000 VT VERMONT                                 42         84        2151
30 000 96 000 MT MT Total Mig - US & For              14219      25206      509922
30 000 97 000 MT MT Total Mig - US                    13933      24676      501259
30 000 98 000 MT MT Total Mig - Foreign                 286        530        8663
30 000 30 000 MT MT Non-Migrants                     364834     748401    17869309
30 000 53 000 WA WASHINGTON                            1611       2771       54383
30 000 06 000 CA CALIFORNIA                            1113       1837       46488
30 000 08 000 CO COLORADO                               917       1552       31768
30 000 41 000 OR OREGON                                 862       1477       26965
30 000 16 000 ID IDAHO                                  807       1559       29776
30 000 56 000 WY WYOMING                                730       1376       29658
30 000 38 000 ND NORTH DAKOTA                           729       1429       31203
30 000 48 000 TX TEXAS                                  716       1251       23125
30 000 04 000 AZ ARIZONA                                681       1180       26186
30 000 12 000 FL FLORIDA                                529        805       16173
30 000 49 000 UT UTAH                                   380        792       13937
30 000 27 000 MN MINNESOTA                              340        581       12768
30 000 32 000 NV NEVADA                                 330        556       14614
30 000 02 000 AK ALASKA                                 293        523       12404
30 000 57 000 FR Foreign                                286        530        8663
30 000 46 000 SD SOUTH DAKOTA                           221        414        7096
30 000 36 000 NY NEW YORK                               220        299        5697
30 000 51 000 VA VIRGINIA                               203        353        9052
30 000 37 000 NC NORTH CAROLINA                         191        354        5880
30 000 13 000 GA GEORGIA                                190        311        5532
30 000 35 000 NM NEW MEXICO                             183        381        7609
30 000 26 000 MI MICHIGAN                               179        306        5033
30 000 42 000 PA PENNSYLVANIA                           175        318        7409
30 000 17 000 IL ILLINOIS                               158        244        5295
30 000 55 000 WI WISCONSIN                              157        268        4354
30 000 29 000 MO MISSOURI                               153        289        4157
30 000 47 000 TN TENNESSEE                              138        248        5335
30 000 31 000 NE NEBRASKA                               136        278        5270
30 000 39 000 OH OHIO                                   132        230        4254
30 000 40 000 OK OKLAHOMA                               131        281        4324
30 000 15 000 HI HAWAII                                 108        221        3985
30 000 20 000 KS KANSAS                                 106        216        3012
30 000 25 000 MA MASSACHUSETTS                          104        147        3936
30 000 19 000 IA IOWA                                   100        174        2911
30 000 45 000 SC SOUTH CAROLINA                          94        181        2751
30 000 18 000 IN INDIANA                                 91        172        3160
30 000 22 000 LA LOUISIANA                               84        179        3498
30 000 24 000 MD MARYLAND                                79        133        2994
30 000 34 000 NJ NEW JERSEY                              69        124        3640
30 000 05 000 AR ARKANSAS                                61        130        1797
30 000 21 000 KY KENTUCKY                                59        111        2047
30 000 01 000 AL ALABAMA                                 55        109        2210
30 000 33 000 NH NEW HAMPSHIRE                           53         83        2169
30 000 28 000 MS MISSISSIPPI                             49         95         883
30 000 23 000 ME MAINE                                   45         69        1282
30 000 09 000 CT CONNECTICUT                             41         58         991
30 000 11 000 DC DISTRICT OF COLUMBIA                    38         47        1151
30 000 50 000 VT VERMONT                                 35         51         811
30 000 54 000 WV WEST VIRGINIA                           30         66        1383
30 000 10 000 DE DELAWARE                                18         32         617
30 000 44 000 RI RHODE ISLAND                             9         15         286
31 000 96 000 NE NE Total Mig - US & For              20715      39862      928716
31 000 97 000 NE NE Total Mig - US                    20264      39014      913718
31 000 98 000 NE NE Total Mig - Foreign                 451        848       14998
31 000 31 000 NE NE Non-Migrants                     682344    1505348    39280365
31 000 19 000 IA IOWA                                  2787       5503      103689
31 000 48 000 TX TEXAS                                 1728       3595       79178
31 000 08 000 CO COLORADO                              1587       2863       69001
31 000 20 000 KS KANSAS                                1156       2196       51603
31 000 06 000 CA CALIFORNIA                            1147       2180       48450
31 000 29 000 MO MISSOURI                              1007       1816       42709
31 000 12 000 FL FLORIDA                                982       1757       48517
31 000 46 000 SD SOUTH DAKOTA                           941       1832       35735
31 000 04 000 AZ ARIZONA                                802       1474       40530
31 000 27 000 MN MINNESOTA                              664       1324       34589
31 000 17 000 IL ILLINOIS                               611       1107       30468
31 000 57 000 FR Foreign                                451        848       14998
31 000 56 000 WY WYOMING                                448        894       39052
31 000 53 000 WA WASHINGTON                             428        782       17901
31 000 13 000 GA GEORGIA                                345        659       15865
31 000 40 000 OK OKLAHOMA                               338        705       13364
31 000 51 000 VA VIRGINIA                               321        675       17626
31 000 37 000 NC NORTH CAROLINA                         320        645       12979
31 000 36 000 NY NEW YORK                               315        516       11192
31 000 55 000 WI WISCONSIN                              279        507       12408
31 000 32 000 NV NEVADA                                 274        553       12187
31 000 39 000 OH OHIO                                   268        492       12044
31 000 41 000 OR OREGON                                 241        403        9206
31 000 47 000 TN TENNESSEE                              239        453       10307
31 000 26 000 MI MICHIGAN                               216        408        9592
31 000 42 000 PA PENNSYLVANIA                           212        432       11684
31 000 05 000 AR ARKANSAS                               205        424        9261
31 000 18 000 IN INDIANA                                189        366        8785
31 000 35 000 NM NEW MEXICO                             177        344        6339
31 000 49 000 UT UTAH                                   173        430        8078
31 000 24 000 MD MARYLAND                               164        316        8354
31 000 45 000 SC SOUTH CAROLINA                         149        317        7382
31 000 22 000 LA LOUISIANA                              146        281        6115
31 000 01 000 AL ALABAMA                                142        313        6959
31 000 38 000 ND NORTH DAKOTA                           129        257        4842
31 000 28 000 MS MISSISSIPPI                            126        259        4623
31 000 02 000 AK ALASKA                                 124        252        4672
31 000 30 000 MT MONTANA                                117        227        5434
31 000 21 000 KY KENTUCKY                               111        230        4740
31 000 25 000 MA MASSACHUSETTS                          111        185        7386
31 000 16 000 ID IDAHO                                  106        235        3996
31 000 34 000 NJ NEW JERSEY                              92        165        5097
31 000 15 000 HI HAWAII                                  79        157        3088
31 000 09 000 CT CONNECTICUT                             66        134       10303
31 000 11 000 DC DISTRICT OF COLUMBIA                    60         78        2902
31 000 23 000 ME MAINE                                   35         64         924
31 000 33 000 NH NEW HAMPSHIRE                           28         53        1047
31 000 54 000 WV WEST VIRGINIA                           27         56        1169
31 000 44 000 RI RHODE ISLAND                            20         33         992
31 000 10 000 DE DELAWARE                                19         41         677
31 000 50 000 VT VERMONT                                 13         26         673
32 000 96 000 NV NV Total Mig - US & For              48464      93605     1976128
32 000 97 000 NV NV Total Mig - US                    47545      91923     1937268
32 000 98 000 NV NV Total Mig - Foreign                 919       1682       38860
32 000 32 000 NV NV Non-Migrants                     937701    2043554    49701977
32 000 06 000 CA CALIFORNIA                           13642      26229      511430
32 000 48 000 TX TEXAS                                 3292       6742      151312
32 000 04 000 AZ ARIZONA                               3059       6084      134332
32 000 12 000 FL FLORIDA                               2645       4364      111373
32 000 53 000 WA WASHINGTON                            2179       4389       95017
32 000 49 000 UT UTAH                                  2001       4599       84538
32 000 08 000 CO COLORADO                              1702       3399       77611
32 000 41 000 OR OREGON                                1495       2830       52352
32 000 17 000 IL ILLINOIS                              1111       1957       44409
32 000 36 000 NY NEW YORK                              1083       1728       42576
32 000 16 000 ID IDAHO                                  996       2109       39081
32 000 57 000 FR Foreign                                919       1682       38860
32 000 26 000 MI MICHIGAN                               842       1557       30179
32 000 15 000 HI HAWAII                                 813       1449       27484
32 000 35 000 NM NEW MEXICO                             806       1669       36308
32 000 39 000 OH OHIO                                   776       1396       32947
32 000 51 000 VA VIRGINIA                               737       1489       39848
32 000 13 000 GA GEORGIA                                717       1362       26466
32 000 42 000 PA PENNSYLVANIA                           712       1401       30486
32 000 37 000 NC NORTH CAROLINA                         612       1200       24841
32 000 29 000 MO MISSOURI                               552       1087       24440
32 000 40 000 OK OKLAHOMA                               490       1023       16771
32 000 27 000 MN MINNESOTA                              448        836       18787
32 000 34 000 NJ NEW JERSEY                             438        790       20232
32 000 47 000 TN TENNESSEE                              437        894       19909
32 000 18 000 IN INDIANA                                435        816       16651
32 000 55 000 WI WISCONSIN                              422        736       15018
32 000 30 000 MT MONTANA                                415        807       17072
32 000 24 000 MD MARYLAND                               398        770       19481
32 000 22 000 LA LOUISIANA                              327        611       12024
32 000 25 000 MA MASSACHUSETTS                          316        519       12309
32 000 45 000 SC SOUTH CAROLINA                         307        617       19759
32 000 31 000 NE NEBRASKA                               299        627       13062
32 000 02 000 AK ALASKA                                 296        583       11933
32 000 20 000 KS KANSAS                                 288        576       11245
32 000 56 000 WY WYOMING                                281        577       12297
32 000 05 000 AR ARKANSAS                               277        564       10663
32 000 21 000 KY KENTUCKY                               271        507       10742
32 000 19 000 IA IOWA                                   247        469        9379
32 000 01 000 AL ALABAMA                                239        503       11341
32 000 28 000 MS MISSISSIPPI                            189        373        6260
32 000 09 000 CT CONNECTICUT                            180        310        7988
32 000 38 000 ND NORTH DAKOTA                           156        315        5596
32 000 46 000 SD SOUTH DAKOTA                           146        276        5735
32 000 33 000 NH NEW HAMPSHIRE                           89        156        2895
32 000 54 000 WV WEST VIRGINIA                           81        139        2660
32 000 23 000 ME MAINE                                   78        125        1797
32 000 10 000 DE DELAWARE                                62        103        2255
32 000 11 000 DC DISTRICT OF COLUMBIA                    62         77        2348
32 000 44 000 RI RHODE ISLAND                            61        108        2591
32 000 50 000 VT VERMONT                                 38         76        1438
33 000 96 000 NH NH Total Mig - US & For              20544      32573      941395
33 000 97 000 NH NH Total Mig - US                    20205      32003      925371
33 000 98 000 NH NH Total Mig - Foreign                 339        570       16024
33 000 33 000 NH NH Non-Migrants                     518053    1062201    33780900
33 000 25 000 MA MASSACHUSETTS                         5487       8199      262285
33 000 12 000 FL FLORIDA                               2628       3982      114506
33 000 23 000 ME MAINE                                 1752       2811       71407
33 000 50 000 VT VERMONT                               1210       1955       41815
33 000 36 000 NY NEW YORK                              1010       1429       44223
33 000 06 000 CA CALIFORNIA                             850       1326       43004
33 000 37 000 NC NORTH CAROLINA                         581       1075       25170
33 000 48 000 TX TEXAS                                  541        975       25527
33 000 09 000 CT CONNECTICUT                            522        804       25224
33 000 51 000 VA VIRGINIA                               522        917       28393
33 000 42 000 PA PENNSYLVANIA                           453        793       22727
33 000 08 000 CO COLORADO                               358        535       15649
33 000 13 000 GA GEORGIA                                341        608       17081
33 000 57 000 FR Foreign                                339        570       16024
33 000 45 000 SC SOUTH CAROLINA                         320        545       13269
33 000 04 000 AZ ARIZONA                                295        485       11402
33 000 34 000 NJ NEW JERSEY                             247        440       14687
33 000 53 000 WA WASHINGTON                             228        380       10890
33 000 24 000 MD MARYLAND                               226        360       12078
33 000 44 000 RI RHODE ISLAND                           218        328       10511
33 000 39 000 OH OHIO                                   196        343       10165
33 000 17 000 IL ILLINOIS                               193        327       13295
33 000 47 000 TN TENNESSEE                              189        337        7100
33 000 26 000 MI MICHIGAN                               140        262        6793
33 000 11 000 DC DISTRICT OF COLUMBIA                   119        145        5880
33 000 41 000 OR OREGON                                 102        149        4079
33 000 27 000 MN MINNESOTA                              101        167        7160
33 000 32 000 NV NEVADA                                  88        126        3724
33 000 18 000 IN INDIANA                                 85        139        6345
33 000 35 000 NM NEW MEXICO                              82        151        4132
33 000 29 000 MO MISSOURI                                80        136        3616
33 000 49 000 UT UTAH                                    80        159        3318
33 000 21 000 KY KENTUCKY                                79        142        2912
33 000 01 000 AL ALABAMA                                 73        146        2980
33 000 15 000 HI HAWAII                                  70        104        1960
33 000 55 000 WI WISCONSIN                               70        118        3218
33 000 40 000 OK OKLAHOMA                                60        113        2816
33 000 19 000 IA IOWA                                    58        106        2361
33 000 20 000 KS KANSAS                                  58         97        2693
33 000 30 000 MT MONTANA                                 57         83        3111
33 000 22 000 LA LOUISIANA                               55         94        2328
33 000 02 000 AK ALASKA                                  49         77        1670
33 000 16 000 ID IDAHO                                   46         81        1803
33 000 54 000 WV WEST VIRGINIA                           46         79        2556
33 000 56 000 WY WYOMING                                 43         57        1336
33 000 28 000 MS MISSISSIPPI                             41         69        2098
33 000 31 000 NE NEBRASKA                                38         52        1518
33 000 05 000 AR ARKANSAS                                35         56        1552
33 000 10 000 DE DELAWARE                                35         62        1463
33 000 46 000 SD SOUTH DAKOTA                            31         55         564
33 000 38 000 ND NORTH DAKOTA                            17         24         979
34 000 96 000 NJ NJ Total Mig - US & For              96898     166642     6316438
34 000 97 000 NJ NJ Total Mig - US                    93872     161047     6091112
34 000 98 000 NJ NJ Total Mig - Foreign                3026       5595      225326
34 000 34 000 NJ NJ Non-Migrants                    3319103    7138614   251819365
34 000 36 000 NY NEW YORK                             21852      33418     1392133
34 000 42 000 PA PENNSYLVANIA                         14192      24402      826634
34 000 12 000 FL FLORIDA                              13153      21885      930734
34 000 06 000 CA CALIFORNIA                            4890       8185      372730
34 000 37 000 NC NORTH CAROLINA                        3875       7692      225030
34 000 51 000 VA VIRGINIA                              3700       6755      230242
34 000 24 000 MD MARYLAND                              3510       6190      241778
34 000 48 000 TX TEXAS                                 3273       6670      241049
34 000 57 000 FR Foreign                               3026       5595      225326
34 000 13 000 GA GEORGIA                               2748       5409      137776
34 000 25 000 MA MASSACHUSETTS                         2515       4076      184716
34 000 09 000 CT CONNECTICUT                           1879       3358      168562
34 000 45 000 SC SOUTH CAROLINA                        1815       3357      111303
34 000 10 000 DE DELAWARE                              1742       3055      100471
34 000 17 000 IL ILLINOIS                              1394       2587      123318
34 000 39 000 OH OHIO                                  1153       2223       71760
34 000 04 000 AZ ARIZONA                               1087       1902       68293
34 000 08 000 CO COLORADO                               901       1437       53813
34 000 47 000 TN TENNESSEE                              786       1486       43963
34 000 53 000 WA WASHINGTON                             713       1327       48239
34 000 11 000 DC DISTRICT OF COLUMBIA                   682        802       35603
34 000 26 000 MI MICHIGAN                               607       1167       38499
34 000 32 000 NV NEVADA                                 586        988       36889
34 000 18 000 IN INDIANA                                459        896       23840
34 000 29 000 MO MISSOURI                               397        732       26224
34 000 27 000 MN MINNESOTA                              396        774       35387
34 000 44 000 RI RHODE ISLAND                           390        604       21849
34 000 33 000 NH NEW HAMPSHIRE                          369        620       30815
34 000 22 000 LA LOUISIANA                              348        681       15191
34 000 01 000 AL ALABAMA                                331        682       16332
34 000 55 000 WI WISCONSIN                              324        616       21131
34 000 15 000 HI HAWAII                                 307        501       12566
34 000 23 000 ME MAINE                                  303        514       19244
34 000 50 000 VT VERMONT                                292        462       19000
34 000 41 000 OR OREGON                                 288        481       13405
34 000 21 000 KY KENTUCKY                               282        572       14851
34 000 54 000 WV WEST VIRGINIA                          265        508       21183
34 000 49 000 UT UTAH                                   248        565       20026
34 000 40 000 OK OKLAHOMA                               237        471       11360
34 000 20 000 KS KANSAS                                 228        466       12647
34 000 19 000 IA IOWA                                   205        407       10866
34 000 05 000 AR ARKANSAS                               199        405       12377
34 000 28 000 MS MISSISSIPPI                            188        394        8511
34 000 35 000 NM NEW MEXICO                             174        314       15415
34 000 02 000 AK ALASKA                                 137        212        4933
34 000 31 000 NE NEBRASKA                               117        248        6911
34 000 16 000 ID IDAHO                                   90        141        3464
34 000 30 000 MT MONTANA                                 73        124        3583
34 000 56 000 WY WYOMING                                 68        113        2653
34 000 46 000 SD SOUTH DAKOTA                            54         87        2370
34 000 38 000 ND NORTH DAKOTA                            50         86        1442
35 000 96 000 NM NM Total Mig - US & For              27820      54337     1161008
35 000 97 000 NM NM Total Mig - US                    27152      53008     1135194
35 000 98 000 NM NM Total Mig - Foreign                 668       1329       25813
35 000 35 000 NM NM Non-Migrants                     704281    1529293    33734099
35 000 48 000 TX TEXAS                                 6187      12996      246756
35 000 04 000 AZ ARIZONA                               3388       7094      119725
35 000 06 000 CA CALIFORNIA                            2637       4646      105121
35 000 08 000 CO COLORADO                              2407       4639      103814
35 000 12 000 FL FLORIDA                               1401       2259       55600
35 000 53 000 WA WASHINGTON                             689       1268       30708
35 000 57 000 FR Foreign                                668       1329       25813
35 000 32 000 NV NEVADA                                 650       1221       25449
35 000 40 000 OK OKLAHOMA                               615       1328       23542
35 000 13 000 GA GEORGIA                                498        923       20994
35 000 36 000 NY NEW YORK                               488        786       18711
35 000 51 000 VA VIRGINIA                               483        982       37913
35 000 49 000 UT UTAH                                   464       1031       15560
35 000 41 000 OR OREGON                                 454        784       20844
35 000 37 000 NC NORTH CAROLINA                         441        864       29974
35 000 17 000 IL ILLINOIS                               395        697       15000
35 000 42 000 PA PENNSYLVANIA                           335        611       17472
35 000 39 000 OH OHIO                                   330        646       14666
35 000 20 000 KS KANSAS                                 323        678       11471
35 000 29 000 MO MISSOURI                               301        613       11646
35 000 47 000 TN TENNESSEE                              299        602       15290
35 000 26 000 MI MICHIGAN                               277        501       11419
35 000 24 000 MD MARYLAND                               257        490       14798
35 000 25 000 MA MASSACHUSETTS                          238        379       13075
35 000 55 000 WI WISCONSIN                              217        387        8434
35 000 27 000 MN MINNESOTA                              216        358        8722
35 000 22 000 LA LOUISIANA                              213        399        8418
35 000 18 000 IN INDIANA                                207        417        7654
35 000 02 000 AK ALASKA                                 200        374        9464
35 000 05 000 AR ARKANSAS                               199        426        8038
35 000 45 000 SC SOUTH CAROLINA                         192        401        9415
35 000 56 000 WY WYOMING                                177        332        7783
35 000 01 000 AL ALABAMA                                175        399        9278
35 000 16 000 ID IDAHO                                  171        379        8902
35 000 30 000 MT MONTANA                                171        308        6529
35 000 15 000 HI HAWAII                                 161        292        6443
35 000 19 000 IA IOWA                                   144        284        5568
35 000 34 000 NJ NEW JERSEY                             138        242        6010
35 000 31 000 NE NEBRASKA                               136        302        4994
35 000 21 000 KY KENTUCKY                               132        278        5318
35 000 28 000 MS MISSISSIPPI                            116        243        5276
35 000 46 000 SD SOUTH DAKOTA                           116        242        4490
35 000 38 000 ND NORTH DAKOTA                            86        197        4344
35 000 11 000 DC DISTRICT OF COLUMBIA                    83        114        4894
35 000 23 000 ME MAINE                                   81        139        3181
35 000 09 000 CT CONNECTICUT                             67        111        3465
35 000 54 000 WV WEST VIRGINIA                           66        131        3256
35 000 33 000 NH NEW HAMPSHIRE                           47         78        1918
35 000 50 000 VT VERMONT                                 36         49        1352
35 000 10 000 DE DELAWARE                                28         56        1465
35 000 44 000 RI RHODE ISLAND                            20         32        1030
36 000 96 000 NY NY Total Mig - US & For             185157     314000    10689044
36 000 97 000 NY NY Total Mig - US                   176864     300555    10074481
36 000 98 000 NY NY Total Mig - Foreign                8293      13445      614564
36 000 36 000 NY NY Non-Migrants                    7255720   14767874   462032979
36 000 12 000 FL FLORIDA                              28304      46114     1391782
36 000 34 000 NJ NEW JERSEY                           24827      44551     1761643
36 000 06 000 CA CALIFORNIA                           13917      19963      979278
36 000 42 000 PA PENNSYLVANIA                         13901      25446      613001
36 000 09 000 CT CONNECTICUT                           8801      15625      937915
36 000 37 000 NC NORTH CAROLINA                        8718      16301      388125
36 000 57 000 FR Foreign                               8293      13445      614564
36 000 25 000 MA MASSACHUSETTS                         7982      11616      477128
36 000 48 000 TX TEXAS                                 7470      13633      402715
36 000 51 000 VA VIRGINIA                              6972      12186      345878
36 000 13 000 GA GEORGIA                               6396      11829      256889
36 000 24 000 MD MARYLAND                              4645       7668      234091
36 000 45 000 SC SOUTH CAROLINA                        3673       6706      182835
36 000 17 000 IL ILLINOIS                              3521       5300      232644
36 000 39 000 OH OHIO                                  3030       5291      144273
36 000 08 000 CO COLORADO                              2511       3961      124421
36 000 04 000 AZ ARIZONA                               2458       4168      133722
36 000 53 000 WA WASHINGTON                            2342       3819      124681
36 000 26 000 MI MICHIGAN                              2102       3630       92094
36 000 11 000 DC DISTRICT OF COLUMBIA                  1996       2367      129476
36 000 47 000 TN TENNESSEE                             1908       3426       86418
36 000 50 000 VT VERMONT                               1321       2057       67200
36 000 32 000 NV NEVADA                                1278       2025       59618
36 000 18 000 IN INDIANA                               1186       2243       61604
36 000 22 000 LA LOUISIANA                             1148       1920       46445
36 000 41 000 OR OREGON                                1107       1544       54353
36 000 29 000 MO MISSOURI                              1091       1978       50748
36 000 44 000 RI RHODE ISLAND                          1077       1704       45649
36 000 33 000 NH NEW HAMPSHIRE                         1069       1791       63929
36 000 01 000 AL ALABAMA                               1013       1924       44347
36 000 27 000 MN MINNESOTA                              973       1672       56304
36 000 10 000 DE DELAWARE                               948       1717       47210
36 000 55 000 WI WISCONSIN                              927       1569       50653
36 000 21 000 KY KENTUCKY                               884       1732       42015
36 000 23 000 ME MAINE                                  876       1412       45858
36 000 15 000 HI HAWAII                                 793       1373       33737
36 000 40 000 OK OKLAHOMA                               661       1296       30345
36 000 20 000 KS KANSAS                                 645       1379       31482
36 000 35 000 NM NEW MEXICO                             599        925       30248
36 000 49 000 UT UTAH                                   560       1006       26199
36 000 19 000 IA IOWA                                   428        731       19648
36 000 28 000 MS MISSISSIPPI                            413        777       14310
36 000 54 000 WV WEST VIRGINIA                          413        716       17240
36 000 05 000 AR ARKANSAS                               390        772       18371
36 000 02 000 AK ALASKA                                 366        613       12255
36 000 31 000 NE NEBRASKA                               270        479       17127
36 000 30 000 MT MONTANA                                255        382       11817
36 000 16 000 ID IDAHO                                  250        478       11761
36 000 56 000 WY WYOMING                                162        235        5905
36 000 46 000 SD SOUTH DAKOTA                           145        261        6726
36 000 38 000 ND NORTH DAKOTA                           142        244       12369
37 000 96 000 NC NC Total Mig - US & For             105349     208647     4622616
37 000 97 000 NC NC Total Mig - US                   101963     201396     4479592
37 000 98 000 NC NC Total Mig - Foreign                3386       7251      143024
37 000 37 000 NC NC Non-Migrants                    3220881    7220819   171210873
37 000 12 000 FL FLORIDA                              11998      22244      560434
37 000 45 000 SC SOUTH CAROLINA                       10245      20384      460910
37 000 51 000 VA VIRGINIA                             10112      20699      459947
37 000 13 000 GA GEORGIA                               7071      14016      297452
37 000 48 000 TX TEXAS                                 6301      14074      291591
37 000 36 000 NY NEW YORK                              5760      10171      211603
37 000 06 000 CA CALIFORNIA                            5518      11099      265129
37 000 42 000 PA PENNSYLVANIA                          3567       6741      170058
37 000 47 000 TN TENNESSEE                             3482       6860      141483
37 000 57 000 FR Foreign                               3386       7251      143024
37 000 24 000 MD MARYLAND                              3017       5716      131225
37 000 39 000 OH OHIO                                  2856       5492      113411
37 000 34 000 NJ NEW JERSEY                            2165       4125       98277
37 000 26 000 MI MICHIGAN                              1900       3613       66666
37 000 17 000 IL ILLINOIS                              1881       3618       88396
37 000 08 000 CO COLORADO                              1868       3648       88134
37 000 25 000 MA MASSACHUSETTS                         1636       2889       77835
37 000 53 000 WA WASHINGTON                            1608       3360       70891
37 000 01 000 AL ALABAMA                               1517       3256       69170
37 000 04 000 AZ ARIZONA                               1410       2845       62737
37 000 21 000 KY KENTUCKY                              1286       2697       52086
37 000 22 000 LA LOUISIANA                             1233       2888       45980
37 000 18 000 IN INDIANA                               1152       2279       48843
37 000 29 000 MO MISSOURI                              1066       2291       48570
37 000 54 000 WV WEST VIRGINIA                         1060       2105       33696
37 000 09 000 CT CONNECTICUT                            898       1647       49092
37 000 40 000 OK OKLAHOMA                               780       1819       30484
37 000 15 000 HI HAWAII                                 765       1847       28156
37 000 55 000 WI WISCONSIN                              764       1481       34497
37 000 11 000 DC DISTRICT OF COLUMBIA                   750       1004       30806
37 000 28 000 MS MISSISSIPPI                            691       1401       25254
37 000 27 000 MN MINNESOTA                              672       1292       35108
37 000 20 000 KS KANSAS                                 666       1560       30353
37 000 32 000 NV NEVADA                                 582       1045       22307
37 000 41 000 OR OREGON                                 577        960       25661
37 000 05 000 AR ARKANSAS                               568       1193       25009
37 000 02 000 AK ALASKA                                 471       1016       17805
37 000 19 000 IA IOWA                                   463        933       20975
37 000 35 000 NM NEW MEXICO                             427        811       19031
37 000 33 000 NH NEW HAMPSHIRE                          410        768       17801
37 000 49 000 UT UTAH                                   388        875       16671
37 000 23 000 ME MAINE                                  379        679       14760
37 000 10 000 DE DELAWARE                               354        702       14560
37 000 44 000 RI RHODE ISLAND                           279        563       11158
37 000 31 000 NE NEBRASKA                               259        550       11481
37 000 16 000 ID IDAHO                                  246        527       10130
37 000 50 000 VT VERMONT                                245        408        9306
37 000 30 000 MT MONTANA                                191        343        7762
37 000 46 000 SD SOUTH DAKOTA                           161        326        6963
37 000 56 000 WY WYOMING                                138        272        4997
37 000 38 000 ND NORTH DAKOTA                           130        264        4939
38 000 96 000 ND ND Total Mig - US & For              10484      19145      423442
38 000 97 000 ND ND Total Mig - US                    10084      18326      409719
38 000 98 000 ND ND Total Mig - Foreign                 400        819       13724
38 000 38 000 ND ND Non-Migrants                     260023     537412    16192846
38 000 27 000 MN MINNESOTA                             3216       5369      120578
38 000 46 000 SD SOUTH DAKOTA                           616       1163       26392
38 000 48 000 TX TEXAS                                  547       1123       21256
38 000 30 000 MT MONTANA                                443        820       17669
38 000 08 000 CO COLORADO                               420        713       17652
38 000 57 000 FR Foreign                                400        819       13724
38 000 12 000 FL FLORIDA                                380        652       15751
38 000 06 000 CA CALIFORNIA                             378        685       14245
38 000 04 000 AZ ARIZONA                                338        579       15470
38 000 53 000 WA WASHINGTON                             274        530       11132
38 000 55 000 WI WISCONSIN                              206        351        8669
38 000 17 000 IL ILLINOIS                               192        337        7391
38 000 31 000 NE NEBRASKA                               167        356        7505
38 000 26 000 MI MICHIGAN                               150        285        6352
38 000 19 000 IA IOWA                                   148        260        5151
38 000 56 000 WY WYOMING                                145        299        6420
38 000 20 000 KS KANSAS                                 134        266        6840
38 000 40 000 OK OKLAHOMA                               132        296        5769
38 000 13 000 GA GEORGIA                                128        265        4382
38 000 29 000 MO MISSOURI                               128        260        5000
38 000 51 000 VA VIRGINIA                               128        283       10399
38 000 39 000 OH OHIO                                   113        219        4092
38 000 32 000 NV NEVADA                                 111        203        4591
38 000 37 000 NC NORTH CAROLINA                         106        185        5174
38 000 16 000 ID IDAHO                                  105        224        5060
38 000 41 000 OR OREGON                                 103        168        3759
38 000 42 000 PA PENNSYLVANIA                           100        193        5439
38 000 02 000 AK ALASKA                                  96        186        4158
38 000 36 000 NY NEW YORK                                95        165        4083
38 000 47 000 TN TENNESSEE                               92        179        3112
38 000 49 000 UT UTAH                                    91        194        4115
38 000 18 000 IN INDIANA                                 87        137        3760
38 000 35 000 NM NEW MEXICO                              75        161        2987
38 000 22 000 LA LOUISIANA                               69        151        3577
38 000 45 000 SC SOUTH CAROLINA                          62         98        2220
38 000 05 000 AR ARKANSAS                                60        124        2135
38 000 01 000 AL ALABAMA                                 58        111        2230
38 000 24 000 MD MARYLAND                                58        106        2282
38 000 15 000 HI HAWAII                                  45         76        1599
38 000 25 000 MA MASSACHUSETTS                           45         73        1134
38 000 28 000 MS MISSISSIPPI                             38         78        1530
38 000 34 000 NJ NEW JERSEY                              38         60        1518
38 000 21 000 KY KENTUCKY                                37         91        2216
38 000 54 000 WV WEST VIRGINIA                           28         64        1429
38 000 09 000 CT CONNECTICUT                             23         40         714
38 000 11 000 DC DISTRICT OF COLUMBIA                    23         28         985
38 000 23 000 ME MAINE                                   21         53         479
38 000 33 000 NH NEW HAMPSHIRE                           14         26         567
38 000 10 000 DE DELAWARE                                11         25         513
38 000 44 000 RI RHODE ISLAND                             6         12         203
38 000 50 000 VT VERMONT                                  4          4          32
39 000 96 000 OH OH Total Mig - US & For              92029     164825     4539423
39 000 97 000 OH OH Total Mig - US                    90160     161486     4445253
39 000 98 000 OH OH Total Mig - Foreign                1869       3339       94170
39 000 39 000 OH OH Non-Migrants                    4378776    9102417   231711961
39 000 12 000 FL FLORIDA                              11131      18746      598515
39 000 21 000 KY KENTUCKY                              6116      10954      225058
39 000 48 000 TX TEXAS                                 5383      10259      274588
39 000 42 000 PA PENNSYLVANIA                          4823       8288      233464
39 000 26 000 MI MICHIGAN                              4808       9120      239447
39 000 06 000 CA CALIFORNIA                            4728       7710      241000
39 000 18 000 IN INDIANA                               4694       9074      200144
39 000 37 000 NC NORTH CAROLINA                        4480       8326      213323
39 000 13 000 GA GEORGIA                               3803       7462      189516
39 000 17 000 IL ILLINOIS                              3728       6157      214284
39 000 36 000 NY NEW YORK                              3507       5487      158799
